#Gene	P.Value	logFC
EPAS1	0.03076759	0.698494
GPX1	0.03083851	-0.548662
BUD31	0.03096198	-0.315243
ZNF8	0.03105334	0.303575
TCTA	0.03106433	-0.397894
KHSRP	0.03107191	-0.680229
AQP2	0.03108789	0.281324
SSTR1	0.03108791	0.602843
RCC1	0.03109952	0.316302
ITGA8	0.03123958	0.610243
HK1	0.03130167	0.722693
SURF1	0.03131444	-0.439929
SPTB	0.03138751	-0.817898
FUT1	0.03142779	0.841679
CD53	0.03153483	-0.313099
PDE3B	0.03166596	0.672093
AMPD2	0.03166627	-0.461709
ZNF22	0.0316817	0.645367
KLC1	0.03168586	-0.352916
HMBS	0.03190541	-0.603354
SRSF2	0.03194211	-0.570471
NA	0.03201046	-0.873366
DGKE	0.03219299	-1.379384
SHB	0.03222006	-0.725063
CHAD	0.03223102	-0.426905
PKM	0.03238582	-0.358129
IL10RA	0.03244958	-0.505776
FKBP8	0.03253263	-0.679585
HLA-A	0.03259529	-0.299972
IL1B	0.03261383	-2.013947
ATXN2L	0.03269939	-0.407294
POLR2A	0.03273375	-0.539698
RALB	0.03278344	-0.502629
AQP3	0.03278919	0.365857
TK2	0.03280085	-0.661278
FBN2	0.0328415	-0.581486
SF3B2	0.03288494	-0.456069
P2RY2	0.03300982	-0.964797
NR3C2	0.03307863	0.652153
FXN	0.03315103	-0.797892
ITGB2	0.03321215	-0.421194
SERPINB6	0.03328746	-0.52569
AGTR1	0.03337501	1.575579
ATRX	0.03338041	-0.615379
CHIT1	0.03353588	-0.87871
KRIT1	0.03357368	0.721103
SORL1	0.03369716	-0.610789
EPRS	0.0337433	-0.394562
SSR4	0.03377864	-0.266996
VPS45	0.03387334	-0.882048
PPIA	0.03392034	-0.270195
GTF2A2	0.03393505	-0.357264
REG3A	0.0339392	0.790262
UBE2L3	0.0339646	-0.411976
CITED1	0.033997	-0.525252
NUMB	0.03400589	-0.521251
NA	0.03401065	-0.454176
COX6C	0.03413697	-0.291096
IGFBP5	0.03429786	0.694435
ENO3	0.03433375	0.579121
CD33	0.03455691	-0.451846
LPP	0.03462693	-0.552512
TRADD	0.03465192	-0.449176
NUP98	0.03473675	-0.588766
RPL14	0.0347739	0.335297
AFF3	0.03511066	0.539242
CFP	0.03514168	-0.600435
SERPINA6	0.03520292	0.728897
TAGLN	0.03521523	-1.100687
RPS6KB1	0.03524373	1.218747
ARID3A	0.03535105	-0.512974
THBS3	0.03538932	-0.440423
MCHR1	0.03583034	-0.487952
HTT	0.0358988	-0.263255
NA	0.03597887	-0.509347
PEX13	0.03611879	0.347423
FAH	0.03624903	-0.520417
RGL2	0.03646718	-0.493534
RBMS2	0.03648934	-0.708475
RTF1	0.03659965	-0.373779
DDR1	0.03663167	-0.422311
BBC3	0.03664295	-0.9894
IFIT1	0.0366525	-1.063812
EIF4A1	0.03670038	0.71287
MAP2K5	0.0367883	-0.299163
MTIF2	0.03679287	-0.341903
NAT6	0.03680027	-0.431286
HAPLN1	0.03697368	1.613528
MYO5A	0.03698384	1.18062
ACKR1	0.03701589	0.308652
UPF1	0.03710736	-0.309913
GAPDH	0.03710967	-0.401207
RRAGA	0.03713286	-0.520947
MEIS1	0.03725593	0.800616
MPV17	0.03733323	-0.313189
SNCB	0.03742666	-0.872463
SLC7A2	0.03755456	0.840471
NFKB2	0.03756049	1.023376
XRCC5	0.03756572	-0.378362
IRF9	0.03758039	-0.524238
LMF2	0.03767027	-0.522502
MC1R	0.03797134	-0.84036
NA	0.03803088	-0.445835
CLPP	0.03803233	-0.541635
SSR1	0.03803338	0.670438
GSTM3	0.03807539	0.896955
STX16	0.03810679	1.156664
TMEM106A	0.03824101	-0.515033
SDHC	0.03827084	-0.334838
EZH2	0.0383895	-0.631602
PIGK	0.03851156	0.407003
PRPF18	0.03851163	-0.30573
PTPN11	0.03863008	1.171359
NA	0.03865411	1.006895
GGT5	0.03894212	-0.999945
MYBL1	0.03904704	1.374962
HDAC2	0.03915298	-0.407735
NEU1	0.03933351	-0.349999
HTR2B	0.03936393	0.678807
MATN1	0.03941828	0.91187
SREBF1	0.03947459	-0.266381
MYL1	0.03962181	1.157981
PSME1	0.03970352	-0.387472
POU2F2	0.03970579	-0.935338
NA	0.03987797	-0.543357
SCAMP1	0.03996283	0.984559
CTSE	0.04010545	1.180926
SSFA2	0.04018493	-0.452525
PRPS2	0.04029393	-0.508142
AR	0.0403796	0.893612
HSPH1	0.04044759	0.534386
GSN	0.04049492	-0.793261
GTF2H1	0.0405212	0.444598
AIF1	0.04054891	-0.482606
IL12RB1	0.04058947	-0.894651
OPRK1	0.04065053	0.908239
PSMA5	0.04071699	-0.470159
TLX1	0.04077966	0.798484
PTDSS1	0.04081707	-0.336623
IQGAP2	0.04087007	-0.442996
PRR15L	0.04097857	0.442533
MDM4	0.04106392	1.023879
PDE4A	0.04118882	-0.479847
PON3	0.04122258	-1.053441
CDC27	0.04122757	0.470262
PPARD	0.04134967	-0.604979
NA	0.04138762	0.411638
SNRNP27	0.04140724	-0.354369
CD74	0.04141356	-0.269843
NXF1	0.04146891	-0.40816
NA	0.041608	1.582507
LPGAT1	0.04168559	-0.557012
GPR37	0.04168938	1.562661
MCF2	0.04170247	0.672462
CDC5L	0.0417242	1.048031
PLD1	0.04172552	0.367854
ACVR2B	0.04206707	-0.564232
HARS2	0.04220577	-0.396363
MAPRE2	0.04221897	1.094514
CTSS	0.04238654	-0.433086
ITGB3	0.04246515	-0.621608
TDG	0.04251829	-0.420164
FOSL1	0.04259637	-0.660103
NA	0.04259688	0.514041
NEFH	0.04268883	-1.205467
PDCD11	0.0427201	0.53994
TNFRSF14	0.04280183	-0.285862
NA	0.04303514	-1.438002
SLC31A2	0.04305821	-0.464722
PTPN12	0.04316643	-0.444915
ALAS1	0.04328757	-0.387051
NA	0.04333342	1.130401
KIAA0513	0.04336076	-0.414026
SCN5A	0.0433913	-1.092434
MAPRE3	0.04343529	-0.864098
KIF11	0.04357101	-1.07326
GBP1	0.04360216	-0.82797
CLP1	0.04360968	-0.380886
VEZF1	0.043818	0.625324
TIMM17A	0.0438943	-0.540235
NA	0.0439014	-0.864027
GABPA	0.04398998	0.531481
MAGEA8	0.04401667	-0.922703
G0S2	0.04414179	-1.589227
NA	0.04423801	-1.381615
YWHAH	0.04431903	-0.527125
CPNE1	0.04432986	-0.558538
PTPN2	0.04493264	-0.582525
PIM1	0.04508181	-0.505443
FCN1	0.04514693	-0.431109
SERPINA5	0.04531914	1.231082
ACKR3	0.04538025	1.112624
PYGB	0.04547792	-0.532376
PIK3IP1	0.04560699	1.652606
TBCC	0.04571071	-0.503411
DLX2	0.04572393	-1.076977
HUWE1	0.04576136	-0.498504
HSF1	0.04577676	-0.290959
DNA2	0.04583503	0.570793
NA	0.04594747	1.060911
HSD11B1	0.04596813	-0.936149
GYS1	0.04597588	-0.382892
PGGT1B	0.0461433	-0.536646
PIK3R1	0.04626673	1.520765
NA	0.04635703	-0.492008
DRD1	0.04640805	-0.953211
CGRRF1	0.04649415	-0.351969
NA	0.04649684	0.690612
GAD2	0.04665097	1.480528
NA	0.04684204	0.992129
ATF6B	0.04697578	-0.442157
DFFA	0.04711821	0.644908
SMC1A	0.04715897	-0.581367
ZKSCAN8	0.04719703	1.020294
INPP5J	0.04730979	-0.242475
EP300	0.04767644	-0.720845
AFM	0.04773688	0.817354
GPD1L	0.04782226	0.344749
RASSF2	0.04786076	-0.496205
FCN2	0.04792085	0.515613
NA	0.04793009	0.637781
NA	0.04796926	-0.734384
STAT1	0.04800169	-0.682625
GP5	0.04821979	0.876587
PRKAA1	0.04843921	0.995312
NA	0.04849617	1.876005
TMSB10	0.04869199	-0.378281
MX1	0.04871057	-0.685495
SMG1	0.04878245	1.094408
TSC2	0.04880126	-0.451498
NA	0.04882126	0.881446
ANXA4	0.0489224	-0.482874
TGFB2	0.04894025	1.148019
GCN1L1	0.04897825	-0.40556
PPP2R3A	0.04903101	1.318055
NELL2	0.04924212	0.651516
PABPC1	0.04925606	-0.216497
QARS	0.04934884	-0.310372
OPRL1	0.04941613	-0.714725
LYL1	0.04942761	-0.571341
DECR1	0.04958843	-0.442748
TUBGCP3	0.04959239	-0.313959
DDT	0.04972375	-0.401733
UBE2S	0.04990445	-0.360749
CXCL5	0.04990609	1.284139
NA	0.04995961	0.977273
RAB27A	0.05022447	-0.542852
NOTCH4	0.05023512	-0.309265
PPP4C	0.05027767	-0.473776
NA	0.05053465	-0.336355
NA	0.05070945	-0.729048
SHC1	0.05076536	-0.443162
GGA3	0.05078955	-0.35273
ARHGAP5	0.05085697	0.987908
PAX3	0.05086737	0.857908
LRRC8B	0.05087329	0.893123
LMO4	0.05098342	-0.602455
MRC1	0.05102175	-1.185326
EMC1	0.05112732	0.602638
ZNF43	0.0512784	0.600212
PARG	0.05128723	0.743061
PTMA	0.05142264	-0.281132
SELENBP1	0.05144492	-1.188597
STK4	0.05144884	1.336304
NA	0.05156894	-0.555713
BET1	0.05168001	0.730422
INA	0.05181995	-0.819232
TFCP2	0.05185563	-0.419499
UNC119	0.05191677	-0.40984
ZNF274	0.05192674	-0.305802
RBBP5	0.05201638	0.549859
GBF1	0.05223564	-0.512377
NA	0.05230734	0.95622
CSF3R	0.05236899	-0.607446
NKRF	0.05275322	0.501602
FMO3	0.05299307	0.877477
NCBP2	0.05300807	0.371348
DDC	0.0531579	0.848768
JARID2	0.05329073	-0.65784
NPIPB5	0.05329639	-0.915952
KEL	0.05333404	-0.813187
IDE	0.0534283	0.778766
NARS	0.05342918	-0.408313
GART	0.05344516	0.408388
RUNX1T1	0.05358568	1.081597
BST2	0.05366015	-0.378859
AIMP2	0.05366314	-0.353119
CUL1	0.05373862	-0.393854
NA	0.05408932	0.564589
PLEC	0.05415571	-0.54998
NA	0.05435127	-0.290071
FCGR3B	0.05458644	-1.21935
TRAC	0.05465405	0.601232
PPP1R11	0.05465946	-0.343677
ACSM3	0.05477932	0.867703
NA	0.05482239	1.41362
SERPINB4	0.05483604	0.83597
TNFRSF1A	0.05486722	-0.520451
GCM1	0.05489205	0.455758
TATDN2	0.05545058	-0.345012
RB1	0.05555851	-0.363575
KCNJ15	0.05568155	-1.245844
SEC61B	0.05578802	-0.263398
IDH3G	0.05588395	-0.236785
EPHX2	0.05593998	0.580235
EPHA1	0.05599106	0.381641
SLC23A2	0.05613302	-0.503228
SCRIB	0.05653716	-0.295078
THY1	0.05656583	0.911604
EXOSC9	0.05685306	-0.873986
ARSA	0.05690332	-0.667589
NA	0.05695247	0.905244
BRD2	0.0569808	-0.487953
SLC5A1	0.05701085	-0.773506
B4GALT1	0.05709795	1.135854
RASGRF1	0.05717526	-0.908783
DGCR10	0.05724131	0.630147
GSS	0.05728783	-0.350775
CD36	0.05740334	-0.322855
DBT	0.05750366	1.173749
NT5E	0.0575383	1.090707
ATF4	0.05756957	-0.369037
VHL	0.05768903	0.628539
MFSD9	0.05779465	0.655073
NF1	0.05787882	1.334905
NNMT	0.05796187	-0.675826
CPT1B	0.0581273	-0.736661
STX5	0.058184	-0.195897
MAPKAPK2	0.0582103	-0.206456
ARNTL	0.05823571	-0.492594
HLA-DMA	0.05829169	-0.416606
PRB2	0.05834688	0.640292
DTNA	0.05838823	0.713436
CXorf40B	0.05851372	0.507796
MTAP	0.05878094	0.750826
FUS	0.05884977	-0.356328
PRKACA	0.05886299	0.334978
NIPAL3	0.05891042	0.848952
NFKB1	0.05893108	-0.313889
TOP3B	0.0589932	-0.572307
ITPR2	0.05910634	0.772223
RBM39	0.05914676	-0.335629
CD97	0.05920258	-0.514112
ADD2	0.0592434	-0.437796
NUCB2	0.05929994	0.375597
ARID5A	0.05932842	-0.440482
LOC646652	0.05939086	-0.947252
MKRN1	0.0594289	-0.374667
SRP9P1	0.05979276	-0.32326
MYLK	0.05999824	1.502949
NA	0.0600576	0.749175
HMOX2	0.06020043	0.189896
F3	0.0602784	-1.539416
GOLGA4	0.06028554	-0.257057
GAS2L1	0.06028858	-0.941486
SOX2	0.06034306	-0.611852
KCNQ1	0.06040479	-0.334219
GRIA4	0.0606617	-0.85529
FRY	0.06082768	-0.405079
NAGLU	0.0612125	-0.369116
ISCU	0.06138653	-0.415277
ATP5G3	0.06149272	-0.272205
SLC6A8	0.06171184	-1.445918
AGFG1	0.0618743	-0.428768
NA	0.06195449	1.004217
CASR	0.06202685	0.961876
TYRO3	0.06203344	-0.619402
NA	0.06223428	0.658384
SPRR2E	0.06230869	-0.975601
ADK	0.06232233	-0.367573
KCNJ1	0.06246523	1.201256
UCHL3	0.06260366	-0.397055
DTX2P1-UPK3BP1-PMS2P11	0.06284823	-0.266068
DNAH9	0.06308508	-0.535332
MATN2	0.06312404	1.12663
LNPEP	0.0632033	0.434969
WRN	0.06330469	-0.463164
PFDN4	0.06331821	-0.655257
LY6E	0.06343069	-0.626722
INPP5D	0.0634891	-0.363352
CACNB1	0.06350862	-0.482993
TTF1	0.06353842	-0.376254
FOXM1	0.06354414	-0.913435
TERF1	0.06355432	0.330241
NA	0.06357335	0.860788
DIO2	0.06371776	-0.372764
RBMX	0.06378134	0.57476
CALR	0.06378233	-0.394107
NA	0.06384348	-0.571166
TYK2	0.06387615	-0.577452
PCSK7	0.06403224	-0.369835
CRADD	0.06404001	-0.311386
H2AFZ	0.06415001	-0.430196
LOC100130216	0.06417389	1.634474
PRDX1	0.06429082	-0.416946
MCC	0.06449545	0.848562
SLC36A2	0.06456188	-0.25288
TFAP2A	0.06462106	-0.536006
SOD2	0.06462555	-0.792644
MAPK1IP1L	0.06469065	-0.351002
GSTP1	0.06470588	-0.257289
ELMO1	0.06473403	-0.353984
MBP	0.06478622	-0.783144
CACNA1S	0.06480734	0.454129
NIPA2	0.06483637	-0.495458
RARS	0.06492744	-0.379204
RAB40B	0.0649819	1.032545
SYT5	0.06498198	-0.422883
MTHFD1	0.06500475	-0.317347
RNF103	0.06503509	-0.425886
ACP2	0.0650381	-0.424745
NA	0.06515069	-0.62581
DBT	0.06533077	1.253262
RTN1	0.06543267	-0.423197
NA	0.06556055	-0.423911
BAGE	0.06560389	1.179316
NA	0.06572429	-0.290455
CAMK2D	0.0657414	-0.833717
XRCC6	0.06575231	-0.321288
GGH	0.06582354	-0.783711
STAM	0.06585529	-0.695496
KCTD2	0.06589581	-0.353127
FH	0.06619003	-0.318698
PTMS	0.06636483	-0.386475
FGD1	0.06637131	-0.718744
LY6G5B	0.06644882	-0.198917
NA	0.06645363	-0.328832
NME3	0.06650559	-0.442984
TAX1BP1	0.06653861	-0.298633
FCAR	0.06654659	-0.496731
LRRC23	0.06662153	0.674088
LIFR	0.06677796	0.767799
CD302	0.06678662	-0.38358
LIPA	0.06704803	-0.462269
AQP1	0.06709321	-0.323781
NA	0.06739441	0.658793
GTF2F2	0.06740256	-0.865589
PLOD1	0.06766768	-0.350915
PTX3	0.06773337	-1.014812
ZNF75D	0.06778866	0.815826
GYPE	0.06797437	-0.635497
MGST2	0.06825288	-0.420816
MAB21L1	0.06826393	1.387867
PDGFRA	0.06828087	0.55906
NA	0.06833429	0.711311
ECI1	0.06846524	-0.315787
PTPN21	0.06848902	0.696722
NOP14-AS1	0.06866875	0.413363
SND1	0.0687607	-0.303476
MOK	0.06876409	0.919534
POLD4	0.0689004	-0.40621
CDA	0.06915692	-0.596462
IRF4	0.06916417	-0.405418
UPF1	0.06917065	1.205846
MAP2K2	0.06920664	-0.276253
TMEM131	0.06924916	-0.463
NA	0.06933354	-0.385467
PFN2	0.06934061	0.649609
NA	0.06943772	0.741218
EIF3B	0.06973166	-0.424401
COX7A2	0.06973928	-0.307709
RPL27A	0.06977266	-0.244464
ETFB	0.06985977	-0.259071
KPNB1	0.06987923	-0.300353
BFSP1	0.0699074	1.019676
PPIF	0.0701659	-0.713484
PAK1	0.07019446	-0.34221
CD28	0.07027442	1.179781
PTH2R	0.07042012	0.758632
CLEC3B	0.07043218	-1.006734
CTRC	0.07049589	-0.551249
SLC39A6	0.07094979	-0.376289
GUSB	0.07101326	-0.289388
ATR	0.07133677	-0.36247
PCCA	0.07150785	-0.410132
AP2M1	0.07159702	-0.321574
ATP4A	0.0718546	-0.593284
MPO	0.07185555	-0.939869
CCL13	0.0719276	-0.912075
CLOCK	0.07195508	0.858005
SPG7	0.07209753	-0.273331
APBB1	0.0722208	0.432792
MCAM	0.0722411	0.65165
PPP2R5C	0.07239753	-0.505805
RET	0.07244328	1.046087
NEO1	0.07252972	0.725853
NA	0.07254609	0.795209
TFE3	0.07267795	-0.329936
KLF3	0.0726883	-0.512973
NA	0.07271979	0.818862
FTL	0.07274528	-0.284059
PTGER3	0.07275215	-0.583701
NA	0.07275791	1.269465
ADORA3	0.07292219	0.536835
MYH11	0.07300425	0.910989
NPAT	0.0730114	0.399039
CASP5	0.07319374	-1.125226
MYH10	0.07347509	-0.365375
JUN	0.07360285	-0.942498
IER3	0.07365602	-1.066468
NA	0.07375428	0.580749
PHLDA2	0.07384453	-1.162864
KCNJ6	0.07419235	-1.108731
SNCA	0.07422816	-0.958666
MPZ	0.07424824	0.573233
SMAD5	0.07444633	1.123806
IP6K1	0.07464953	-0.302873
RUNX2	0.07467083	0.678387
GDI2	0.07468436	0.485053
HOXA5	0.07470519	-0.905819
FUBP3	0.07475627	-0.822694
CD247	0.07486975	0.641448
HCAR3	0.07490026	-0.862408
MYC	0.07500019	0.914169
PCDHB11	0.07504125	0.778905
MAPK7	0.07541315	-0.595345
ATP6V1A	0.0755343	0.71765
CREB1	0.07554468	1.017381
CXCL8	0.07554848	-1.180554
IGHV4-31	0.07555029	-0.972158
DMD	0.0756348	1.316435
PTEN	0.07564798	-0.30421
SOAT1	0.07567382	-0.797414
UGCG	0.07573657	1.615705
RORC	0.07578644	0.678042
MMP9	0.07579194	-1.194688
MTMR2	0.07585154	0.456403
NOP14	0.07588994	0.797531
IL15RA	0.0760731	-0.934866
MSH2	0.07630884	-0.372204
RNF4	0.0764215	0.480751
CDK5	0.07662697	-0.340531
FCER2	0.07665467	-0.294768
LPIN2	0.07665911	-0.436815
ATRX	0.07666205	-0.626753
ACSM3	0.07668393	0.627366
IFNA2	0.0767072	1.04501
UTP14C	0.07674244	0.394905
IFI6	0.07695723	-0.893818
PSMB3	0.07696894	-0.434612
ELF4	0.0770307	-0.369313
MIF-AS1	0.07707463	-0.266248
CELF1	0.07738734	0.889231
EFNA1	0.07741222	0.422819
RYR1	0.07746881	1.007947
ARG1	0.07771769	-1.424007
GNAT2	0.07797881	0.385741
MTMR11	0.07802101	-0.391105
NA	0.07813126	1.132909
SNTA1	0.07824238	-0.626304
PIM1	0.07831448	-0.351623
UBAP2L	0.07848027	-0.248503
RB1CC1	0.07864989	-0.425477
NA	0.07865603	0.325216
PKP4	0.07867338	-0.435239
PPY	0.07871154	-1.126744
IFNA10	0.07874532	-1.127196
RBM34	0.07875277	0.266328
RFXAP	0.07894168	-1.107942
SERPINA3	0.07898477	0.29424
CCNF	0.07906344	-0.355018
HPN	0.07936504	-0.422281
HDAC1	0.07939686	0.480746
NAA10	0.07955474	-0.348001
CD200	0.07968447	0.356462
CFDP1	0.07979741	-0.351443
TLR1	0.07981788	-0.588498
DOC2A	0.07986988	0.751184
SIAH1	0.07989654	-0.948632
SNAPC3	0.07994582	0.300713
ERCC2	0.08002472	-0.757906
LTA4H	0.08005944	-0.396281
PSMB8	0.08020595	-0.43923
COASY	0.08020919	-0.387283
PSEN1	0.08021559	-0.2891
TAF9	0.0803169	-0.460382
IL12B	0.08054519	1.248556
SEC31A	0.08115961	-0.493519
STIM1	0.08116342	-0.325476
TNFRSF9	0.08137459	-0.626405
CAMK1	0.08139754	-0.823933
PSMA3	0.0814421	-0.345718
PSMA1	0.0815745	-0.298689
REN	0.08163778	0.751679
ATP5F1	0.0816908	-0.448378
SPINK2	0.08198029	0.795636
NA	0.08199579	1.96336
NA	0.08202461	-0.883443
NA	0.08210646	0.992263
C1D	0.0823083	-0.347376
GDF15	0.08232448	-0.402041
NDUFS1	0.08237386	-0.351077
CACNA2D1	0.0824089	-0.829081
TFRC	0.08242802	0.236101
RAC1	0.0824854	-0.436155
NOS3	0.08248832	-0.613176
GUCA2B	0.08259102	-0.545452
HLA-DRA	0.08272778	-0.280899
TGFB1	0.08282445	-0.314599
ACAN	0.08284717	0.697806
PMAIP1	0.08313403	-0.460029
NOS1	0.08313666	0.469014
RPS19	0.08315932	-0.208742
PTPRN	0.08366311	0.214004
TSNAX	0.08383964	0.367598
UBE2D2	0.08385655	-0.369368
MEF2A	0.08403752	-0.489634
PSMB6	0.08433875	-0.199449
SNAP23	0.0844355	0.517386
TRIP12	0.08455309	-0.38675
RUNX1	0.08464697	-0.449594
CD19	0.08471328	-0.782243
TPP2	0.08504724	-0.39754
ATP1B1	0.08505015	-0.629489
PRL	0.08531316	-1.065459
YWHAQ	0.08549149	-0.456223
SOD1	0.08559804	-0.305086
ERBB3	0.08567491	0.543978
GPC3	0.08573285	-0.40757
NA	0.08586126	0.534806
IGK	0.08588925	-0.436262
ZFP36L2	0.0863398	1.407717
UCP3	0.08637046	-1.04613
POLR2G	0.08672126	-0.351009
NA	0.08683047	0.343743
DNAJC2	0.08705415	-0.281523
PMS2P9	0.08707244	1.115591
MAT1A	0.08717838	-0.884202
SMAD2	0.08721746	-0.423691
ZSCAN26	0.08729745	0.71224
LOC100133951	0.08734318	-0.281602
HTATSF1	0.08739593	-0.348276
GRM8	0.08742922	0.989637
NDUFA9	0.08745442	-0.404854
NA	0.0876754	-0.877706
NR2C2	0.08769841	0.797361
SF1	0.08834907	-0.485883
PNLIPRP1	0.08834979	0.599499
POLR3C	0.08876021	-0.207999
PDIA6	0.08897874	-0.365298
XBP1	0.08898335	-0.387389
EPHA2	0.08921934	0.467437
TNFAIP6	0.08965986	-1.404787
ABL2	0.08977106	0.664344
GALNS	0.08986727	-0.49579
UBA1	0.08988543	-0.466324
CD36	0.09002675	-0.368453
NA	0.09002947	0.529981
HIST2H2AA4	0.09019386	-0.410684
ETFA	0.0902275	-0.348003
COL4A6	0.09025638	1.330532
ZFP36L1	0.09027162	-0.785046
SC5D	0.09035128	-0.346315
ATP5B	0.0904679	-0.267875
EXTL3	0.09052609	-0.274078
RB1	0.09060186	1.052431
TYRP1	0.09073061	0.627805
NA	0.09075877	-0.684079
TRAP1	0.09097446	-0.279703
TUSC3	0.09097824	0.897229
DNASE2	0.09118073	-0.295199
NA	0.09121688	0.44566
P2RX3	0.09131481	-0.537856
TCF3	0.09155465	-0.382263
ZIC1	0.09163259	1.175157
NA	0.09213172	-0.606257
GRIN1	0.0923016	-0.516262
CDH2	0.09236181	0.912492
NA	0.09243178	0.251501
VWF	0.09263167	-1.262337
NAPG	0.09310867	0.283217
MRPL23	0.09322002	-0.336104
BTG1	0.09322586	-0.293674
ICAM3	0.0932655	-0.380605
GPX4	0.09349274	-0.333052
JMJD1C	0.09350202	0.804469
GNB2	0.09351517	-0.439806
KRT6C	0.09365623	0.227562
TBXAS1	0.09432415	-0.354509
UBA52	0.09438874	-0.219155
EEF1A2	0.09439178	0.375041
SMARCA4	0.09452933	-0.470018
PIR	0.09459544	1.108507
MAP2K6	0.09460075	0.562564
ZNF76	0.0947389	-0.231518
STX1A	0.09482388	0.239236
CAMK2G	0.09495781	-0.41423
HNRNPM	0.09498687	-0.329142
TNPO1	0.09501324	0.859362
BTN3A2	0.09549082	-0.961071
AQP7	0.09567398	0.27021
IFT88	0.09592608	-0.553124
RPE65	0.09603944	1.39905
CDK5R1	0.09610289	-0.445743
MS4A1	0.09633173	0.648075
S100P	0.09637912	-1.107884
INTS9	0.09640522	-0.231505
ETFDH	0.09650555	-0.585539
TTC9	0.09665717	1.09964
BRD2	0.09665992	0.746718
DDX39A	0.09666754	-0.417762
NA	0.09667184	-0.572187
HBEGF	0.09682225	-0.483454
NA	0.096883	-0.416562
GLRA2	0.09689316	-0.62446
GPR12	0.09691156	0.655058
LOC100132552	0.09742036	0.978099
NA	0.09742116	1.007904
PTPRK	0.0974391	0.393882
SETMAR	0.0977012	0.342216
NAT1	0.09836737	-0.397356
NA	0.09840505	-0.707639
NA	0.09842283	0.448665
UGP2	0.0984593	0.546708
SLC29A1	0.09846405	-0.210092
ERCC1	0.09856217	-0.284672
AMELY	0.09876076	0.727693
MAD2L1BP	0.09891163	-0.378552
DDB2	0.09896243	-0.302059
TSHR	0.09902181	-0.697988
MADD	0.09917872	-0.233981
RPS25	0.09953417	0.329585
SLC34A1	0.0995775	0.40281
NEUROD2	0.09984462	0.655174
NA	0.0999151	-0.917827
RAB9BP1	0.09991831	1.001663
TNFSF8	0.10000403	1.032844
STXBP2	0.10005704	-0.377876
FHIT	0.10011587	0.964854
LAPTM5	0.10017625	-0.230637
OGG1	0.10037463	0.49403
PITPNA	0.10039596	0.69052
SLC12A3	0.10049656	-0.766479
TMPRSS15	0.10065616	1.246012
CFDP1	0.10131018	0.693375
SCN7A	0.10148008	1.112184
SRRM2	0.10150228	0.609665
FLOT2	0.10158904	-0.252351
NMU	0.10186321	0.747818
FZD5	0.10231501	-0.608154
MIEF1	0.10233881	-0.231637
DNM1	0.10243323	-0.631139
RBP1	0.10243371	-0.724326
RIN2	0.10258242	-0.443785
CTH	0.10262378	-0.638752
CCNE1	0.10262998	-0.591838
SP1	0.10274907	0.359092
NA	0.10282672	0.724276
DBI	0.10304452	0.743324
ZNF148	0.1030501	0.749053
GAS1	0.10310589	0.685828
CLEC2B	0.10316591	-0.488599
FRK	0.10327668	1.044667
FGF7	0.1033519	0.660464
NA	0.1035528	0.366935
GALK1	0.10363544	-0.722918
APEX1	0.10383964	0.20764
Fgfr3	0.10402323	-0.23826
SEMA4D	0.10402652	-0.218038
E4F1	0.10405323	-0.336381
RFC5	0.10412825	0.487405
TDGF1P3	0.10419396	-0.399205
SP100	0.10431877	0.709031
CCR2	0.10435903	0.741555
AKAP13	0.10472898	0.506254
IGHE	0.10485793	-0.901275
CASP8	0.10486719	1.199379
AKAP10	0.10493493	-0.434394
ARHGEF12	0.10497506	-0.508367
RAD23A	0.10498845	-0.281937
SNAPC1	0.10502195	0.367789
BTG2	0.10506936	1.358503
RCOR1	0.10511187	-0.494078
ISG20	0.10514292	-0.311095
PBXIP1	0.1051638	0.612907
CCNA2	0.10520007	-0.700236
PTPN11	0.10523205	-0.328492
NA	0.1055121	-0.298428
FCER1G	0.10551313	-0.355649
ANKS1A	0.10577815	-0.256556
SLC9A1	0.10600244	-0.144456
NA	0.10611181	-0.597368
NA	0.10620728	-0.768225
NA	0.10624775	0.277734
ANXA7	0.1065169	-0.293207
LRRC23	0.10678631	0.343437
PAFAH1B2	0.10691025	-0.25682
JUNB	0.10691425	-0.510745
SFSWAP	0.10698114	-0.370085
KCNAB1	0.10705144	0.693716
GAPDH	0.10713441	-0.854841
KMT2A	0.10747185	0.463918
MYO7A	0.10757827	-0.720275
ZNF711	0.10759796	1.295044
VAMP2	0.1076919	0.287806
GAPDH	0.10769239	-0.299196
SLC20A2	0.10771952	0.598998
RND3	0.10773748	1.184772
HEPACAM	0.10775553	0.626979
DCAF8	0.10787094	-0.32137
MERTK	0.10793382	-0.793514
GYS2	0.10796337	1.109997
BAK1	0.10881653	-0.50974
TIGD1	0.10884213	0.584648
S100A2	0.10898129	-0.405961
NA	0.10903295	-0.348363
LPCAT3	0.10904293	0.280278
COX7A1	0.10911977	-0.63455
NA	0.10941465	0.506427
NA	0.10947214	0.602052
LEFTY2	0.10948215	1.067185
NA	0.10955526	-0.45573
SEC13	0.10971768	-0.219345
AANAT	0.10993903	-0.201821
MTFR1	0.11010949	0.470613
NA	0.11013259	-0.325981
TCF3	0.11068451	-0.326828
NA	0.11114193	0.75265
PSG7	0.1112309	0.667518
GPS2	0.11128405	-0.263939
