#Gene	P.Value	logFC
PRUNE	1.42E-07	-0.5250064
EEF1E1	1.47E-07	0.5460144
MCM3AP	1.48E-07	0.8573096
ZNF22	1.48E-07	0.4356607
NCR3	1.49E-07	1.1171203
MEST	1.53E-07	-0.4365688
DDX18	1.54E-07	1.341933
TOLLIP	1.57E-07	-0.5088089
PINK1	1.58E-07	-0.5338476
CHUK	1.61E-07	0.4489641
E4F1	1.63E-07	0.6185301
GTPBP8	1.64E-07	0.6140845
PNN	1.70E-07	0.5209525
MAT1A	1.71E-07	-0.8242986
ILF3	1.71E-07	1.6169922
GK	1.71E-07	-1.6471873
HOPX	1.72E-07	0.9029171
DROSHA	1.73E-07	0.5407425
TRAPPC9	1.75E-07	-0.3916065
LIMK2	1.76E-07	-0.8026709
TFE3	1.76E-07	-0.4699874
VPS16	1.76E-07	0.5236363
FTH1P5	1.79E-07	-0.3539257
MFSD1	1.79E-07	-0.5027549
ATP6V1F	1.82E-07	-0.4034152
PARVB	1.82E-07	-0.5493299
HIGD1A	1.83E-07	-0.5814349
ASPH	1.84E-07	-0.6358022
CDK7	1.87E-07	0.5515843
VAMP1	1.88E-07	0.7954849
HGD	1.91E-07	-0.855067
UGCG	1.91E-07	0.6880359
TSFM	1.92E-07	0.7817087
ANXA11	1.92E-07	-0.2919951
CDK11A	1.95E-07	0.7772392
PRF1	1.96E-07	1.1823717
THSD1P1	1.98E-07	0.8330908
SART3	1.99E-07	0.4514235
FHL1	2.01E-07	-0.6220473
NSUN5	2.03E-07	0.5165046
EEF1D	2.09E-07	0.5584366
TUG1	2.09E-07	0.9371431
LLGL2	2.10E-07	0.5029276
CD58	2.10E-07	-0.7100806
NR2C1	2.10E-07	0.5382082
WDR48	2.13E-07	0.4986586
DDX18	2.14E-07	0.494468
HSBP1	2.14E-07	-0.5041759
POLI	2.19E-07	0.6353122
FKBP1B	2.20E-07	-0.7518701
USP7	2.24E-07	0.4097756
FCAR	2.27E-07	-1.7871727
GRK6	2.28E-07	-0.4679636
UBE2G2	2.29E-07	0.47865
MTPAP	2.29E-07	0.4320411
DYRK2	2.30E-07	0.6548866
UBXN7	2.31E-07	1.0241604
SRGN	2.31E-07	-0.3692185
PDCD2	2.32E-07	0.504382
KLRC2	2.34E-07	1.417358
CALD1	2.35E-07	-1.238227
AKAP1	2.37E-07	0.4875813
FTSJ1	2.38E-07	0.3821572
MMP25	2.39E-07	-0.8723561
ZMIZ1	2.40E-07	-0.4622861
CFAP20	2.41E-07	0.6936477
P2RX1	2.42E-07	-0.6787592
GORASP2	2.42E-07	0.3345945
CHD9	2.44E-07	0.6594541
ADD3	2.44E-07	0.8009772
SNCA	2.48E-07	-1.3534289
PRUNE	2.48E-07	-0.3901192
CYP1A1	2.53E-07	-0.9852127
RCBTB1	2.56E-07	0.4672554
HNRNPDL	2.56E-07	0.4186759
ABCA2	2.61E-07	0.371851
FUS	2.61E-07	0.3406682
DERL1	2.62E-07	0.6605557
CYLD	2.63E-07	0.4037991
RABGGTB	2.64E-07	0.5310266
ANGPTL4	2.64E-07	-0.9121328
PARP2	2.67E-07	0.2865969
DONSON	2.68E-07	0.3754609
AIMP1	2.70E-07	0.4532174
ATP6V0D1	2.71E-07	-0.5105502
CNNM1	2.71E-07	-0.5366028
SCAPER	2.71E-07	0.3967604
FOLR1	2.75E-07	0.6013308
SELP	2.80E-07	-0.5334223
IGF2BP2	2.81E-07	-0.8884612
CD63	2.83E-07	-0.4766792
CD6	2.83E-07	1.4976796
IL1R2	2.84E-07	-1.5883816
FPR2	2.85E-07	-1.2390934
VPS13B	2.88E-07	0.5063886
SDCBP	2.92E-07	-0.4572501
ALDOA	2.95E-07	-0.3622763
BRD4	2.95E-07	-0.4498834
SET	2.97E-07	0.544328
STX6	2.98E-07	-0.4908839
PIK3CB	2.99E-07	-0.468359
CREBZF	3.01E-07	0.55654
ANXA3	3.04E-07	-1.2480045
LPIN1	3.06E-07	0.5085533
ITPR3	3.06E-07	0.6114343
KLHL24	3.10E-07	0.4686465
PSMD11	3.11E-07	0.8849378
HSF2	3.12E-07	0.649781
CHST11	3.12E-07	-0.3003421
FBXO21	3.13E-07	0.5193823
MEPCE	3.13E-07	-0.4087563
CNN2	3.13E-07	-0.3854211
PSMC6	3.15E-07	0.4985425
MLH3	3.16E-07	-0.6063403
SMAP1	3.19E-07	-0.3082444
AKAP8	3.23E-07	0.4739379
INPP4A	3.25E-07	0.6214979
HSPA9	3.26E-07	0.3955514
CRBN	3.28E-07	0.5386693
KCNJ15	3.29E-07	-1.842833
VPRBP	3.31E-07	0.6029341
RAB14	3.32E-07	0.4536197
RPA1	3.32E-07	-0.4638454
PUM1	3.34E-07	0.3728895
DCP2	3.35E-07	0.4067955
SFI1	3.35E-07	0.5577804
KIAA0020	3.38E-07	0.370824
CEP170	3.38E-07	-0.4187246
FCAR	3.41E-07	-1.0857158
YTHDF1	3.41E-07	0.2931018
EFR3A	3.47E-07	0.4888053
PSMD11	3.49E-07	0.5974325
TOP3B	3.51E-07	0.9265524
TMEM168	3.52E-07	0.8045056
GTF3C1	3.53E-07	1.4234981
CLEC7A	3.55E-07	-0.6130245
IL10RB	3.55E-07	-0.4919463
ASAH1	3.55E-07	-0.5752012
HELZ	3.55E-07	0.4495041
RBM6	3.56E-07	0.6130047
ZBTB20	3.56E-07	0.7222451
MYCBP2	3.57E-07	0.5491589
TNPO1	3.57E-07	0.6886615
KLRD1	3.57E-07	1.0062411
RRS1	3.61E-07	0.7096342
CHKB	3.63E-07	0.5512138
CELF2	3.65E-07	0.4335659
PILRB	3.67E-07	1.0265296
DHX35	3.69E-07	0.9216376
NPEPL1	3.73E-07	0.4224567
NA	3.73E-07	-0.4898871
AATK	3.73E-07	-0.6147656
FUBP1	3.75E-07	0.5327809
CALM1	3.76E-07	0.4878149
CELF1	3.87E-07	0.4208757
GUSBP3	3.87E-07	1.3208356
CRYL1	3.89E-07	-0.3750443
MEF2A	3.96E-07	-0.4771705
PRKCZ	4.01E-07	1.1151465
CTDSPL	4.04E-07	-1.1740574
CCDC90B	4.04E-07	0.4489281
TIMP2	4.04E-07	-0.7320173
FBXW7	4.05E-07	0.7009232
PMS2P3	4.07E-07	0.3110346
HLX	4.08E-07	-0.4961568
FBXO11	4.08E-07	0.3591086
PVALB	4.08E-07	-1.2668036
EIF3A	4.09E-07	0.8314667
ITGB3	4.10E-07	-0.6136455
HMGXB4	4.25E-07	0.4760696
HSPA14	4.26E-07	0.4795769
MLH3	4.29E-07	-0.4875566
CAPRIN2	4.31E-07	0.6013316
CACNA2D3	4.36E-07	1.2484573
POLR2J2	4.40E-07	0.4611357
OFD1	4.42E-07	0.5130888
CYTH1	4.42E-07	1.0093363
DUSP8	4.44E-07	0.8073558
ACSL1	4.54E-07	-0.7596938
THADA	4.56E-07	0.4895056
LIG1	4.56E-07	0.5528285
ZNF131	4.57E-07	0.5966589
SNRNP200	4.59E-07	0.6375359
LUC7L3	4.60E-07	0.6760084
RNGTT	4.62E-07	0.8048422
LUC7L3	4.63E-07	0.7558351
NME3	4.65E-07	0.8265682
MPHOSPH9	4.65E-07	1.3735792
CRY2	4.66E-07	1.2372436
LDHA	4.68E-07	-0.3244535
SMARCC2	4.68E-07	0.4455567
CDC37	4.72E-07	0.5406828
CYB5R3	4.73E-07	-0.4624634
HIST1H2BG	4.74E-07	-0.8851093
NCAPH2	4.75E-07	0.8251003
PICALM	4.76E-07	-0.5090451
SART3	4.78E-07	0.4934001
PRKAR2A	4.79E-07	0.4025606
ZNF665	4.79E-07	0.4062398
CAPN3	4.84E-07	1.6012895
BSDC1	4.87E-07	0.4817914
SLC25A38	4.88E-07	0.3345458
DDX27	4.92E-07	0.5315274
HBQ1	4.93E-07	-1.7501799
SLC30A1	4.93E-07	0.5483802
CHKB-CPT1B	4.96E-07	0.71238
PCBP2	4.97E-07	0.4830894
NUP214	5.01E-07	-0.3539927
GOSR1	5.02E-07	1.0144637
ATP6V0C	5.06E-07	-0.5202436
EDNRB	5.17E-07	-1.0912391
ARF4	5.19E-07	-0.4521333
CTBS	5.21E-07	-0.5666362
DLST	5.21E-07	0.499352
SPOP	5.24E-07	0.5001376
TRIB2	5.31E-07	0.476436
HNRNPH1	5.34E-07	1.2430286
PCBP1	5.35E-07	-0.354771
KIAA0100	5.43E-07	0.3811068
INPP5A	5.46E-07	-0.3252044
HARS2	5.46E-07	0.3539757
XCL1	5.52E-07	1.0333544
PAX5	5.56E-07	0.7797098
SLC25A46	5.73E-07	-0.3177767
ZBTB11	5.75E-07	0.497993
PMS2P3	5.81E-07	0.3398399
FKBP1A	5.81E-07	-0.4003065
PPP3CC	5.82E-07	0.5582959
RERE	5.88E-07	0.5534204
PECAM1	5.88E-07	-0.5585471
GGNBP2	5.91E-07	0.3432045
EWSR1	5.94E-07	1.389401
ADD3	6.00E-07	0.7630307
PRDM2	6.00E-07	0.8161946
HSP90AB1	6.03E-07	0.4080345
MAVS	6.07E-07	0.6565127
PRKY	6.12E-07	0.388798
CCDC94	6.15E-07	0.8588136
NA	6.19E-07	1.0566003
GRINA	6.23E-07	-0.542419
POLR2B	6.27E-07	0.3826717
HIST1H2BO	6.28E-07	-1.4031123
ATP6V0E1	6.31E-07	-0.476061
RIT1	6.36E-07	-0.5843851
ZFAND5	6.39E-07	-0.3823769
MYD88	6.39E-07	-0.3168955
AP5M1	6.40E-07	0.452197
SLC24A3	6.44E-07	-1.0207345
LAMB3	6.48E-07	-0.8802494
UBE2G1	6.53E-07	0.576764
SART3	6.55E-07	1.3618483
CSF2RA	6.55E-07	-0.487328
RAB29	6.56E-07	0.7786792
CAPN3	6.60E-07	1.3558497
RECQL	6.60E-07	0.5460633
TCERG1	6.62E-07	0.5781171
ATXN7	6.66E-07	0.9675343
PKD1P1	6.67E-07	0.8122407
TFPI	6.75E-07	-1.1137657
GTPBP4	6.76E-07	0.5846806
PIK3CA	6.78E-07	0.6666439
SNAP23	6.79E-07	-0.5634389
C5orf45	6.81E-07	0.8886295
MPHOSPH9	6.84E-07	0.4168793
UBE2E3	6.84E-07	-0.3423377
SRRT	6.92E-07	0.9020585
SF3A3	6.93E-07	0.3856732
ELK1	6.95E-07	-0.4326118
DIDO1	6.97E-07	0.3829637
NA	6.98E-07	-1.1129496
USPL1	7.00E-07	0.4662596
PPID	7.09E-07	0.452939
EPB41L3	7.26E-07	-0.9156995
KAT6B	7.26E-07	0.3990076
NPIPA1	7.29E-07	0.7401482
SESN1	7.29E-07	0.4216128
BPTF	7.30E-07	0.4538552
SERPINB1	7.32E-07	-0.4391319
STK24	7.38E-07	-0.2785654
EDN1	7.46E-07	-1.0709945
BRD3	7.51E-07	1.1581603
PHF3	7.64E-07	0.513083
RABL2A	7.69E-07	0.6447473
CXCL8	7.71E-07	-1.9036198
ITGB1	7.71E-07	-0.337505
DENND5A	7.73E-07	-0.3671789
USP10	7.77E-07	0.6314957
COX4I1	7.85E-07	0.6324007
PSMC3	7.86E-07	0.4726777
CCDC130	8.03E-07	0.5000543
SGK1	8.05E-07	-0.7771829
CDKN2AIP	8.09E-07	0.5163065
RHOBTB3	8.10E-07	0.8127043
SPSB3	8.11E-07	0.5233733
TRIM39-RPP21	8.18E-07	0.3138698
ZNF84	8.18E-07	0.7658303
SDC2	8.21E-07	-2.4456295
ARF4	8.21E-07	-0.4227993
RAD17	8.24E-07	0.4754437
PPP2R5E	8.25E-07	0.3639111
FBXL6	8.31E-07	0.5836052
NDUFAF3	8.32E-07	-0.5878267
FN3KRP	8.41E-07	0.3320994
G6PC3	8.52E-07	-0.6990545
UCKL1	8.55E-07	0.4912875
CCL2	8.56E-07	-2.5146237
CTR9	8.57E-07	0.4263872
ATM	8.66E-07	0.691969
MTERF3	8.67E-07	0.552764
ADD3	8.68E-07	0.6773696
R3HDM4	8.70E-07	-0.8076755
AUP1	8.82E-07	0.361685
FCF1	8.89E-07	1.4443495
FAM214B	8.90E-07	-0.4684662
S1PR5	9.10E-07	0.7233876
SPG11	9.12E-07	0.7015109
NOP10	9.22E-07	-0.4390969
PPP1R8	9.24E-07	0.427331
PNO1	9.27E-07	0.5295609
TRMT11	9.29E-07	0.7790414
SNN	9.30E-07	-0.5538007
SSB	9.31E-07	0.50779
POGLUT1	9.36E-07	1.1729224
PIEZO1	9.47E-07	0.8638449
HSPH1	9.59E-07	1.1023285
RBM10	9.68E-07	1.361275
PACSIN2	9.73E-07	-0.6430886
YEATS2	9.92E-07	0.4375117
SCAF4	9.92E-07	0.5855909
EBP	9.94E-07	0.3847571
RC3H2	9.95E-07	-0.4146826
PBXIP1	9.98E-07	1.3008664
PRRC2C	9.99E-07	1.3092693
PABPN1	1.00E-06	0.617829
LRPPRC	1.00E-06	0.367145
PLXND1	1.01E-06	0.8107371
LSM4	1.02E-06	1.184676
CTNNA1	1.02E-06	-0.3855564
PCGF3	1.02E-06	0.4834428
ANKRD27	1.03E-06	0.4313478
LOC150776	1.03E-06	0.4345755
CLDND1	1.03E-06	0.5858693
RAB6A	1.03E-06	-0.3290107
SUGP2	1.06E-06	0.4707644
TLN1	1.06E-06	-0.4865042
SF3B2	1.06E-06	0.3216742
MACF1	1.07E-06	0.3112811
UBE2G2	1.07E-06	0.5147383
PUM1	1.08E-06	0.3287171
HIST1H2BD	1.08E-06	-0.5164126
C19orf60	1.08E-06	0.5260177
ENOSF1	1.09E-06	0.9302141
CBX4	1.11E-06	0.445684
C2CD5	1.11E-06	0.7260817
DLG1	1.12E-06	0.4003277
GATA3	1.12E-06	0.8151489
CCNJ	1.13E-06	0.4368022
SAR1A	1.13E-06	0.4152556
MED13L	1.13E-06	1.1482134
FFAR2	1.15E-06	-1.4803233
HEATR6	1.15E-06	0.7903804
DNAJC4	1.16E-06	-0.3484461
DHX9	1.16E-06	0.9552196
ALAS2	1.17E-06	-2.2602403
SNRPA1	1.17E-06	0.6346026
LONP2	1.18E-06	0.5709641
ZYX	1.18E-06	-0.4627433
ANAPC13	1.18E-06	-0.2742793
GPR137B	1.19E-06	-0.4281836
CCPG1	1.19E-06	-0.4852448
HIST2H2AA4	1.20E-06	-0.5775355
ENTPD6	1.20E-06	0.4642497
DRD2	1.21E-06	-0.9740681
SIAH1	1.23E-06	0.4985168
ATG5	1.24E-06	0.6954572
GSN	1.24E-06	-0.5479686
C15orf39	1.25E-06	-0.4932988
PCSK6	1.27E-06	-0.4006969
DHX8	1.28E-06	0.6309769
GNLY	1.28E-06	1.1960698
NA	1.28E-06	0.7722545
NCR3	1.28E-06	1.4242949
NDUFS6	1.29E-06	0.3791165
LMBR1L	1.29E-06	0.4727771
HIST1H2AE	1.29E-06	-1.0389034
ZNF430	1.30E-06	0.625209
CREB3L2	1.30E-06	0.2380161
SLC6A8	1.31E-06	-1.9542103
GUCY1B3	1.32E-06	-0.4586268
ENDOD1	1.33E-06	-0.3901712
OTUB1	1.33E-06	0.3083775
PLCB1	1.34E-06	0.4196419
ZBED5	1.34E-06	0.5208602
SSB	1.35E-06	0.596337
S100P	1.35E-06	-1.377777
ENO1	1.36E-06	-0.4190014
NSMCE4A	1.36E-06	0.6333513
KIF5B	1.37E-06	1.131324
CXCR1	1.38E-06	-1.3717227
CD44	1.39E-06	-0.3378885
SIK3	1.42E-06	-0.3116066
MGEA5	1.42E-06	0.5049723
KIR2DS2	1.42E-06	1.522285
HGD	1.43E-06	-0.9613924
HNRNPH3	1.43E-06	0.4213027
NOL8	1.43E-06	0.5409037
NA	1.43E-06	-1.2726139
FAM96B	1.44E-06	0.2941115
HEXA	1.44E-06	0.9546347
GSE1	1.45E-06	0.4046917
MDN1	1.45E-06	0.4296751
SEC14L1	1.45E-06	-0.6258413
MTF2	1.46E-06	0.6188493
N4BP2L2	1.46E-06	0.5757933
YME1L1	1.46E-06	0.4409484
NOP16	1.46E-06	0.4584926
SEC62	1.47E-06	0.9602758
PSMG2	1.48E-06	0.3577596
FAM131A	1.48E-06	-0.4047962
MYL4	1.48E-06	-0.8179247
NA	1.48E-06	0.6097526
RIOK2	1.48E-06	0.6189653
MYBL1	1.49E-06	0.9850298
HIST1H2BJ	1.49E-06	-1.3026396
SNRPD1	1.49E-06	0.4783947
PTCRA	1.49E-06	-0.3289896
AHSP	1.49E-06	-1.1191382
ARF3	1.49E-06	-0.41295
DHX34	1.50E-06	-0.7778008
APLP2	1.52E-06	-0.3817181
SYNM	1.52E-06	-0.4420849
NAA16	1.52E-06	0.4409621
SNRNP40	1.55E-06	0.5460482
NINJ1	1.56E-06	-0.6863512
ZNF83	1.57E-06	0.6874242
IL6ST	1.57E-06	0.4808585
KIR3DL1	1.57E-06	0.8115934
CCNT2	1.59E-06	0.4051614
TROVE2	1.59E-06	0.7515093
KAT6B	1.60E-06	0.3863641
TNFRSF25	1.60E-06	0.5758497
GLUL	1.61E-06	-0.7459866
APOBEC3A	1.62E-06	-0.8031772
DCLRE1C	1.64E-06	0.5145883
IKBKAP	1.64E-06	0.3653905
SLA	1.65E-06	-0.8488755
PPP2CB	1.66E-06	-0.4203082
NFKB2	1.66E-06	0.8770295
CACNA2D2	1.69E-06	0.7355719
LYL1	1.69E-06	-0.6907702
RBBP6	1.70E-06	1.6408569
MTMR4	1.70E-06	0.2913047
LHFPL2	1.72E-06	-0.5287248
NA	1.73E-06	0.8473738
TBXA2R	1.73E-06	-0.4176969
VWF	1.73E-06	-0.9793254
TUBB4B	1.73E-06	-0.4098232
STK38	1.75E-06	0.5891463
CXCL5	1.76E-06	-1.3977023
TAF1C	1.76E-06	0.8171732
CTSL	1.77E-06	-1.1999026
CHD3	1.78E-06	0.3021945
SLC25A14	1.78E-06	0.8031199
FAM129A	1.79E-06	-0.7682171
DEF6	1.79E-06	0.4526242
ADORA2B	1.80E-06	-0.8427024
CD53	1.80E-06	-0.4263434
IST1	1.81E-06	0.3967466
GRB14	1.82E-06	-0.9880975
CSTF1	1.82E-06	0.9789893
ZFYVE26	1.82E-06	0.4638654
CNGA1	1.85E-06	-0.9273332
NA	1.85E-06	0.5247331
TBC1D4	1.86E-06	0.5851489
MTF2	1.86E-06	0.7099563
PREP	1.90E-06	0.5300485
TMEM259	1.91E-06	1.2274883
RPS6KB1	1.92E-06	1.0625574
YTHDC1	1.92E-06	0.3268681
C11orf95	1.92E-06	0.3240811
PRPF31	1.95E-06	0.7735715
LINC01278	1.98E-06	1.032535
RBBP5	2.01E-06	0.9502278
EMC1	2.01E-06	1.2025133
MEAF6	2.02E-06	0.2372116
ISLR	2.05E-06	-0.8108159
NFATC3	2.06E-06	0.4732982
EIF5B	2.11E-06	1.5431127
SRPRB	2.11E-06	0.3289653
NKG7	2.11E-06	0.9298598
MYO15B	2.12E-06	0.404795
LSG1	2.12E-06	0.521625
CHCHD7	2.13E-06	0.4245485
FTL	2.15E-06	-0.2575803
MBTPS1	2.16E-06	0.2534052
PRPF19	2.16E-06	0.5646599
EDRF1	2.16E-06	0.5263708
TROVE2	2.17E-06	0.5682994
CLDN5	2.17E-06	-1.0342122
NUMB	2.21E-06	-0.4981001
PPIEL	2.21E-06	0.9004519
MACF1	2.22E-06	0.34374
TRD	2.26E-06	1.029962
TMEM127	2.26E-06	-0.5407427
TLE3	2.28E-06	-0.7063295
RBM10	2.28E-06	0.9048149
MORC4	2.29E-06	0.4282469
H1F0	2.31E-06	-0.7233067
ATHL1	2.33E-06	0.6960368
LONP2	2.34E-06	0.4785924
C9orf156	2.34E-06	0.6846281
USP33	2.34E-06	0.5014275
TRAF3IP3	2.35E-06	0.7787014
KLF6	2.35E-06	0.8823526
PKD1P1	2.41E-06	0.9861739
TMSB15A	2.45E-06	-0.4613125
THUMPD1	2.45E-06	1.0007544
SLC5A6	2.48E-06	0.7583643
DDX10	2.48E-06	0.2966343
ATP5C1	2.50E-06	0.6552577
NEU3	2.50E-06	-0.7858179
SLC25A37	2.51E-06	-0.937843
SCARF1	2.52E-06	-0.7013352
EVI2B	2.53E-06	-0.3595658
PHACTR1	2.55E-06	-1.0592311
ZNF91	2.56E-06	1.2661426
R3HDM2	2.57E-06	0.3774325
FNBP4	2.62E-06	0.4150356
PSMC2	2.63E-06	0.4014778
EIF4EBP2	2.63E-06	-0.252003
IVNS1ABP	2.65E-06	-0.5819983
GANAB	2.66E-06	0.4261755
NXF1	2.66E-06	0.2951583
PGRMC2	2.67E-06	0.642468
AKIRIN2	2.68E-06	-0.3885955
KIR3DL2	2.68E-06	0.5391611
TUBA1B	2.70E-06	-0.3551328
POLR1C	2.70E-06	0.4540582
C2CD2L	2.72E-06	0.8398969
MFAP3L	2.73E-06	-1.0168074
CMTR1	2.73E-06	0.5677433
CD86	2.74E-06	-0.4826945
CRAT	2.76E-06	-0.5603623
HNRNPA3	2.77E-06	0.4639982
BRPF1	2.79E-06	0.3665864
CELF1	2.79E-06	1.1393938
DDX11	2.81E-06	1.2843261
LIMS1	2.83E-06	-0.3980616
CCRL2	2.83E-06	-0.8984495
ELMO2	2.85E-06	0.9522054
SLC4A1	2.90E-06	-1.3743639
FIP1L1	2.90E-06	0.440788
IL1RL2	2.93E-06	-1.1271934
PDCD5	2.93E-06	0.7351078
ZNF207	2.95E-06	0.4106106
RRAS2	2.96E-06	0.6755109
HNRNPK	2.98E-06	0.2552752
HDAC1	2.98E-06	0.424692
ADCY7	2.99E-06	0.5855654
TNFRSF25	3.00E-06	0.5191619
SERPINF1	3.01E-06	0.5978338
SET	3.04E-06	0.4376379
NOL7	3.04E-06	0.4837903
MFHAS1	3.06E-06	0.7578408
AEN	3.07E-06	0.4833366
CD9	3.07E-06	-0.9310087
ATAD2	3.09E-06	0.6288249
ZMYM4	3.09E-06	0.3517061
ZNF428	3.09E-06	1.0473712
ATP6V1H	3.09E-06	0.3846845
TPD52	3.09E-06	0.8095069
MINA	3.13E-06	0.4687942
HBS1L	3.13E-06	0.8995121
TMEM45A	3.17E-06	-0.6332886
PSMA2	3.18E-06	0.3971871
FUCA1	3.22E-06	-0.4449308
POLA1	3.22E-06	0.8622117
HNRNPH3	3.23E-06	0.4041589
GRSF1	3.25E-06	0.29781
FAM178A	3.25E-06	0.6591558
GNAI3	3.26E-06	-0.2464742
SRSF5	3.28E-06	0.270489
NA	3.32E-06	-0.3523052
PAK2	3.34E-06	-0.4028744
TNS1	3.35E-06	-0.9873829
MAP2K4	3.37E-06	-0.4392144
DNAJA4	3.41E-06	-0.3476896
ECD	3.42E-06	0.3754769
PWP2	3.43E-06	0.7664229
LTBP3	3.45E-06	0.8154045
INSIG1	3.45E-06	-0.5171492
RTN4	3.48E-06	-0.2560571
KRT10	3.49E-06	0.3178154
TUBB4B	3.50E-06	-0.3750797
HIPK1	3.53E-06	0.3553816
NA	3.56E-06	-0.7220304
CTCF	3.60E-06	0.2760508
ZNF292	3.61E-06	0.7007609
ANAPC5	3.62E-06	0.3482315
ITSN2	3.63E-06	0.4918344
PON2	3.64E-06	0.6254116
SMARCA2	3.66E-06	0.3656648
DAG1	3.66E-06	0.3450294
FPR2	3.66E-06	-1.0160971
SIGIRR	3.70E-06	0.4126438
AP1G2	3.70E-06	0.8773312
HARS	3.72E-06	0.3765879
HIST1H3G	3.72E-06	-1.0082527
IPP	3.73E-06	0.5800768
LSM1	3.78E-06	-0.2462721
PARP8	3.80E-06	0.4269146
G0S2	3.80E-06	-0.8496801
SCRIB	3.82E-06	0.5057594
MED6	3.82E-06	0.7472889
TIMM44	3.82E-06	0.4172191
GK	3.85E-06	-1.3893701
STX16	3.86E-06	0.8196573
GNAS	3.88E-06	-0.3261865
DNAJC8	3.89E-06	0.2249345
THOC1	3.89E-06	0.5906482
KLHL3	3.92E-06	0.7412058
DMTN	3.93E-06	-0.9145281
CCPG1	3.94E-06	-0.5609989
TAL1	3.95E-06	-0.5150592
TAL1	3.99E-06	-0.7865351
NLRP1	4.05E-06	0.4096344
FOXN3	4.10E-06	0.5391118
NUP210	4.13E-06	0.4806776
TNIP1	4.13E-06	-0.4774274
TARDBP	4.19E-06	0.4992622
POLR1C	4.20E-06	0.3100088
GOLGA8B	4.22E-06	0.7723243
TRAF1	4.22E-06	0.5756604
SPINT2	4.25E-06	-0.3143106
SAMSN1	4.28E-06	-0.7388519
WDR7	4.32E-06	0.3343453
LOC100506123	4.32E-06	0.5047367
ALPL	4.32E-06	-1.1420231
KHNYN	4.33E-06	-0.3126249
ACYP1	4.34E-06	1.0993382
MADD	4.34E-06	0.4082885
CDR2	4.34E-06	0.5649498
TSN	4.35E-06	0.5575886
MSL2	4.35E-06	0.4462118
PRPF3	4.35E-06	0.4249075
WAS	4.36E-06	-0.3253925
PTAFR	4.36E-06	-0.5711477
ASNS	4.38E-06	0.556173
FAM63A	4.39E-06	-0.4846589
RHOG	4.43E-06	-0.479617
ZNF12	4.43E-06	1.0009884
CIC	4.43E-06	-0.4943128
DYSF	4.43E-06	-0.7214
ZC3H14	4.46E-06	0.355184
TSR1	4.49E-06	0.3422728
NMT1	4.50E-06	0.3478855
ZER1	4.51E-06	-1.1547999
IL12A	4.52E-06	0.5967889
IL11RA	4.53E-06	0.4758746
MRPL39	4.53E-06	0.5120369
PAXIP1	4.54E-06	0.323576
CD14	4.54E-06	-0.62321
PI3	4.55E-06	-1.3334796
RECQL	4.60E-06	0.4902651
CSE1L	4.61E-06	0.2651578
RNF4	4.61E-06	0.5217098
MS4A1	4.61E-06	0.9443528
POLR3E	4.65E-06	0.5462725
ZNF43	4.67E-06	0.4697779
EMC3	4.67E-06	-0.3703504
BSDC1	4.70E-06	0.3629838
RCL1	4.70E-06	0.348102
EWSR1	4.73E-06	0.2114552
SSRP1	4.75E-06	0.422132
DDX27	4.75E-06	0.3538409
SGSM3	4.78E-06	0.5680525
SMARCC2	4.78E-06	0.4153318
IL7R	4.81E-06	0.7709946
CDK2AP1	4.82E-06	-0.5130732
ZYX	4.83E-06	-0.410026
TBX21	4.83E-06	0.593321
PGAP1	4.83E-06	-1.1532418
CHD8	4.85E-06	0.3344
BTAF1	4.86E-06	0.405523
ATF3	4.87E-06	-0.838913
GUSBP11	4.89E-06	-0.3957876
AKAP13	4.91E-06	0.7867968
HRASLS	4.92E-06	-0.9782054
MCM2	4.96E-06	0.3221165
USP14	4.97E-06	0.5301831
CD22	5.03E-06	1.0220281
HBBP1	5.07E-06	-0.4883383
MAPK14	5.08E-06	-0.472974
GK	5.10E-06	-0.9386331
CD55	5.12E-06	-0.4081915
PLAUR	5.16E-06	-0.6200713
DTNB	5.17E-06	-0.5410723
HSF2	5.21E-06	0.6208092
GPR183	5.22E-06	-0.7565394
NMT2	5.24E-06	0.7932393
AGL	5.25E-06	0.5469879
PPP1R15A	5.26E-06	-0.7584364
NT5C2	5.28E-06	-0.3970701
GNLY	5.31E-06	1.0229135
GP1BA	5.32E-06	-0.4661817
NPM1	5.35E-06	0.627228
TSEN34	5.36E-06	-0.4121138
RPL26L1	5.37E-06	0.2997335
MS4A1	5.38E-06	0.8934534
TRMT1	5.43E-06	0.6590318
ATR	5.46E-06	0.9868577
NA	5.46E-06	1.0901684
NDUFS3	5.49E-06	0.3544383
CHMP6	5.53E-06	-1.1008501
EIF3B	5.53E-06	0.3145897
PRSS23	5.55E-06	1.2960303
UBE4A	5.55E-06	0.3100025
PIK3R1	5.60E-06	0.6305986
SOD2	5.60E-06	-0.9825765
RNF113A	5.61E-06	0.2736549
ACTR2	5.61E-06	-0.5199147
NA	5.62E-06	-0.4696719
CASP8	5.62E-06	0.7059874
GPATCH8	5.63E-06	0.304185
GPN2	5.63E-06	0.4266333
KYNU	5.64E-06	-0.6312519
DHX9	5.68E-06	0.8171569
RAB4B	5.74E-06	1.1503371
TNS1	5.76E-06	-1.5217385
NA	5.79E-06	-0.8915675
ENOSF1	5.80E-06	0.6385612
DAB2	5.81E-06	-0.481425
ACOT9	5.81E-06	-0.4007547
