#Gene	P.Value	logFC
SLC12A3	4.27E-09	1.008543
NEIL3	4.28E-09	0.985915
LEFTY1	4.28E-09	0.771613
NA	4.28E-09	0.874917
MYCNOS	4.31E-09	0.920133
LCT	4.32E-09	1.010118
EIF3CL	4.35E-09	-1.102285
MYOZ2	4.35E-09	0.804578
ZNF79	4.38E-09	0.994527
PSMB4	4.40E-09	-1.416309
KIAA1644	4.41E-09	0.750532
1-Dec	4.43E-09	0.821232
FDPS	4.48E-09	-1.266827
DHX9	4.51E-09	-0.94081
LINC01482	4.54E-09	0.853201
PCSK1	4.56E-09	0.684992
LALBA	4.59E-09	0.715285
PIGO	4.61E-09	1.043677
RHD	4.62E-09	0.924743
NOP10	4.62E-09	-1.123849
TF	4.62E-09	0.695135
NPM1	4.63E-09	-1.172567
SLCO2B1	4.63E-09	0.705631
UQCRC1	4.64E-09	-1.217606
MYL4	4.67E-09	0.657323
ACTR2	4.68E-09	-1.457978
UQCRH	4.71E-09	-1.558325
OR5I1	4.71E-09	1.112201
TCL6	4.71E-09	1.085873
POLR2J	4.71E-09	-1.454069
PRDM13	4.71E-09	0.873081
DUT	4.73E-09	-1.198034
NPY2R	4.79E-09	0.8374
RNF8	4.79E-09	0.923949
AK2	4.80E-09	-1.068403
CSN1S1	4.81E-09	0.864653
PAPPA2	4.83E-09	0.79601
SERPINA1	4.86E-09	0.821519
PARP11	4.90E-09	0.8759
SLCO1C1	4.90E-09	0.969971
RBFA	4.94E-09	0.824199
SIGLEC6	4.97E-09	1.051906
BCO1	4.98E-09	0.888529
FAM105A	5.02E-09	0.912567
PSG9	5.03E-09	1.105801
N4BP1	5.05E-09	0.787818
HSPA8	5.05E-09	-1.490205
DDX39A	5.14E-09	-1.559747
LRPPRC	5.15E-09	-1.565113
RNF185	5.18E-09	0.937393
DMD	5.22E-09	1.3361
CPB2	5.24E-09	0.831895
PRDM2	5.27E-09	1.070734
NME1	5.27E-09	-1.625425
ZNF235	5.28E-09	0.714097
SLC24A1	5.31E-09	1.140576
HNRNPM	5.32E-09	-1.298593
KIR3DL2	5.33E-09	1.027964
NA	5.40E-09	0.819895
RAB26	5.40E-09	0.765986
H2AFZ	5.45E-09	-1.705721
DMC1	5.45E-09	1.004884
XPO1	5.47E-09	-1.445051
HNMT	5.51E-09	0.629435
AHSA1	5.52E-09	-0.758152
OR12D3	5.57E-09	1.060366
AFF2	5.57E-09	0.984402
HNRNPR	5.57E-09	-1.570454
TRAFD1	5.57E-09	0.70472
SRRT	5.57E-09	-0.945939
NCR2	5.60E-09	0.916601
MC4R	5.60E-09	0.762716
GUSBP11	5.64E-09	0.744607
MUC5AC	5.64E-09	1.109604
SLC17A1	5.66E-09	1.086808
TRIM48	5.67E-09	0.957044
MED12	5.71E-09	0.809564
ST7	5.74E-09	0.923585
HR44	5.75E-09	0.960927
LPCAT3	5.75E-09	0.782437
GPR64	5.79E-09	0.854456
NA	5.81E-09	0.788711
PTBP1	5.83E-09	-0.981981
EYA4	5.86E-09	0.592161
SLC15A1	5.86E-09	1.047329
OTUD4	5.87E-09	0.717689
AICDA	5.90E-09	0.792722
ELOVL1	5.92E-09	-1.028311
AQP2	5.93E-09	0.731518
NA	5.95E-09	1.053138
KIR3DL2	5.97E-09	1.066397
TXN	5.98E-09	-1.727634
MPZ	5.98E-09	1.032936
OR7E24	5.98E-09	0.844364
HNRNPK	5.99E-09	-0.948915
RGPD6	6.01E-09	0.798574
TMCO6	6.03E-09	0.685397
GLS	6.06E-09	0.780676
PPP2CA	6.09E-09	-1.282643
HTR1E	6.11E-09	1.009112
FCAR	6.11E-09	0.851244
PIPOX	6.13E-09	0.804117
SHPK	6.14E-09	0.718836
CD84	6.14E-09	0.934188
VPS13A	6.20E-09	0.845006
KLHL20	6.20E-09	0.905571
REEP1	6.20E-09	1.184004
KIAA0087	6.22E-09	0.808264
RIF1	6.22E-09	0.749759
WTAP	6.23E-09	0.725007
GRIN2C	6.26E-09	0.862522
ACRV1	6.26E-09	1.108875
FLJ11292	6.27E-09	0.760564
TAS2R3	6.28E-09	0.698165
TAAR2	6.29E-09	1.066767
PDIA4	6.35E-09	-1.48191
GAD2	6.38E-09	0.935753
TBL2	6.43E-09	-1.041758
FLJ11292	6.49E-09	0.973947
USP46	6.51E-09	0.895405
PLIN3	6.51E-09	-1.007001
SPG21	6.51E-09	-1.278465
KLF6	6.53E-09	-1.324793
SERBP1	6.53E-09	-1.164724
EMR3	6.53E-09	0.946321
ZNF202	6.57E-09	0.658804
SLC5A1	6.58E-09	0.763902
ACTN2	6.65E-09	0.998534
EIF5	6.68E-09	-1.276872
MRPL3	6.70E-09	-1.234003
MCM7	6.70E-09	-1.476318
PADI4	6.78E-09	0.913322
RHCE	6.79E-09	0.797397
ST8SIA2	6.79E-09	0.748744
ELF4	6.84E-09	-1.297007
IL5RA	6.85E-09	0.912472
TMEM151B	6.86E-09	0.802916
HECW1	6.88E-09	0.927516
TBXA2R	6.89E-09	1.09753
ATP8A1	6.90E-09	0.772099
AP2M1	6.91E-09	-1.346279
SLC39A9	6.91E-09	1.135415
SNRPA	6.91E-09	-0.910992
OR52A1	6.92E-09	1.076985
NA	6.92E-09	0.852694
COX6A1	6.93E-09	-1.180913
FSHR	6.97E-09	0.838152
SYNGR1	6.98E-09	0.876166
TOP1	7.03E-09	-1.027297
FAXDC2	7.03E-09	0.942123
ACOT11	7.04E-09	0.776872
NA	7.10E-09	0.823995
BECN1	7.10E-09	-1.35407
ZNF280B	7.13E-09	0.685041
NA	7.14E-09	0.691287
ANKRD34C	7.16E-09	0.771442
MOB1A	7.27E-09	-0.995324
SLC19A3	7.29E-09	0.837617
NA	7.32E-09	1.041765
NA	7.35E-09	0.802245
BTRC	7.35E-09	0.831335
PLCL2	7.40E-09	1.068232
CNTNAP1	7.41E-09	0.883418
YME1L1	7.41E-09	-1.748007
NA	7.42E-09	0.752304
CD80	7.43E-09	1.006029
HTN3	7.43E-09	1.08757
DEFA5	7.56E-09	0.82932
SF3B4	7.58E-09	-0.88862
PSMD4	7.59E-09	-1.095175
ABCA1	7.61E-09	0.848247
NA	7.64E-09	0.816581
TAF1D	7.69E-09	-1.419305
PSMA7	7.72E-09	-1.37605
CHST4	7.73E-09	0.948988
AVPR1A	7.74E-09	0.64525
HMHB1	7.75E-09	0.752634
GK	7.78E-09	0.996815
CDK11A	7.79E-09	-0.985455
SNW1	7.82E-09	-1.014187
GYPB	7.82E-09	0.807679
NEFL	7.83E-09	0.878327
SSRP1	7.83E-09	-0.816162
C21orf59	7.96E-09	-1.160894
ME1	7.96E-09	0.809479
GNAI3	7.96E-09	-1.377128
RARS2	8.02E-09	0.738498
NA	8.04E-09	0.834069
FCAR	8.07E-09	1.008263
EWSR1	8.07E-09	-1.107282
RUNX1	8.08E-09	0.9163
GUSB	8.09E-09	-1.529022
EXOC7	8.10E-09	0.785697
CLNS1A	8.10E-09	-1.259476
MT4	8.10E-09	0.787424
LOC100093631	8.11E-09	-1.368242
MAB21L2	8.13E-09	0.913914
TCEAL2	8.14E-09	0.96875
DLG4	8.16E-09	0.976775
HNF1A	8.16E-09	0.777422
KIF5A	8.16E-09	1.110893
ZNF12	8.17E-09	-1.560769
GFM1	8.18E-09	0.735479
SRSF3	8.25E-09	-1.36818
DTNA	8.29E-09	0.774192
C1orf61	8.29E-09	0.903457
EIF3CL	8.30E-09	-1.124331
LOC100287927	8.32E-09	0.737309
NEK1	8.49E-09	0.940596
NA	8.54E-09	0.813963
PSMB5	8.55E-09	-1.005284
CD1A	8.58E-09	1.088359
MPO	8.70E-09	0.920914
CROCC	8.70E-09	0.739471
NOX1	8.74E-09	0.906338
CFAP74	8.77E-09	0.902884
PCDHA3	8.83E-09	0.849384
RPL35A	8.83E-09	0.907839
BBS9	8.94E-09	0.701327
PART1	9.00E-09	0.804202
KPNA2	9.01E-09	-2.094543
SLC12A3	9.05E-09	0.859126
SLC11A1	9.10E-09	1.19676
ATP2A2	9.10E-09	-1.490158
AGTPBP1	9.14E-09	0.762989
SSR2	9.14E-09	-0.880419
ADAM10	9.15E-09	-1.571952
LOC100130331	9.18E-09	0.80232
NA	9.19E-09	0.903256
KLRG1	9.20E-09	0.772487
NA	9.25E-09	0.883277
NA	9.26E-09	0.749726
DNAAF1	9.32E-09	0.788164
FGFR1OP	9.32E-09	0.95678
NA	9.33E-09	0.712826
ANKLE2	9.37E-09	-1.024857
SLC7A9	9.39E-09	0.838944
PRY	9.48E-09	1.01629
NOS1	9.49E-09	0.988971
NCR3	9.50E-09	0.800186
NGDN	9.53E-09	0.774723
FAM186A	9.56E-09	0.924201
OR1F1	9.61E-09	0.922541
AATF	9.64E-09	-0.819623
SPRED2	9.65E-09	0.803888
ACTG1	9.67E-09	-0.885587
EIF4A3	9.72E-09	-1.052744
TUFM	9.80E-09	-0.867985
EMC8	9.82E-09	-1.166899
KIR2DL5A	9.83E-09	1.106601
SARDH	9.83E-09	1.118246
OR7E87P	9.83E-09	0.733036
SLCO4C1	9.84E-09	0.730852
RRN3P1	9.86E-09	0.704408
YWHAQ	9.90E-09	-1.523452
THEG	9.90E-09	0.866727
MLANA	9.98E-09	0.771155
COPG1	9.98E-09	-1.064226
SRGAP3	9.99E-09	0.810725
SP2	1.01E-08	0.688292
KITLG	1.02E-08	0.631327
DRICH1	1.02E-08	0.833526
NA	1.02E-08	0.784318
DDOST	1.03E-08	-1.305686
NA	1.03E-08	0.755053
DICER1	1.03E-08	0.670474
ITSN1	1.03E-08	1.042747
ARL6IP1	1.03E-08	-1.434975
LYPLA1	1.04E-08	-1.949527
GLYAT	1.04E-08	0.907923
YBX1	1.04E-08	-0.938232
RAC1	1.05E-08	-1.134049
AP2S1	1.05E-08	-1.360363
BRD2	1.06E-08	-0.922005
MCF2	1.06E-08	0.920501
TCEA1	1.07E-08	-1.083259
ATP6V0D1	1.09E-08	-1.42867
SMARCC1	1.10E-08	-1.28292
TRAM1	1.10E-08	-1.224059
WRNIP1	1.10E-08	0.828449
CDH4	1.10E-08	0.963973
AAK1	1.10E-08	0.928557
TOMM20	1.11E-08	-1.630496
EXOSC10	1.11E-08	-1.092099
NA	1.11E-08	0.806611
PPRC1	1.11E-08	-0.849809
MADCAM1	1.11E-08	0.875252
ZBBX	1.11E-08	0.824226
NA	1.12E-08	0.922197
SNRNP35	1.12E-08	-0.68236
EIF2B4	1.13E-08	-0.730908
CACNG4	1.13E-08	0.884643
ERCC8	1.13E-08	0.708865
LINC00563	1.13E-08	0.819602
EPHA5	1.13E-08	1.043518
PLA2G3	1.14E-08	0.913904
KRT84	1.14E-08	0.885092
AGFG2	1.15E-08	0.706862
ACLY	1.16E-08	-0.871437
ZC3H15	1.18E-08	-1.52825
CDRT1	1.18E-08	0.913638
SPP2	1.18E-08	0.762458
NA	1.19E-08	0.755822
GLP1R	1.19E-08	0.831626
RIMS2	1.19E-08	0.908041
SAP30	1.20E-08	0.727852
LINC01278	1.20E-08	0.949997
VDAC1	1.21E-08	-1.887068
CASP10	1.21E-08	0.924493
NTRK3	1.21E-08	1.108786
KRT8	1.21E-08	-2.011699
NTRK3	1.23E-08	1.091734
ACLY	1.23E-08	-1.417644
BUB1	1.23E-08	0.99066
TMED2	1.23E-08	-1.834487
7-Sep	1.23E-08	0.863202
IL1RN	1.25E-08	0.848642
ECE2	1.25E-08	0.842648
LSR	1.26E-08	-1.508482
TRIM15	1.26E-08	0.786993
HGF	1.26E-08	0.862801
POMP	1.26E-08	-1.049168
NA	1.26E-08	1.009729
DIAPH2-AS1	1.26E-08	1.221979
CA14	1.27E-08	0.945576
UBA1	1.27E-08	-1.315909
CCT7	1.28E-08	-1.139861
GDI2	1.28E-08	-1.415549
PSMD14	1.28E-08	-1.39451
SRSF7	1.28E-08	-1.047079
HN1	1.28E-08	-1.845359
G3BP1	1.30E-08	-1.301533
TCEB1	1.30E-08	-1.442423
BEGAIN	1.30E-08	0.767539
PRDX6	1.31E-08	-1.197951
GAGE1	1.31E-08	0.982452
NA	1.31E-08	0.63865
IMPG2	1.31E-08	0.687144
SMARCD2	1.31E-08	-0.723347
CHD5	1.31E-08	0.956501
RAP2B	1.32E-08	-0.689385
CEACAM3	1.32E-08	0.753798
IVNS1ABP	1.32E-08	-1.236488
LEPR	1.33E-08	1.138155
SNRPB	1.33E-08	-1.237202
KIR2DS2	1.33E-08	1.023381
NA	1.33E-08	0.875155
MYOT	1.34E-08	0.75787
VTI1B	1.34E-08	-1.117223
PLXNA1	1.36E-08	-1.575796
TARDBP	1.36E-08	-1.092027
RANBP1	1.36E-08	0.619209
OSGIN2	1.37E-08	0.671957
NA	1.38E-08	0.880347
PRELP	1.38E-08	0.698051
SOSTDC1	1.38E-08	0.82768
MC2R	1.38E-08	0.751741
B3GALT5	1.38E-08	0.811024
BRD8	1.38E-08	0.81291
C1orf61	1.39E-08	1.01643
C1QBP	1.39E-08	-1.832581
SV2B	1.39E-08	1.010358
TMEM189-UBE2V1	1.39E-08	-1.34835
TTLL4	1.39E-08	0.78834
GPA33	1.40E-08	1.020926
OAZ1	1.41E-08	-0.877233
CLCN4	1.41E-08	0.855613
LOC100507397	1.41E-08	0.713226
IFNA17	1.41E-08	0.952143
NA	1.42E-08	1.02151
GGCT	1.43E-08	-1.050704
EZR	1.43E-08	-1.429445
BAG6	1.43E-08	-1.185514
SLC7A11	1.44E-08	0.868674
CNTNAP2	1.44E-08	0.663072
EDRF1	1.45E-08	0.639108
SEC13	1.46E-08	-1.064615
MBD4	1.46E-08	-1.373703
SYNDIG1	1.46E-08	0.864354
DNM1L	1.47E-08	-1.412244
GNG5	1.47E-08	-1.069483
PRDX1	1.47E-08	-1.104847
SLC20A1	1.48E-08	-1.98295
RBM14	1.48E-08	-1.049602
FPR3	1.48E-08	0.824104
SNRPA1	1.48E-08	-0.768596
HSPB6	1.49E-08	1.132372
U2SURP	1.50E-08	-1.424925
POU4F1	1.51E-08	1.020581
UBL5	1.51E-08	-1.220623
MMP8	1.52E-08	0.911124
PAX2	1.52E-08	0.705904
C15orf39	1.52E-08	0.878563
TKT	1.53E-08	-1.381164
CBX3	1.53E-08	-1.652072
KCNA5	1.53E-08	0.904243
STAU1	1.53E-08	-1.215059
CD24	1.54E-08	-2.105895
EGF	1.55E-08	0.760497
MAPK8	1.56E-08	0.874582
IL17A	1.56E-08	0.876786
ALX1	1.56E-08	1.025547
C1orf105	1.56E-08	1.091894
METTL3	1.57E-08	-0.965055
PDXK	1.57E-08	-1.779985
KCNQ3	1.57E-08	0.84006
UBE2A	1.58E-08	-1.282011
PTCRA	1.58E-08	0.844091
NA	1.59E-08	0.630978
HSPA12A	1.59E-08	0.640603
ACAP2	1.60E-08	0.766734
SYNCRIP	1.61E-08	-1.288806
NAA50	1.61E-08	-1.440168
HS3ST2	1.62E-08	0.924321
DNAJC2	1.62E-08	-1.14376
TAF4B	1.62E-08	1.026165
DNAJC16	1.62E-08	0.834935
NPR2	1.63E-08	0.580732
NA	1.63E-08	1.0362
NA	1.63E-08	0.882337
ARSB	1.64E-08	0.866106
TTTY2	1.64E-08	0.825097
RNF4	1.64E-08	-0.900996
ATPAF2	1.65E-08	0.742961
FSCN3	1.65E-08	1.008094
ARID4B	1.67E-08	0.857356
GPATCH2L	1.69E-08	0.762958
ADIPOQ	1.70E-08	0.840501
NA	1.70E-08	0.6926
SMIM2	1.71E-08	0.593312
ERP44	1.71E-08	0.627551
H3F3B	1.71E-08	-1.268137
VBP1	1.71E-08	-1.52549
GAP43	1.71E-08	0.820238
FKBP3	1.72E-08	-1.325007
KIR2DL1	1.74E-08	0.822941
NMBR	1.74E-08	1.195269
NDUFB11	1.74E-08	-1.007318
SLC34A1	1.75E-08	0.61026
CHD8	1.76E-08	-0.775353
HSPD1	1.76E-08	-1.394688
JMJD6	1.76E-08	0.607493
DNAH6	1.76E-08	0.784278
YBX2	1.77E-08	0.901829
SLC15A2	1.78E-08	0.702974
NHLH1	1.79E-08	0.910251
TAT	1.79E-08	1.00587
SLC38A2	1.79E-08	-1.536368
MYD88	1.79E-08	-0.837142
NA	1.81E-08	0.653354
CUTA	1.82E-08	-1.149374
PFKFB2	1.84E-08	0.816319
MYL3	1.84E-08	0.703342
NA	1.84E-08	0.614934
ANP32B	1.86E-08	-1.439274
THBS1	1.86E-08	0.844082
NA	1.87E-08	0.912062
SLC6A16	1.88E-08	0.722088
PGLYRP4	1.89E-08	1.074834
HSPA4	1.89E-08	-1.27095
CLEC1A	1.90E-08	0.980502
NR0B2	1.90E-08	0.767904
NA	1.90E-08	0.885307
WSB2	1.90E-08	-1.503999
ADAM20	1.91E-08	0.845977
NA	1.91E-08	0.778574
PAPPA	1.91E-08	0.959275
ENPP1	1.92E-08	0.741432
FGF1	1.92E-08	0.766409
PRMT2	1.92E-08	0.831883
SLC1A7	1.93E-08	0.839851
LY6G5C	1.93E-08	0.737104
ZC3H13	1.94E-08	0.95549
CYLD	1.94E-08	0.66959
SSR1	1.95E-08	-1.416648
SETD5	1.95E-08	-0.945655
GPR50	1.98E-08	0.728295
TBXA2R	1.99E-08	0.884882
HSD3B1	1.99E-08	0.681943
CCR9	2.00E-08	0.818043
SLC5A7	2.01E-08	0.895123
UBAP2	2.03E-08	-1.085384
ATP6V0A2	2.03E-08	0.861139
PCDHGB6	2.03E-08	0.77132
PSMC5	2.04E-08	-1.163163
RAB6A	2.04E-08	-1.032623
MAPK1IP1L	2.04E-08	-1.171226
TMED5	2.04E-08	-1.353193
COG8	2.05E-08	-1.071175
CAMK1G	2.06E-08	0.911172
RFPL3	2.08E-08	0.945276
GPATCH4	2.08E-08	0.875804
NA	2.08E-08	1.059169
AVPR1A	2.08E-08	0.67021
KIAA0391	2.08E-08	0.602975
GNRHR	2.09E-08	0.849491
VAMP8	2.10E-08	-1.738175
TRD	2.10E-08	0.973755
COL14A1	2.11E-08	0.753666
NIT2	2.11E-08	-1.178846
SLC39A8	2.11E-08	0.861531
MEP1B	2.13E-08	1.015995
MST1L	2.14E-08	0.919377
TRIM14	2.14E-08	0.990727
CDC14B	2.15E-08	0.76919
OR7E35P	2.15E-08	0.818455
BEX1	2.16E-08	0.834148
NA	2.16E-08	0.945637
EPS15	2.16E-08	-1.029591
SLC25A5	2.16E-08	-1.060981
MATR3	2.17E-08	-1.314795
SRP72	2.17E-08	-1.427763
HCN4	2.18E-08	0.835547
IARS	2.19E-08	-1.280432
NA	2.19E-08	0.844708
ZNF443	2.19E-08	0.890445
GAR1	2.20E-08	-0.940227
JAK3	2.20E-08	0.894135
PRMT1	2.21E-08	-1.417044
EGFR	2.21E-08	0.815945
LINC01361	2.21E-08	0.646648
APOL5	2.23E-08	0.806222
PIK3C3	2.23E-08	1.03289
NRXN1	2.25E-08	0.624666
MED13	2.27E-08	-1.152044
SOX11	2.28E-08	0.794993
OR10H3	2.29E-08	1.054324
KRT76	2.30E-08	0.918535
TCF20	2.30E-08	0.978157
KCNJ1	2.30E-08	0.849558
NOMO3	2.33E-08	-0.972449
NA	2.34E-08	0.725574
ZFHX4	2.34E-08	0.942216
ASIC1	2.34E-08	0.801154
SRRM1	2.34E-08	-0.904032
CDC14A	2.34E-08	0.852122
KLC1	2.36E-08	-1.382537
KRT85	2.37E-08	0.754993
DLGAP2	2.38E-08	0.945113
WDR78	2.38E-08	0.942392
TCP11	2.38E-08	0.684838
DDX18	2.39E-08	-1.146123
TNPO1	2.40E-08	-1.277026
HYAL1	2.40E-08	0.754923
RET	2.40E-08	0.955597
PRDM5	2.40E-08	0.741753
HSP90AA1	2.40E-08	-1.484272
EIF3M	2.41E-08	-1.34446
KIF17	2.42E-08	0.700169
FXR1	2.43E-08	-1.320293
SOX10	2.44E-08	0.868094
SPAM1	2.44E-08	0.917326
HSP90B1	2.44E-08	-1.886942
TIMM13	2.46E-08	-1.386829
DYNLL1	2.46E-08	-1.185508
EIF3B	2.46E-08	-0.902338
DIAPH3	2.47E-08	1.046435
DPP6	2.48E-08	0.81078
NA	2.48E-08	0.716311
PAWR	2.48E-08	0.759014
SSX4B	2.49E-08	1.116286
NA	2.49E-08	0.967353
FLJ20712	2.49E-08	0.844762
DBI	2.51E-08	-1.629107
PRDM9	2.53E-08	0.812138
LUZP4	2.54E-08	0.903832
NA	2.54E-08	0.860823
MBTPS2	2.55E-08	0.844038
CDH17	2.56E-08	0.800148
IL21	2.57E-08	0.891719
RANBP1	2.57E-08	-1.459027
SLC28A1	2.58E-08	0.996319
CAMKK2	2.58E-08	0.832681
CD1B	2.60E-08	0.941984
NA	2.61E-08	1.034264
WDR45B	2.61E-08	-1.155363
NTRK3	2.62E-08	1.053629
GPR6	2.63E-08	0.66431
NAAA	2.63E-08	0.807509
AHCYL2	2.63E-08	0.640616
CCT6A	2.63E-08	-1.58736
SH3GLB1	2.65E-08	-1.203307
PYHIN1	2.65E-08	0.991425
CCZ1	2.66E-08	0.718207
RAD23B	2.66E-08	-1.482798
ADAMTS20	2.66E-08	0.600499
SDC4	2.66E-08	-1.45358
NCBP2	2.67E-08	-1.215718
PROZ	2.68E-08	0.862631
ITSN2	2.69E-08	0.97247
NA	2.69E-08	0.869593
MASP2	2.70E-08	0.799721
IL1RL1	2.70E-08	0.670576
PRRC2C	2.71E-08	-1.739723
GRM1	2.72E-08	0.88126
RFPL1	2.72E-08	0.554168
BNIP1	2.73E-08	0.653738
TAL1	2.73E-08	0.695446
NA	2.74E-08	0.720409
UNG	2.74E-08	-1.056904
PTPRF	2.74E-08	-1.440375
CTNND1	2.74E-08	-1.014345
VAPA	2.74E-08	-0.990256
ZC3H15	2.75E-08	0.830706
SNRPB	2.75E-08	-1.203178
CD84	2.76E-08	0.899412
DES	2.76E-08	0.682159
TUBG1	2.76E-08	-1.420979
GSK3B	2.76E-08	-1.05013
HSPH1	2.79E-08	-1.244369
CYP4A11	2.80E-08	0.808696
MYL4	2.82E-08	0.697041
NASP	2.82E-08	-1.231627
CHD4	2.82E-08	-0.938348
KRT19	2.82E-08	-1.9727
INSL5	2.84E-08	0.759802
SRSF11	2.88E-08	-1.17551
NA	2.88E-08	0.73968
USH1C	2.90E-08	1.112084
NONO	2.91E-08	-0.915894
SLC5A2	2.92E-08	0.681393
NA	2.94E-08	0.843338
ARPC3	2.95E-08	-1.428032
NPR3	2.97E-08	0.91274
HGD	2.98E-08	0.751937
NA	2.99E-08	0.889686
E2F4	3.00E-08	0.881572
PSG1	3.00E-08	0.989573
GRIN2B	3.01E-08	0.893401
RBMX	3.01E-08	-1.017084
PHLDB1	3.02E-08	0.931837
CYP4A22	3.02E-08	0.730975
TRIL	3.03E-08	0.855
GYG2	3.03E-08	0.681971
GMPS	3.04E-08	-1.039801
NARF	3.07E-08	-1.198071
LEPR	3.07E-08	0.879748
MAPT	3.08E-08	0.789491
LAMTOR5	3.08E-08	-1.086222
ADCK2	3.10E-08	0.883604
NA	3.11E-08	0.817176
ADCYAP1	3.11E-08	0.813891
CPA2	3.11E-08	0.895509
ANGEL2	3.12E-08	0.698265
SSTR2	3.13E-08	0.836284
CD24	3.14E-08	-1.745649
ACRV1	3.15E-08	1.128166
MMP24	3.16E-08	0.602776
STRN	3.16E-08	0.676044
PTBP1	3.17E-08	-1.007755
HRG	3.17E-08	0.695385
AHCYL1	3.17E-08	-0.862254
CCDC170	3.18E-08	0.848667
TPI1	3.19E-08	-0.911817
NPY6R	3.19E-08	0.948847
NA	3.23E-08	0.832421
UBA52	3.24E-08	-0.810962
BMP6	3.25E-08	0.840469
LOC101929550	3.25E-08	1.082709
CACYBP	3.28E-08	-1.27307
NA	3.28E-08	0.780812
PPP2R3A	3.30E-08	0.705319
LOC728825	3.31E-08	-0.679161
ADAM5	3.31E-08	0.875517
KDELR2	3.31E-08	-1.532098
WSB1	3.32E-08	-1.575105
FAM184A	3.33E-08	1.011779
ING2	3.34E-08	0.968568
GTF3A	3.34E-08	-1.285689
NSUN7	3.34E-08	0.893081
MYL12B	3.35E-08	-0.771757
MLLT10	3.39E-08	0.931422
ZNF207	3.39E-08	-1.059853
SPCS2P4	3.41E-08	-0.834365
TTC21B	3.41E-08	0.709996
PON1	3.41E-08	0.807779
NA	3.42E-08	0.832024
PRDM10	3.42E-08	0.727628
BRD2	3.42E-08	-1.196374
GSTK1	3.43E-08	-1.145026
CPSF1	3.43E-08	-1.14845
DDX56	3.44E-08	-0.71802
EIF3A	3.44E-08	-1.14763
MAGEA8	3.47E-08	0.816403
RNF122	3.50E-08	0.885989
TAS2R1	3.50E-08	0.898302
KCNA4	3.50E-08	0.728708
NA	3.51E-08	0.942127
TUB	3.53E-08	0.69044
ALOX5	3.54E-08	0.833789
CTLA4	3.56E-08	0.803006
BTN1A1	3.59E-08	0.888712
SERP1	3.59E-08	-1.175242
HGF	3.60E-08	0.5934
NUP88	3.60E-08	0.885221
REPS1	3.60E-08	0.721991
KRT37	3.60E-08	0.883596
MBD2	3.61E-08	0.624417
BRINP2	3.61E-08	0.826478
FOLH1	3.61E-08	0.912521
NA	3.63E-08	0.821031
PRPF40A	3.66E-08	-1.566985
PDE6G	3.66E-08	0.828266
MAP7D3	3.68E-08	0.676443
COX6B1	3.70E-08	-1.236478
GNB1	3.70E-08	-0.976576
EDAR	3.70E-08	0.873247
LINC00474	3.71E-08	1.018031
CELF1	3.72E-08	-1.154641
NMI	3.72E-08	-1.331104
ADAM12	3.73E-08	0.710897
CPED1	3.73E-08	0.72762
CASP2	3.73E-08	0.586633
FARSA	3.77E-08	-1.096796
IFNA16	3.77E-08	1.055924
PEAK1	3.77E-08	0.916665
TNFRSF25	3.78E-08	0.705025
ACLY	3.78E-08	-1.11829
CNBP	3.80E-08	-1.286461
NA	3.81E-08	0.9602
PSMD11	3.81E-08	-1.34103
YWHAB	3.82E-08	-1.243727
PHTF2	3.82E-08	0.795375
SORBS2	3.84E-08	0.874729
RAB1A	3.85E-08	-1.656199
CLTA	3.87E-08	-1.316186
TNPO1	3.89E-08	-1.002654
YES1	3.91E-08	-1.208531
VIPR2	3.93E-08	0.799896
COL4A3	3.94E-08	0.716526
CGGBP1	3.95E-08	0.651604
SSRP1	3.95E-08	-1.331719
TEK	3.97E-08	0.903951
MAP3K19	4.00E-08	1.021936
LOC100294341	4.00E-08	0.960495
CD84	4.00E-08	0.906359
NA	4.00E-08	0.913445
NA	4.01E-08	0.679522
HNRNPH2	4.03E-08	-1.718637
FAM98A	4.04E-08	-0.952059
KIR3DL2	4.06E-08	0.766742
NPTX1	4.07E-08	0.68536
GARS	4.09E-08	-1.115233
DAD1	4.09E-08	-1.379807
CYP7B1	4.11E-08	0.859703
ZMIZ1	4.11E-08	-1.370544
NUP85	4.11E-08	-1.259624
SERINC3	4.12E-08	-1.228431
APLP2	4.13E-08	-1.536316
NA	4.14E-08	0.74406
CASP10	4.19E-08	0.85644
PMCHL1	4.19E-08	0.720562
SNCG	4.19E-08	0.826186
GRIA4	4.20E-08	0.697225
NA	4.22E-08	0.656812
GPR89A	4.23E-08	-1.105796
KAZN	4.25E-08	0.620816
HCG4B	4.29E-08	0.917561
KCNV2	4.30E-08	0.821542
BCL2L14	4.31E-08	0.882713
PRPF40A	4.32E-08	-1.15474
MAPKAPK2	4.33E-08	0.803848
ZIC3	4.34E-08	0.915977
CCR4	4.34E-08	0.763597
NPRL2	4.36E-08	-0.799839
ACTG1	4.37E-08	-0.756369
IFNA13	4.38E-08	1.007756
TMLHE	4.39E-08	0.760357
CMKLR1	4.39E-08	0.742152
PSMA2	4.43E-08	-1.42929
MYOZ3	4.44E-08	0.980008
FAT4	4.44E-08	0.861201
ERP29	4.46E-08	-0.901652
HRH4	4.48E-08	1.099429
NA	4.49E-08	0.743825
STAG3L4	4.50E-08	0.833376
GTF3A	4.52E-08	-1.540819
AVPR1B	4.53E-08	0.806934
