#Gene	P.Value	logFC
CCDC94	4.22E-03	-0.37339502
FBXO3	4.25E-03	0.55664059
DBI	4.26E-03	0.29258889
CHMP4A	4.27E-03	0.31890168
CCDC132	4.29E-03	0.79509416
TRIT1	4.31E-03	0.39333472
KCNIP2	4.32E-03	-0.36506962
CASP1	4.34E-03	1.13423483
NA	4.34E-03	0.31260976
KLRC3	4.34E-03	0.38999964
NUDT9	4.34E-03	0.39014167
NOC3L	4.36E-03	0.42803139
B3GALT4	4.36E-03	-0.38640653
APOL2	4.39E-03	-0.34157916
HSPB11	4.39E-03	0.50402091
DDX47	4.41E-03	0.44165511
ZDHHC24	4.44E-03	-0.3579629
MAZ	4.44E-03	-0.36073229
KIAA0895	4.45E-03	0.3730744
NUCB2	4.46E-03	0.87010697
ZNF670	4.47E-03	0.46246583
SNX15	4.47E-03	-0.54302204
NOP9	4.47E-03	-0.26585938
PXDNL	4.47E-03	0.28444389
TRAPPC11	4.50E-03	0.38636894
MKRN2	4.50E-03	0.32682179
ZNF83	4.50E-03	0.86418884
PLBD2	4.52E-03	-0.38813599
DDX3X	4.54E-03	0.28790269
NXPE1	4.54E-03	1.01291915
FAM195B	4.56E-03	-0.60091035
STAMBP	4.57E-03	0.36074359
CCDC25	4.58E-03	0.58975816
ERGIC1	4.58E-03	-0.60548481
SURF1	4.60E-03	-0.29832872
ZNF577	4.62E-03	0.39946271
GNRH1	4.64E-03	0.5475049
TRNP1	4.67E-03	-0.25119059
CREB3	4.68E-03	-0.30651255
PGM3	4.72E-03	0.55729917
FHL2	4.73E-03	-0.31493032
NUP160	4.76E-03	0.44883176
CCDC77	4.78E-03	0.55769558
TM4SF18	4.78E-03	0.45353861
ZNF143	4.81E-03	0.44023811
KCNK1	4.81E-03	-0.49464003
NA	4.82E-03	0.53600304
CAPG	4.83E-03	-0.68217458
KRT10	4.84E-03	-0.48090377
PSKH1	4.87E-03	-0.47215385
IKZF3	4.87E-03	-0.24329672
STK11IP	4.88E-03	-0.31669483
ZNF415	4.88E-03	0.7844065
TBC1D9B	4.92E-03	-0.54841573
POPDC3	4.93E-03	0.62264906
ATP8B4	4.93E-03	0.41082798
HNF4G	4.95E-03	0.58769857
TBC1D32	4.99E-03	0.30230427
CTPS2	5.00E-03	0.31513047
SNORD36C	5.05E-03	0.50983706
WNT5B	5.06E-03	-0.36605463
ZNF701	5.07E-03	0.3418189
TTC12	5.07E-03	0.47720409
VPS52	5.08E-03	-0.30042606
PHF20L1	5.12E-03	0.50745936
ANXA1	5.12E-03	0.71479762
HNMT	5.12E-03	0.46859058
NCKIPSD	5.14E-03	-0.31852486
ZNF337	5.16E-03	0.41642762
BAZ2B	5.21E-03	0.47433329
PHB2	5.22E-03	-0.45109488
SMURF1	5.24E-03	-0.37164761
IFT43	5.24E-03	0.37842314
IFT27	5.25E-03	-0.31532418
VTA1	5.25E-03	0.54778855
FASTKD5	5.26E-03	0.31069198
ZFAND2B	5.28E-03	-0.5154262
HDAC3	5.28E-03	-0.28032257
COPS7A	5.31E-03	-0.33545386
NA	5.35E-03	-0.32619291
GMPPA	5.37E-03	-0.42099996
NA	5.38E-03	0.25651972
ZNF789	5.39E-03	0.49552961
ARHGEF35	5.40E-03	0.53245716
7-Sep	5.41E-03	0.47453891
TMEM179B	5.42E-03	-0.24825136
DUSP8	5.43E-03	-0.41261401
LSM8	5.43E-03	0.37042083
BTF3	5.47E-03	0.37673138
ACTR2	5.49E-03	0.3052119
CRYZ	5.49E-03	0.92014875
CEP192	5.49E-03	0.43794481
VSNL1	5.54E-03	0.51636543
ALDH1A1	5.54E-03	0.51752112
ANP32D	5.55E-03	-0.22683327
RIMS3	5.57E-03	-0.46103527
CLK4	5.58E-03	0.79424335
PITPNB	5.62E-03	0.31289599
SFN	5.62E-03	-0.52431235
CTSZ	5.63E-03	-0.3817915
IRAK1BP1	5.63E-03	0.31431153
ACTR6	5.64E-03	0.51019316
ZNF285	5.64E-03	0.46908689
PLCB4	5.64E-03	0.61727786
SNRNP70	5.66E-03	-0.61598812
BTK	5.66E-03	-0.27219547
SSNA1	5.67E-03	-0.45539397
MDK	5.67E-03	-0.27603464
LIN7A	5.68E-03	0.3926988
NHP2	5.70E-03	-0.31796321
PRKD2	5.70E-03	-0.42146013
MDK	5.70E-03	-0.41797225
CENPC	5.71E-03	0.38984126
CD276	5.72E-03	-0.46915904
C9orf24	5.72E-03	-0.51286653
SREK1	5.72E-03	0.47292322
ACTR1B	5.73E-03	-0.36828669
RFC5	5.74E-03	-0.21420004
CEP57	5.74E-03	0.74034837
JAM2	5.77E-03	0.40229532
EDEM2	5.78E-03	-0.43381123
LRRC61	5.79E-03	-0.37024912
CLDND1	5.79E-03	0.52162057
ADD3	5.81E-03	0.47429838
GSTZ1	5.82E-03	-0.38549599
GPR82	5.86E-03	0.33360922
COMTD1	5.87E-03	-0.32030486
CCT6P1	5.88E-03	0.41405975
WDR74	5.88E-03	-0.40289296
PIBF1	5.89E-03	0.67205765
TMEM159	5.91E-03	-0.33123234
CD82	5.93E-03	-0.27885358
FASTKD1	5.94E-03	0.55888952
WDR61	5.95E-03	0.36573765
UROD	5.96E-03	-0.41436904
HNRNPA1P10	5.97E-03	0.49386715
PRTFDC1	5.98E-03	0.50601328
SHC1	5.98E-03	-0.41028664
FRAT1	6.00E-03	-0.28785763
PCM1	6.00E-03	0.412259
TCF7L2	6.00E-03	-0.34876986
STRAP	6.00E-03	0.43607168
FOPNL	6.02E-03	0.32176945
CARD16	6.02E-03	0.31417876
AK2	6.04E-03	0.34601273
ZFC3H1	6.05E-03	0.46856805
RWDD2A	6.07E-03	0.53901057
CD9	6.07E-03	-0.60975795
MRPL52	6.07E-03	-0.6234427
KIAA0196	6.12E-03	0.35847562
KRTCAP3	6.13E-03	-0.42953397
HACL1	6.13E-03	0.34735555
CCT7	6.13E-03	-0.40538439
ARV1	6.15E-03	0.44262224
USH1C	6.17E-03	-0.55603691
OLIG2	6.21E-03	0.34214827
SKA2	6.21E-03	0.39720064
WWC1	6.22E-03	-0.57984476
ZNF816	6.22E-03	0.58915954
FGF6	6.24E-03	0.28612431
MRPL43	6.26E-03	-0.28902894
HADHB	6.27E-03	0.37533039
UBTF	6.28E-03	-0.26584083
OSGEP	6.28E-03	-0.50787986
MRPL38	6.29E-03	-0.46088649
NOL11	6.30E-03	0.45508818
MTFP1	6.34E-03	-0.6496421
GNL3	6.37E-03	0.5584194
BDH2	6.38E-03	0.35533092
LRMP	6.39E-03	0.81537935
LAMTOR5	6.40E-03	0.28156845
STAT4	6.40E-03	0.58879087
CCNT2	6.41E-03	0.52675717
MPHOSPH6	6.41E-03	0.44775213
PROM1	6.41E-03	0.53038892
ATP5O	6.41E-03	0.26359501
PTPDC1	6.41E-03	0.39679414
ACOX2	6.42E-03	0.30671424
HSPA8	6.42E-03	0.34333556
SEPN1	6.44E-03	-0.22707846
PLGLB1	6.46E-03	0.7312765
PRMT5	6.46E-03	-0.37532455
PEX26	6.47E-03	-0.65586154
PAQR4	6.50E-03	-0.40245385
PLCG1	6.50E-03	-0.37463125
DLGAP5	6.51E-03	0.66835114
GIPC1	6.52E-03	-0.79140043
SENP6	6.53E-03	0.30259093
RAB3IP	6.53E-03	0.50332115
NA	6.55E-03	0.58391064
CTNS	6.55E-03	-0.29682851
RANBP1	6.56E-03	-0.40586585
MRPS5	6.57E-03	0.22294174
EXOC1	6.57E-03	0.57872838
PHLDA2	6.64E-03	-0.50685803
IMMT	6.64E-03	0.25405469
HIST1H2BD	6.64E-03	0.40905757
ZNF443	6.65E-03	0.51687251
FHL2	6.65E-03	-0.36207953
NIT2	6.65E-03	0.39165609
OGDH	6.66E-03	-0.57912554
AFMID	6.69E-03	-0.47361222
RFTN2	6.69E-03	0.30942686
MRPL28	6.71E-03	-0.32896052
CLUAP1	6.72E-03	0.28764139
CCNB1IP1	6.73E-03	0.51312776
NA	6.73E-03	0.30904766
CYP2C9	6.74E-03	0.83667828
SENP7	6.76E-03	0.47200807
DPM3	6.77E-03	-0.35671561
OSBPL2	6.77E-03	-0.31198902
ZNF350	6.78E-03	0.50290847
VPS13C	6.78E-03	0.43441228
ZNF630	6.79E-03	0.367294
PRDX4	6.85E-03	-0.33347052
NAP1L1	6.86E-03	0.58010938
NF1	6.86E-03	0.29541567
APH1A	6.89E-03	-0.67036548
GRHPR	6.90E-03	-0.32741228
PXN	6.91E-03	-0.28444591
OAT	6.92E-03	0.63509901
CLEC10A	6.93E-03	-0.43498599
PRAME	6.93E-03	0.35181404
MTFP1	6.94E-03	-0.43769007
DHX29	6.94E-03	0.46466403
ARL6IP4	6.95E-03	-0.28543896
INTS12	6.98E-03	0.55443681
TFPI	7.00E-03	0.44130494
ZNF493	7.04E-03	0.50821442
LRWD1	7.05E-03	-0.48362687
ADAMDEC1	7.05E-03	0.60480701
METTL4	7.08E-03	0.27953589
INSIG2	7.10E-03	0.49673227
LRRC48	7.11E-03	0.28569921
SH3BP5L	7.12E-03	-0.61143693
MRPL51	7.12E-03	0.29765753
PIGC	7.13E-03	0.38552285
ZNF260	7.13E-03	0.39768183
ASPM	7.16E-03	0.53337929
NA	7.19E-03	0.50482382
RPF1	7.21E-03	0.43916776
FAM175B	7.24E-03	0.36133216
TNK2	7.27E-03	-0.53692696
DHCR7	7.28E-03	-0.30127571
NA	7.32E-03	0.54879382
GZMA	7.32E-03	0.74479013
ZBTB7B	7.32E-03	-0.3869519
TTC9B	7.38E-03	0.23086754
GPC4	7.40E-03	0.38818075
SRSF7	7.41E-03	0.43391355
ZNF451	7.41E-03	0.55334397
ZNF558	7.41E-03	0.51959414
TRMT13	7.42E-03	0.59733158
FAM71E1	7.42E-03	0.45861612
UGGT2	7.45E-03	0.40897564
GSTCD	7.46E-03	-0.39451497
RPL14	7.46E-03	1.00082479
TRIM24	7.47E-03	0.41387856
BEST2	7.47E-03	-0.62753928
DCP2	7.48E-03	0.42972698
CCPG1	7.49E-03	0.46868823
NKIRAS1	7.52E-03	0.31213109
ACOT13	7.53E-03	0.50718255
LMAN2	7.54E-03	-0.30885985
SCN4B	7.55E-03	-0.25472262
NUF2	7.56E-03	0.234919
RBM38	7.59E-03	-0.73369076
SRBD1	7.59E-03	0.53868534
IL20RA	7.60E-03	0.428111
TIRAP	7.61E-03	-0.28452479
NUPL2	7.67E-03	0.51450401
SLC29A2	7.68E-03	-0.39802797
REV1	7.69E-03	0.33141272
HLA-DQA2	7.70E-03	0.30397003
PTRH2	7.73E-03	0.48046731
TFPI	7.74E-03	0.48950769
SUOX	7.75E-03	0.36659269
RAB38	7.76E-03	0.42878122
DCUN1D4	7.78E-03	0.4585286
HMMR	7.79E-03	0.57607728
PRPF3	7.80E-03	0.46972691
FBXO44	7.82E-03	0.23438889
ZNF682	7.85E-03	0.24121119
ZNF22	7.85E-03	0.41806381
PHB	7.87E-03	-0.28209823
DGKB	7.88E-03	-0.25954818
NUCKS1	7.94E-03	-0.49527058
MKKS	7.94E-03	0.453744
ERBB3	7.95E-03	-0.34421543
CUZD1	7.96E-03	0.23714736
TPGS1	7.97E-03	-0.42722974
DNPEP	7.98E-03	-0.34245974
ZDHHC6	8.01E-03	0.38096717
CC2D2A	8.02E-03	0.28805395
ZNF85	8.02E-03	0.4499154
ATP5F1	8.02E-03	0.26179071
PSMC1	8.03E-03	0.37776113
REEP5	8.05E-03	0.48836117
FAM133B	8.07E-03	0.46091435
SDCCAG8	8.09E-03	0.32481593
PMS1	8.09E-03	0.72136102
HHLA2	8.09E-03	0.61492836
CLCNKA	8.14E-03	-0.35421797
IL4R	8.17E-03	-0.5835089
DLG1	8.18E-03	-0.25313979
ZFP82	8.20E-03	0.40991456
MEN1	8.22E-03	-0.44881844
SLC44A2	8.24E-03	-0.47327956
EFNB1	8.26E-03	-0.50017239
DNAH7	8.27E-03	0.33531384
CASP1	8.27E-03	1.04285581
AKTIP	8.28E-03	0.42676696
WDR12	8.28E-03	0.59000949
MMADHC	8.28E-03	0.32775786
PDIA4	8.35E-03	-0.49713118
CTDP1	8.35E-03	-0.26519751
RBL2	8.37E-03	0.34289765
MCM7	8.38E-03	-0.4598394
REP15	8.38E-03	0.67981064
IMPDH1	8.39E-03	-0.43293023
TMEM180	8.40E-03	-0.38579506
TRIM23	8.43E-03	0.37329453
HEY1	8.46E-03	-0.35749059
RIOK1	8.47E-03	0.41903251
ASH2L	8.48E-03	-0.26831691
KLF12	8.50E-03	0.43202616
SMCO4	8.55E-03	-0.52810823
NA	8.56E-03	0.86164683
FBXO3	8.58E-03	0.47490975
NA	8.58E-03	-0.28998756
POLD4	8.59E-03	-0.3799519
GPR155	8.60E-03	0.23871306
SIRT2	8.61E-03	-0.39355678
WDR5	8.62E-03	-0.59504781
NXPE4	8.63E-03	0.56702952
TUBB4B	8.64E-03	-0.84342169
TIGD7	8.65E-03	0.33527154
CACFD1	8.66E-03	-0.41203956
YRDC	8.66E-03	-0.32826973
MIOS	8.68E-03	0.40754432
UBTF	8.68E-03	-0.29806066
PINK1	8.68E-03	-0.37649859
MRPL3	8.71E-03	0.25183354
MRRF	8.71E-03	0.27385888
NA	8.72E-03	-0.35397604
PES1	8.74E-03	-0.23262823
TMEM214	8.76E-03	-0.60704641
LDB2	8.80E-03	0.4919486
PPARG	8.80E-03	0.31578673
GNPAT	8.82E-03	0.49913788
CD82	8.83E-03	-0.44948772
ANKRD17	8.83E-03	0.32765955
EVX2	8.84E-03	-0.23680102
COPA	8.85E-03	-0.23141671
GPRIN3	8.85E-03	-0.35025404
NUDT5	8.86E-03	0.42479052
SCML1	8.87E-03	0.53762853
AP3M1	8.88E-03	0.27070499
DUSP12	8.89E-03	0.29834521
M6PR	8.89E-03	-0.48812674
AMY2B	8.90E-03	0.45480752
CREB1	8.94E-03	0.41550258
CMTM4	8.94E-03	-0.42747717
FAH	8.97E-03	-0.40229108
MKKS	8.98E-03	0.39219673
CEP85L	9.01E-03	0.3013162
LGALS8	9.03E-03	0.33585531
FANCD2	9.07E-03	0.22091536
SPATA7	9.08E-03	0.3709798
NA	9.11E-03	-0.47309643
RPF2	9.12E-03	0.46184346
SAMD1	9.12E-03	-0.3899596
EBAG9	9.14E-03	0.33771525
NSUN7	9.15E-03	0.34260237
FNTB	9.16E-03	-0.28582323
EIF3C	9.16E-03	-0.34375712
CDC14A	9.17E-03	0.33579526
NRBP2	9.18E-03	0.44801355
MSRB2	9.19E-03	-0.31463337
ANKRD26	9.19E-03	0.49862419
RNF152	9.21E-03	-0.4577066
FIGNL1	9.22E-03	0.38225011
THTPA	9.29E-03	-0.28468002
GRAMD1C	9.29E-03	0.56209057
DNAJB12	9.32E-03	-0.30717031
QSOX1	9.32E-03	-0.73352912
SLC9A1	9.37E-03	-0.59837363
MAPK7	9.38E-03	-0.23846269
LRRC31	9.38E-03	0.45061957
PMEPA1	9.40E-03	-0.61096229
SRSF11	9.41E-03	0.47764461
ART3	9.43E-03	0.37523617
TUBG1	9.44E-03	-0.33172527
FAM151A	9.47E-03	-0.48958773
PTBP2	9.48E-03	0.47236526
TPSG1	9.52E-03	-0.54700232
RABGAP1	9.55E-03	0.3185782
GRB2	9.57E-03	-0.32248052
WDR33	9.60E-03	0.56446967
MACF1	9.67E-03	-0.27580586
MED18	9.71E-03	-0.40057337
PLIN2	9.72E-03	0.62263425
NA	9.73E-03	-0.42646869
ROCK1	9.74E-03	0.35055214
PCDHB14	9.76E-03	0.21908672
SNUPN	9.78E-03	0.26785965
GUCD1	9.78E-03	-0.42409175
KIF15	9.78E-03	0.41543307
YBX3	9.78E-03	-0.25051105
PAGR1	9.80E-03	-0.42804865
KBTBD7	9.81E-03	0.29657095
FGFR1OP	9.83E-03	0.30810627
STAMBPL1	9.84E-03	0.49227935
SCNN1G	9.86E-03	-1.55412584
VAV3	9.86E-03	0.34109346
TOPBP1	9.87E-03	0.51867816
EGR1	9.87E-03	-0.6566888
FBXO16	9.87E-03	0.26829607
RAB24	9.88E-03	-0.26521082
ZDHHC18	9.89E-03	-0.48574054
GALNTL6	9.91E-03	-0.39586228
PGD	9.94E-03	-0.5046432
RAB11FIP1	9.94E-03	-0.38506962
ECI1	9.99E-03	-0.3846824
TUFM	1.00E-02	-0.24716767
PLEKHJ1	1.00E-02	-0.42598422
SLTM	1.00E-02	0.3668856
ZNF441	1.00E-02	0.31469863
RAB28	1.01E-02	0.31916124
ZNF625	1.01E-02	0.26029051
TOM1L1	1.01E-02	0.54379641
IFNA5	1.01E-02	-0.27281882
DMD	1.01E-02	0.26215578
ANKRD6	1.01E-02	0.30197136
ATP6V1D	1.02E-02	0.39431797
RHOC	1.02E-02	-0.62988178
KBTBD8	1.02E-02	0.3945447
GGCT	1.02E-02	0.31057625
SLIRP	1.02E-02	0.27336993
EIF4A1	1.02E-02	0.39080525
2-Sep	1.02E-02	0.26913306
CCDC84	1.03E-02	0.3449352
MAGIX	1.03E-02	-0.29508578
GFRA2	1.03E-02	-0.40009285
NA	1.03E-02	-0.21759681
KRT4	1.03E-02	0.20286097
AP2B1	1.03E-02	-0.75771671
FAM156A	1.03E-02	0.35115322
CHGB	1.03E-02	0.72574256
C9orf66	1.03E-02	-0.25586915
VBP1	1.03E-02	0.38861273
WBSCR22	1.04E-02	-0.34310392
ATRN	1.04E-02	-0.32933733
CHP2	1.04E-02	0.37218725
APCDD1	1.04E-02	-0.2677449
NOXA1	1.04E-02	-0.42973147
PIGF	1.04E-02	0.48121281
ANXA13	1.04E-02	0.56067226
MFAP2	1.04E-02	-0.24030105
QRSL1	1.04E-02	0.36076318
KIF18A	1.04E-02	0.45394424
NA	1.05E-02	-0.28416018
DNAJC25	1.05E-02	0.35221733
DDX28	1.05E-02	-0.24374964
ARHGAP11A	1.05E-02	0.33517738
RRAGB	1.05E-02	0.32018584
APIP	1.05E-02	0.7766814
KIF1A	1.06E-02	-0.32651538
VASP	1.06E-02	-0.39447275
THNSL1	1.06E-02	0.47052987
ANGPT2	1.07E-02	0.21644079
RFWD3	1.07E-02	-0.2649285
GAST	1.07E-02	-0.20922211
CYB5A	1.08E-02	0.31378445
OR13F1	1.08E-02	0.22059171
TRAPPC6B	1.08E-02	0.49536896
NDRG2	1.08E-02	-0.34683426
GRAMD3	1.09E-02	0.43150064
LRRC45	1.09E-02	-0.28188801
BAGE2	1.09E-02	-0.34865191
COQ3	1.09E-02	0.32826181
MSLN	1.09E-02	-1.03145208
COPG1	1.09E-02	-0.42287933
ZNF830	1.09E-02	0.29421946
BCL9	1.09E-02	-0.26572408
ZNF615	1.09E-02	0.4296474
H2AFV	1.09E-02	-0.26199756
SSBP3	1.10E-02	-0.51339527
RECQL	1.10E-02	0.60664916
ACOT9	1.10E-02	0.3874613
DLG3	1.10E-02	-0.36191318
CASP10	1.10E-02	-0.40147649
SMC2	1.11E-02	0.46861313
PIN4P1	1.11E-02	0.37090179
PPIH	1.11E-02	-0.23536752
NA	1.11E-02	0.33631034
NA	1.11E-02	0.29040766
CTSE	1.11E-02	-0.66934456
TMEM63B	1.12E-02	-1.07759126
ZNF630	1.12E-02	0.37620321
BCAM	1.12E-02	0.22823502
BCLAF1	1.12E-02	0.41132961
GANAB	1.12E-02	-0.43767922
ST6GALNAC4	1.12E-02	-0.48445629
ZNF782	1.12E-02	0.36913281
B3GALT2	1.12E-02	0.25526197
COMMD5	1.12E-02	-0.30947046
CEP63	1.13E-02	0.20234895
GPX7	1.13E-02	-0.57860705
VCPKMT	1.13E-02	0.48320259
TSEN2	1.13E-02	0.43157162
PIGS	1.13E-02	-0.33668397
GALNT10	1.13E-02	-0.26105563
PIGO	1.13E-02	-0.4975658
UAP1L1	1.13E-02	-0.3455486
NGDN	1.13E-02	0.36606615
TUBAL3	1.14E-02	-0.40895114
TRIM17	1.14E-02	0.25097694
UQCRC2	1.14E-02	0.35712051
AP2A2	1.14E-02	-0.37429126
MRPL35	1.14E-02	0.39090817
STOX2	1.14E-02	0.53741905
NA	1.14E-02	0.24604776
DIAPH1	1.14E-02	-0.36092566
ZNF471	1.14E-02	0.36726145
NA	1.15E-02	0.2562158
SLC26A7	1.15E-02	0.23596222
S100A16	1.15E-02	-0.33786616
APEX1	1.15E-02	0.31970454
ZNF341	1.15E-02	-0.48487218
TMPRSS2	1.15E-02	-0.36124249
ADAM15	1.16E-02	-0.69038488
BLOC1S5	1.16E-02	0.29790737
QSOX1	1.16E-02	-0.67821646
CD14	1.16E-02	-0.58095385
RAB1A	1.16E-02	0.28062779
NECAB3	1.16E-02	-0.2580813
CALR	1.16E-02	-0.35602631
DGKH	1.16E-02	-0.2656472
RUVBL1	1.16E-02	-0.39431996
SHROOM4	1.17E-02	0.35570354
YBX1	1.17E-02	-0.4923379
ZNF136	1.17E-02	0.36949476
RIF1	1.18E-02	0.35130843
LAMB1	1.18E-02	0.36101036
NRBP1	1.18E-02	-0.26216637
SPR	1.18E-02	-0.31177797
RRBP1	1.18E-02	-0.51185491
SNX11	1.18E-02	-0.31270272
RNH1	1.19E-02	-0.39215571
NSUN6	1.19E-02	0.39287574
CPEB3	1.19E-02	0.33270978
BCAS4	1.19E-02	-0.33403517
PTPRF	1.19E-02	-0.34259552
MAP3K3	1.19E-02	0.27983531
PGM2	1.19E-02	0.45547319
PTGER4	1.19E-02	-0.30851449
SMTN	1.19E-02	-0.29449274
MDH1	1.19E-02	0.30456465
USF2	1.20E-02	-0.40660904
TXNDC15	1.20E-02	-0.40418691
PRDX3	1.20E-02	0.39401994
HMGB1	1.20E-02	0.40508331
LFNG	1.20E-02	-0.41469998
N6AMT2	1.20E-02	0.30276546
MTA3	1.20E-02	0.27224011
AASDHPPT	1.20E-02	0.4681823
NUSAP1	1.21E-02	0.5022322
TRPV1	1.21E-02	0.29208263
ZNF136	1.21E-02	0.37273204
NA	1.21E-02	-0.27846565
KRT12	1.21E-02	0.45323637
ZHX1	1.22E-02	0.51393716
TMPO	1.22E-02	-0.42163503
TINAGL1	1.22E-02	-0.57911427
ARHGEF10L	1.22E-02	-0.25047671
AP1G2	1.22E-02	-0.41581506
NA	1.22E-02	0.38367722
PFDN2	1.22E-02	-0.28597407
FN1	1.23E-02	-0.19433864
MRPL43	1.23E-02	0.28653513
MEGF10	1.23E-02	0.25457708
ANXA3	1.23E-02	-0.73751943
UBE2D3	1.23E-02	0.22553211
TIAL1	1.23E-02	0.32718045
LRCH2	1.23E-02	0.31110265
ZPBP2	1.23E-02	0.22275565
MAVS	1.23E-02	-0.41608115
C1orf74	1.23E-02	-0.22079617
NT5DC2	1.24E-02	-0.32029158
CMSS1	1.24E-02	0.39980127
TMEM244	1.24E-02	-0.25708164
ASPA	1.24E-02	0.44396694
KCNK5	1.24E-02	-0.52826008
CARD8	1.24E-02	0.52139747
MIA3	1.24E-02	0.35199586
ENPP3	1.25E-02	0.47331488
AAAS	1.25E-02	-0.23152782
HMGB4	1.25E-02	0.22336889
HPN	1.25E-02	-0.18759687
SAMD5	1.25E-02	-0.47609066
PCDHB8	1.25E-02	-0.26168889
ZNF664	1.26E-02	-0.58210016
EMILIN2	1.26E-02	-0.42818322
IQCB1	1.26E-02	0.32264088
NA	1.27E-02	-0.39331368
ZNF521	1.27E-02	0.1903149
VCY	1.27E-02	0.2865188
UBE2V1	1.27E-02	0.22282531
EPPIN	1.27E-02	-0.18461384
CRCP	1.27E-02	-0.26056037
EIF4G2	1.27E-02	0.30081374
ERICH1	1.27E-02	0.22249026
CBR4	1.28E-02	0.48453749
RAB3IP	1.28E-02	0.43956808
HSPA14	1.28E-02	0.36290446
EHD4	1.29E-02	-0.36997502
DDX41	1.29E-02	-0.37256176
RIPK3	1.29E-02	-0.4272877
TSTA3	1.29E-02	-0.63934187
VWA5B1	1.29E-02	-0.20107796
TMEM171	1.30E-02	0.53951348
PLEKHA6	1.30E-02	-0.42905085
CD320	1.30E-02	-0.45261723
TBCK	1.30E-02	0.42534124
TMBIM1	1.31E-02	-0.79456018
UBE2Z	1.31E-02	-0.40625928
NA	1.31E-02	-0.27953983
ILVBL	1.31E-02	-0.51617723
SRSF5	1.31E-02	-0.49832029
SBDS	1.32E-02	0.46976228
CAB39L	1.32E-02	0.20453373
YIF1A	1.32E-02	-0.46996336
ARRB1	1.33E-02	-0.29729718
PIGO	1.33E-02	-0.67188981
NA	1.33E-02	-0.20355964
MTUS1	1.33E-02	0.35269245
LACTB	1.34E-02	0.2823794
SAP30L	1.34E-02	-0.33320827
FXYD7	1.34E-02	0.23828211
BLID	1.34E-02	0.21344523
ARID4A	1.35E-02	0.38684639
PABPC5	1.35E-02	0.19436941
RNASE1	1.35E-02	-0.48545747
FAM217B	1.35E-02	0.32152567
TMEM259	1.35E-02	-0.7538377
MEP1B	1.35E-02	0.66332345
LMNB1	1.35E-02	-0.54094229
ANXA2	1.35E-02	0.24565505
ATP11C	1.36E-02	0.41660426
GLRX3	1.36E-02	0.43195664
GINM1	1.36E-02	-0.36383722
RPL26	1.36E-02	0.25773064
NA	1.36E-02	0.42128859
RFC1	1.36E-02	0.31156516
CERS2	1.36E-02	-0.29994076
GPR110	1.37E-02	0.21926035
ZNF112	1.37E-02	0.46127349
MOB4	1.37E-02	-0.21198954
NDUFA7	1.37E-02	-0.25267314
ALKBH6	1.37E-02	-0.31639435
ZW10	1.38E-02	0.32946973
LRRFIP1	1.38E-02	0.47243366
TRIM49	1.38E-02	-0.27124349
EIF3L	1.38E-02	0.33175883
EXTL2	1.38E-02	0.5021943
ABHD17B	1.38E-02	-0.34366378
TNFRSF12A	1.38E-02	-0.55865087
TADA3	1.38E-02	-0.37305465
SP100	1.38E-02	0.3327859
KCNC1	1.38E-02	0.20153871
TAMM41	1.39E-02	0.41735068
SETD3	1.39E-02	0.26075129
KIF14	1.39E-02	0.49971586
MTX1	1.39E-02	-0.24245713
NA	1.39E-02	0.21911624
CMTM4	1.39E-02	-0.64674186
PRKCQ	1.39E-02	0.36420034
EML4	1.39E-02	0.24285993
DCAF17	1.40E-02	0.26835084
ATRAID	1.40E-02	-0.2454343
NECAB3	1.40E-02	-0.26268787
DNAJC19	1.40E-02	0.45406126
LMAN2L	1.40E-02	-0.34741636
MTM1	1.40E-02	0.37761333
PMEPA1	1.41E-02	-0.2166888
NA	1.41E-02	-0.41387391
NAA60	1.41E-02	-0.51331594
RRM2B	1.41E-02	0.57066309
ZNF354A	1.41E-02	0.36113113
GOLGA2	1.41E-02	-0.24308862
RYK	1.41E-02	0.37496907
RNF34	1.41E-02	0.24744144
ARNTL	1.41E-02	-0.21087919
CLK1	1.42E-02	0.4754605
PRKD2	1.42E-02	-0.80789844
TMEM115	1.42E-02	-0.32793634
L1TD1	1.42E-02	1.01798289
GRM2	1.42E-02	-0.21603175
XRCC1	1.42E-02	-0.22124701
ZNF226	1.43E-02	0.35473413
NCAPG	1.43E-02	0.68892469
ASL	1.43E-02	-0.39442659
FAM81A	1.43E-02	0.4310688
CUTC	1.43E-02	0.41856222
RPS6KA4	1.43E-02	-0.84886684
NA	1.43E-02	-0.38867175
MLXIP	1.44E-02	-0.31306613
CROT	1.44E-02	0.72821233
SIRPA	1.44E-02	-0.51220039
ZNF397	1.44E-02	0.24983305
ATG16L2	1.44E-02	-0.26705785
TSGA10	1.44E-02	0.44343077
CASZ1	1.45E-02	-0.32039993
KIAA2013	1.45E-02	-0.31290575
MIS12	1.45E-02	0.43317474
NA	1.45E-02	-0.25686951
PAF1	1.45E-02	-0.35660864
C12orf57	1.45E-02	-0.44211971
MED6	1.45E-02	0.27275342
GLYR1	1.45E-02	-0.66793911
ALKBH2	1.45E-02	-0.23560505
PKN1	1.46E-02	-0.38168046
ACVRL1	1.46E-02	-0.34560165
CCDC110	1.46E-02	0.25381231
GLRX5	1.46E-02	-0.20620438
DMD	1.46E-02	0.30606508
TULP4	1.46E-02	0.2425611
