#Gene	P.Value	logFC
C10orf10	0.00641468	3.24E-01
NTNG1	0.00642169	3.21E-01
SAG	0.00644688	3.92E-01
NDUFB7	0.00648222	-3.94E-01
ATP5C1	0.00648228	-3.47E-01
NA	0.00649361	-9.01E-01
PPWD1	0.00651315	-4.08E-01
SMPDL3B	0.00651963	-4.86E-01
HNRNPH3	0.00653793	-5.20E-01
ANKRD55	0.00654387	2.60E-01
FKBP5	0.00655168	-8.01E-01
GNAS	0.00655806	-4.41E-01
MAPK10	0.00657436	2.65E-01
SYNGR1	0.00658632	3.83E-01
NA	0.00658818	3.77E-01
TOX3	0.00660177	-3.13E-01
DHRS7	0.00660186	2.36E-01
MZF1	0.00660331	2.75E-01
SRSF1	0.00661215	-6.64E-01
GAGE1	0.00663819	4.19E-01
MST1	0.00664329	-3.92E-01
GPR15	0.00665416	3.74E-01
NONO	0.00666975	-4.19E-01
PDE4DIP	0.00668451	-2.95E-01
RASGRP2	0.0067017	2.63E-01
NA	0.00671365	-5.71E-01
FLJ11292	0.00671564	2.46E-01
RUNX1	0.00672404	3.43E-01
RAPGEF5	0.00672492	4.64E-01
SLCO2A1	0.00675866	6.55E-01
ATF1	0.00676814	-4.12E-01
HNRNPUL1	0.00679626	4.95E-01
TLN1	0.00681712	4.71E-01
SLC11A1	0.00682602	2.71E-01
ANXA2	0.00682944	-4.62E-01
FNDC3A	0.00683945	-4.63E-01
SDF4	0.00688224	-5.85E-01
FAIM2	0.00688975	3.97E-01
NA	0.00689872	3.07E-01
TSHR	0.00689935	2.29E-01
BIN3-IT1	0.0069048	2.70E-01
SETX	0.0069199	-3.85E-01
PTK2B	0.00694951	5.03E-01
HNRNPA0	0.00697737	-4.73E-01
RPL4	0.00700596	-6.49E-01
LIMK2	0.0070162	-4.39E-01
BCAT2	0.00701701	-4.11E-01
SCAF11	0.00701964	-4.76E-01
CCDC176	0.00702164	3.11E-01
ARAP1	0.00702421	-4.99E-01
PRB1	0.00704563	3.99E-01
COPS2	0.00705019	-3.95E-01
AVPR2	0.00706104	2.83E-01
GLDC	0.00706353	2.43E-01
RSPH14	0.00708668	2.98E-01
SLMO1	0.00710708	2.75E-01
RPL22	0.00711283	-4.99E-01
MAS1	0.00711392	3.09E-01
ATRAID	0.00711508	-4.73E-01
EDF1	0.00712733	-3.79E-01
SEC14L5	0.00713233	2.88E-01
HCFC1	0.00713388	2.71E-01
KLHL22	0.00715068	2.95E-01
P2RX2	0.00716001	2.47E-01
TENC1	0.00719255	3.28E-01
DPF2	0.00719409	-3.38E-01
EDA2R	0.00720957	3.04E-01
HSPA4	0.00721311	-4.20E-01
SEC23IP	0.00721531	-4.35E-01
LARP7	0.00723074	-3.45E-01
CX3CL1	0.00723251	3.00E-01
GABBR1	0.00724648	3.23E-01
RPL17	0.00725607	-6.09E-01
STX8	0.00726382	-3.06E-01
WDR83OS	0.00726827	-3.75E-01
URB1	0.0072781	4.06E-01
HIST1H4J	0.00727831	-4.13E-01
THBS1	0.00729518	3.09E-01
MYH14	0.00730397	4.80E-01
HNRNPU	0.00730579	-3.97E-01
HAND2-AS1	0.00732076	3.67E-01
RPL17	0.00732822	-6.01E-01
H2BFS	0.00732836	-3.87E-01
WIZ	0.00733777	2.72E-01
SCAPER	0.0073437	4.08E-01
PIK3CD	0.00735752	-3.25E-01
HSBP1	0.00737643	-3.16E-01
SDHC	0.00738278	-5.05E-01
ZMYND10	0.00738671	3.37E-01
ZFR	0.00739343	-5.93E-01
GAS7	0.00742788	2.57E-01
EZR	0.00744477	-7.29E-01
KCNS1	0.00745442	3.49E-01
PSMC1	0.00745765	-3.64E-01
PSG1	0.00747343	3.89E-01
CYP2A6	0.00747657	3.27E-01
ESD	0.0074839	-2.63E-01
GSE1	0.00751221	3.65E-01
TSR3	0.00751915	2.97E-01
EPRS	0.00754538	-5.87E-01
NDUFA2	0.00754649	-3.97E-01
CFTR	0.00758694	-1.04
KCTD13	0.00758987	3.89E-01
PTPRK	0.00759438	-2.43E-01
RFX2	0.00761252	2.89E-01
ZNF638	0.00762053	-4.66E-01
RBM39	0.00762139	-2.58E-01
IQCK	0.00762203	3.00E-01
GRIP2	0.00762929	3.93E-01
SAMM50	0.00763812	-5.01E-01
WDR61	0.00763916	2.53E-01
VPS45	0.00765838	3.63E-01
KCNK2	0.00766384	2.59E-01
CYP2A7P1	0.00766768	4.77E-01
USO1	0.00767885	-4.57E-01
CYBA	0.00768491	-5.11E-01
IGK	0.00770123	-1.33
CELA3A	0.00770925	3.28E-01
GNL3L	0.00770937	3.22E-01
MITF	0.00771278	2.21E-01
KPNA1	0.00773986	-3.53E-01
AZIN1	0.00776618	-3.89E-01
PCDH1	0.00777468	4.95E-01
PEX16	0.00780458	3.29E-01
PF4	0.007806	3.08E-01
NEU3	0.00783298	3.85E-01
NONO	0.0078803	-3.16E-01
EZR	0.00789321	-3.99E-01
SUV39H1	0.0079307	4.34E-01
PLA2G6	0.00793213	2.59E-01
MLXIP	0.00793271	-5.89E-01
SAR1A	0.00796976	-4.60E-01
ACO2	0.00797384	-2.71E-01
PLA2G2F	0.00798201	2.20E-01
SEMA4C	0.00799286	2.87E-01
PML	0.00801639	3.28E-01
COX7C	0.00802297	-3.74E-01
HTR5A	0.00802808	3.03E-01
NA	0.00805897	2.40E-01
TRIM8	0.00806068	-4.51E-01
RPS28	0.00806786	-3.21E-01
CAST	0.00806927	-3.63E-01
SLC43A3	0.00808874	3.67E-01
ABI2	0.00810625	3.07E-01
S100A8	0.00810937	6.49E-01
IL1A	0.00811448	2.67E-01
CSF1	0.00811836	3.57E-01
TAF1C	0.00814765	3.09E-01
JAK3	0.00815203	3.31E-01
LRP5	0.00815407	4.79E-01
UBOX5	0.00816208	2.85E-01
LAIR2	0.0081896	3.23E-01
BCORL1	0.00819987	2.85E-01
HDAC1	0.00821916	-4.92E-01
IGK	0.00824111	-1.23
DIEXF	0.0082979	2.64E-01
FRMD8	0.00830274	2.97E-01
TBL1X	0.00831995	2.09E-01
CSPG5	0.00832501	2.98E-01
GBAP1	0.00832718	2.51E-01
RPL13A	0.0083383	-3.16E-01
BMP6	0.0083425	3.15E-01
TMEM41B	0.00835465	-2.80E-01
NOVA1	0.00837614	2.51E-01
IQGAP1	0.00837614	-2.51E-01
KDM6B	0.00839228	5.59E-01
PSME3	0.00840571	-3.65E-01
RAB3GAP1	0.00841319	-3.87E-01
CSE1L	0.00842463	2.61E-01
NANOG	0.00844304	3.31E-01
C5	0.00844624	2.62E-01
OR7A5	0.00844757	3.48E-01
USP7	0.00845712	-2.77E-01
PCDHGA1	0.00847229	3.43E-01
NA	0.00847575	-2.64E-01
SIGLEC1	0.00847879	2.65E-01
NA	0.00849753	3.19E-01
AK2	0.00849769	3.20E-01
EYA4	0.0085419	2.17E-01
ID2B	0.00854592	2.37E-01
CDKN1B	0.00854689	-3.35E-01
HIST1H4D	0.00855629	3.16E-01
HSPB6	0.00856188	3.41E-01
ZMYM4	0.00857572	-2.61E-01
TAPBPL	0.00857675	-6.03E-01
TMPRSS6	0.00858925	2.53E-01
THOC5	0.00860152	-2.37E-01
PCM1	0.00861765	-3.68E-01
SYNJ2	0.00863063	-3.75E-01
FBXO34	0.00864565	-3.84E-01
NPIPA1	0.00867306	3.39E-01
SPX	0.00868041	3.08E-01
RAB2A	0.00873228	-3.48E-01
MYO15B	0.00874345	7.19E-01
JMJD6	0.0087601	2.61E-01
ANXA2	0.00876576	-5.19E-01
KLF7	0.00877274	2.71E-01
PVT1	0.00877326	2.57E-01
TFAM	0.00878219	-5.02E-01
CPN2	0.00878971	3.21E-01
DDX3X	0.0088493	-3.35E-01
HIC1	0.00884948	-2.68E-01
SLC9A8	0.00885723	3.03E-01
TMEM63A	0.00885995	-2.72E-01
DMWD	0.00886295	2.69E-01
ATP1B2	0.00886398	2.48E-01
DIP2C	0.00890397	2.87E-01
LSM3	0.00890685	-4.11E-01
ABCB7	0.00894888	-3.38E-01
ZC3H7B	0.00896855	3.48E-01
SPTBN1	0.00898104	2.55E-01
NAPA	0.0089991	3.91E-01
MORF4L1	0.00902027	-4.11E-01
FBXO17	0.0090253	4.19E-01
APBB2	0.00903027	3.93E-01
GRIN1	0.00904854	3.97E-01
RPL11	0.00905447	-4.01E-01
TFAP2C	0.00906856	2.12E-01
TUBGCP4	0.00908241	3.91E-01
IGLL3P	0.0090892	-6.37E-01
FOXH1	0.00911488	4.04E-01
C15orf39	0.00911651	3.07E-01
CACNG5	0.00914795	2.69E-01
CAPN10	0.00915864	3.68E-01
NA	0.00917235	2.23E-01
RPL18AP3	0.00917773	-7.31E-01
SSUH2	0.00918867	3.69E-01
LAMC3	0.00919518	3.09E-01
REC8	0.00919712	4.16E-01
MATR3	0.00920408	-4.87E-01
ZFP36	0.00922439	7.30E-01
CACNB4	0.00926067	3.47E-01
PLAC4	0.00927895	2.84E-01
ICOSLG	0.00928346	4.31E-01
SRSF7	0.00929008	2.96E-01
GAS7	0.00929018	3.45E-01
DNAJA3	0.00932724	-2.96E-01
CYP19A1	0.00940493	2.55E-01
RPL22	0.00943181	-3.32E-01
SERPINB4	0.00943834	3.23E-01
TMPRSS11D	0.00944476	2.53E-01
KIAA0368	0.00946235	-3.07E-01
TXN	0.00949089	-3.98E-01
NA	0.0094995	2.81E-01
NCAM1	0.00952326	4.15E-01
TP63	0.0095416	3.03E-01
SEL1L	0.00954723	-3.29E-01
ADAM22	0.009577	2.75E-01
SLC17A7	0.00959467	3.86E-01
LOC389906	0.00960468	2.89E-01
RNF39	0.00966103	3.31E-01
PKN2	0.00966814	-6.05E-01
EEF2	0.00968412	-2.89E-01
LAMTOR5	0.00971643	-4.04E-01
SPAG6	0.00972252	2.42E-01
GNAI3	0.00973483	-3.34E-01
PTP4A2	0.00976824	-3.31E-01
EPS15	0.00979358	-4.11E-01
RTEL1	0.00979996	5.23E-01
TMEM126B	0.00980145	-3.13E-01
CD4	0.00980639	3.47E-01
PLEKHB2	0.00981048	-3.84E-01
SLC45A2	0.00983186	2.40E-01
TM9SF3	0.00983312	-3.84E-01
C6orf62	0.00984128	-5.02E-01
ICAM1	0.00984302	5.09E-01
PML	0.00985433	3.03E-01
ATP2B2	0.00985496	2.57E-01
ICE1	0.00986482	-2.79E-01
MRPL2	0.00988109	4.20E-01
NA	0.00988992	2.40E-01
NDUFB2	0.00991202	-3.29E-01
DNAAF2	0.00991732	-5.42E-01
ATP1A2	0.00993751	2.73E-01
ATP2B1	0.00995369	-3.77E-01
NFIB	0.00998015	4.19E-01
FAM184A	0.01000066	4.19E-01
C16orf62	0.01000609	-3.15E-01
PLA2G5	0.01000669	2.57E-01
ENG	0.01002674	3.30E-01
GSTZ1	0.01002916	-4.41E-01
SSBP2	0.01002992	2.76E-01
CLSTN2	0.01003542	2.33E-01
GGA2	0.01003697	2.79E-01
CD46	0.01003797	-6.07E-01
EIF1AX	0.01007696	-3.14E-01
ZNF747	0.01012336	2.42E-01
PRDX2	0.01012645	-2.89E-01
PTPN6	0.01013234	-2.60E-01
CUTA	0.01014718	-3.35E-01
RPL4	0.01014973	-4.54E-01
PDZK1	0.01015062	-6.41E-01
MED18	0.01015128	2.41E-01
SLC22A14	0.01016022	4.34E-01
MED6	0.01016249	-4.32E-01
FABP7	0.01017144	3.51E-01
MARS	0.01017849	2.91E-01
ANXA7	0.01018353	-5.03E-01
CNTN1	0.01019427	2.85E-01
SH3PXD2A	0.01019628	3.87E-01
SSR1	0.01023222	-3.49E-01
EPS15L1	0.01026036	3.19E-01
YY2	0.01027839	2.29E-01
KCTD15	0.01028639	2.52E-01
INTS8	0.01029641	-4.36E-01
VEGFC	0.01030339	3.43E-01
LSM7	0.01031881	-6.44E-01
PRB1	0.0103229	4.21E-01
FGFR1	0.01032751	2.79E-01
DDX1	0.0103414	-3.40E-01
NA	0.0103577	2.92E-01
C2orf43	0.01035996	3.35E-01
POLR2E	0.01036226	-2.94E-01
PCDHA6	0.01036477	2.85E-01
IMPAD1	0.0103811	-2.77E-01
CHMP2A	0.01038517	-3.69E-01
OR52A1	0.01038588	2.55E-01
NA	0.01041249	2.69E-01
NDST3	0.01041995	3.09E-01
ANKRD7	0.01046119	2.39E-01
GALNT1	0.01046491	-4.46E-01
LGALS9	0.01046677	2.43E-01
CRHR2	0.01048505	2.67E-01
PRLR	0.01049171	3.09E-01
PLXNB1	0.01049314	3.03E-01
KAL1	0.01053109	4.54E-01
B3GAT1	0.01058628	2.87E-01
ZNF629	0.01058901	2.34E-01
FASTK	0.01060013	-3.24E-01
GGA2	0.0106184	-2.78E-01
LZTS1	0.01064486	2.87E-01
ACTN2	0.01065144	3.15E-01
SNAPC4	0.0106565	2.97E-01
NSG1	0.01065725	2.72E-01
SH3BGRL3	0.01068243	7.23E-01
IPO13	0.01070071	2.41E-01
SSX2IP	0.01070428	2.61E-01
BRD2	0.01072431	3.39E-01
AZU1	0.0107331	-3.31E-01
PDYN	0.01076182	3.48E-01
ZNF200	0.01078371	2.21E-01
CLK3	0.01080349	2.05E-01
NA	0.01082254	3.25E-01
RFC5	0.01082646	-2.81E-01
NOL12	0.01082916	-3.64E-01
MAPRE3	0.01084495	4.95E-01
SRRM2	0.01094478	4.10E-01
UBXN4	0.01094929	-6.09E-01
PPIF	0.01095079	-5.07E-01
EIF3D	0.01095386	-4.37E-01
SNX4	0.01095518	-6.71E-01
TKTL1	0.01095765	2.61E-01
SV2A	0.01097753	4.13E-01
NDUFB8	0.01099628	3.62E-01
EXPH5	0.01102846	3.46E-01
ANP32A	0.01103212	-4.35E-01
EGR4	0.01106257	3.04E-01
INO80D	0.01109289	2.71E-01
TEX264	0.01109697	-3.05E-01
FIP1L1	0.01110181	-2.83E-01
NA	0.01112813	2.89E-01
CDK8	0.01113414	-4.44E-01
RPS8	0.01114855	-4.85E-01
SNX5	0.0111513	-2.97E-01
ARID4B	0.01117374	-3.99E-01
PKN2	0.01118688	-4.03E-01
IGF1	0.01126425	2.53E-01
GDPD5	0.01128297	2.23E-01
SSX5	0.01128503	3.73E-01
ZNF473	0.01128892	2.99E-01
DENND1C	0.01129475	2.97E-01
LOC100507284	0.01130102	2.55E-01
DLX4	0.01130251	3.49E-01
FARSA	0.01131229	-5.95E-01
RPA1	0.01131914	-4.21E-01
GALK2	0.01132671	-2.93E-01
MFI2	0.01134472	2.49E-01
SLC35A3	0.01135076	-4.27E-01
TCEB3	0.01135806	3.35E-01
HCG4B	0.01135879	2.67E-01
SYK	0.01137166	2.49E-01
SRSF2	0.01138127	-6.09E-01
FBXL12	0.01138546	4.23E-01
COPS8	0.01139488	3.17E-01
NA	0.01140427	2.07E-01
PITX1	0.0114256	2.23E-01
GFAP	0.01144311	3.07E-01
NFIB	0.01144733	2.30E-01
ECSIT	0.01149319	-4.37E-01
RPS6KA4	0.01150045	2.27E-01
CYP2E1	0.01150061	2.51E-01
IGL	0.01150596	-1.31
YBX1	0.01151938	-5.65E-01
BRAF	0.01158477	3.10E-01
CUBN	0.01158759	3.39E-01
RPL3	0.01159125	-3.43E-01
UAP1	0.01161764	-4.79E-01
LARP6	0.01163956	2.27E-01
DNAJC10	0.01164788	-3.40E-01
SPOP	0.01164833	3.55E-01
GNAS	0.01165104	-3.79E-01
LEMD3	0.01165727	-3.60E-01
IGHMBP2	0.01168123	2.25E-01
ADCK2	0.01171811	2.00E-01
SPINK2	0.0117217	2.87E-01
OBSL1	0.01173754	4.20E-01
TFAP2A	0.01174361	2.55E-01
SP4	0.01177866	2.38E-01
LOC100131532	0.01186076	2.95E-01
SOX2	0.01187244	3.35E-01
ORAI2	0.0118844	2.73E-01
SLCO2B1	0.01191695	-3.97E-01
GYPA	0.01192607	2.80E-01
DNAH7	0.01193224	2.85E-01
SMARCC2	0.01193721	4.07E-01
DTNA	0.01194809	2.58E-01
GUCY1B2	0.01195533	2.61E-01
SLC2A9	0.01195972	4.09E-01
PTGER3	0.01196735	-4.37E-01
CEP192	0.01198488	-3.83E-01
PEX16	0.01201375	-2.98E-01
WDTC1	0.01206433	2.74E-01
SENP5	0.01207976	3.20E-01
FAM3A	0.01208305	2.35E-01
PCDHGA1	0.01210034	3.75E-01
SOCS3	0.01211843	3.34E-01
CSHL1	0.01217371	3.16E-01
YME1L1	0.01219339	-3.45E-01
LOC100290036	0.01219448	-5.92E-01
TMEM41B	0.01220344	-5.81E-01
C1orf95	0.01220532	2.89E-01
GEMIN7	0.0122187	2.34E-01
NDUFS1	0.01223247	-4.50E-01
YWHAZ	0.01224871	-6.26E-01
C19orf73	0.01224931	2.89E-01
HNRNPA1	0.01225539	-3.45E-01
TYRP1	0.01225816	3.71E-01
RGS4	0.0122639	3.30E-01
COMMD4	0.01227201	4.10E-01
PVRL1	0.01227761	2.61E-01
CTNNBL1	0.01227762	-2.69E-01
TRAK1	0.0122966	4.04E-01
CYAT1	0.01232667	-1.14
ZNF337	0.0123603	2.59E-01
API5	0.01238656	-4.30E-01
NKX3-2	0.01239108	2.61E-01
TFEC	0.01239612	2.26E-01
GRIA3	0.01245115	2.97E-01
ARHGAP33	0.01247118	2.69E-01
UBE2D4	0.01248119	2.62E-01
GPR52	0.01248353	3.09E-01
UHRF1BP1L	0.01250429	1.90E-01
WDHD1	0.01252909	2.32E-01
OR7E35P	0.01254406	2.59E-01
LOC100131510	0.01255397	2.98E-01
MLLT10	0.01255702	3.29E-01
PDGFA	0.01255788	5.15E-01
FN3K	0.01256585	3.08E-01
NA	0.01258675	-3.72E-01
NA	0.01260156	2.83E-01
KCNA5	0.01260669	2.46E-01
PCDHGA3	0.01260937	2.75E-01
AGPAT5	0.0126108	-4.01E-01
NA	0.01262816	2.73E-01
NSUN5	0.01262837	-3.17E-01
YY1AP1	0.01264278	-3.39E-01
PROL1	0.01264447	3.22E-01
HSPBAP1	0.01266068	2.68E-01
TMED10	0.01268358	-3.11E-01
INS-IGF2	0.01270715	3.21E-01
EPHB1	0.01272886	2.86E-01
TYRO3	0.01273995	2.06E-01
MAPK7	0.01274404	3.33E-01
ARHGDIA	0.01278246	5.99E-01
SLC9A2	0.01280923	2.63E-01
FKBP2	0.01284187	-3.63E-01
CNOT3	0.01284304	2.81E-01
PPP1R7	0.01287118	-2.88E-01
SCN2A	0.012875	2.89E-01
G3BP1	0.01288814	-6.07E-01
SAR1A	0.01288915	-3.17E-01
DYRK2	0.01290116	-6.28E-01
ESRP2	0.01290746	-3.36E-01
TEX41	0.01292106	2.79E-01
PTBP1	0.01292401	-4.51E-01
PZP	0.01292576	3.17E-01
NA	0.01293856	2.49E-01
SYT13	0.01294069	2.55E-01
PRDM2	0.01294551	3.06E-01
ECH1	0.01297443	-2.37E-01
COL18A1	0.01297484	2.99E-01
DOPEY1	0.01298545	-5.15E-01
PPP1R15A	0.01298868	9.09E-01
NA	0.01299946	2.25E-01
MUC3B	0.01301304	3.45E-01
RRP12	0.01303685	4.17E-01
ATP6V1B2	0.01304362	-3.22E-01
DUSP8	0.01305184	5.51E-01
PGK1	0.01305649	-2.82E-01
ADAM10	0.01306101	-8.72E-01
PSG1	0.01306232	2.44E-01
FAM134B	0.01306442	6.48E-01
MYCBP	0.01308377	2.73E-01
RPRD2	0.01308975	3.74E-01
PPIC	0.0130904	-3.77E-01
ODAM	0.01309105	3.05E-01
PHLDB1	0.01309627	3.31E-01
MAU2	0.01309825	3.15E-01
TDRKH	0.01309991	3.35E-01
PABPN1	0.01311155	4.02E-01
GPRIN2	0.01313742	-3.48E-01
REG1B	0.0132012	3.71E-01
CTAGE1	0.01320552	2.64E-01
LTBP2	0.01321005	3.57E-01
SAFB	0.01321335	-3.05E-01
DCP1A	0.01326368	2.41E-01
ITCH	0.01328531	3.20E-01
HOXD3	0.01331455	2.15E-01
MRPS18B	0.01337812	-3.81E-01
YBX2	0.01338414	7.40E-01
CLTA	0.01345305	-3.16E-01
NA	0.01346105	2.71E-01
NDRG2	0.01346166	-3.61E-01
LAMP1	0.01346545	-2.69E-01
ADAMTS2	0.01347677	2.47E-01
SH3GL3	0.01347677	2.47E-01
SLCO1A2	0.01350532	2.60E-01
INADL	0.01351112	2.44E-01
JUND	0.01353341	1.13
MLIP	0.01358323	-4.95E-01
NA	0.01358574	3.46E-01
SMARCA5	0.01358628	-5.53E-01
POC1B	0.01359462	-7.40E-01
PSG7	0.01360501	3.54E-01
ATP6V0C	0.01366644	2.95E-01
GDI2	0.01366821	-4.00E-01
DPF3	0.01367376	2.46E-01
PSME3	0.01368439	-3.40E-01
NRG1	0.01373644	2.34E-01
AHNAK	0.0137572	3.77E-01
REEP1	0.01375804	2.79E-01
CCDC47	0.0138203	-5.59E-01
CLUHP3	0.01384074	2.70E-01
NA	0.01384603	3.79E-01
SLCO1C1	0.0138948	2.83E-01
EIF3L	0.01393321	-3.88E-01
COX7C	0.01393657	-3.07E-01
PRMT2	0.01394052	2.39E-01
HSD17B4	0.01397689	-3.07E-01
KAT7	0.01398024	3.45E-01
SIX2	0.01400399	2.43E-01
MEF2BNB	0.01401979	-4.34E-01
HNRNPA1	0.01403941	-3.59E-01
AIF1	0.01405536	2.40E-01
SHOX	0.01405615	3.56E-01
RPL3	0.01406415	-4.76E-01
DCTN5	0.01407114	-3.29E-01
SNED1	0.01408213	2.13E-01
TMED5	0.01409448	-3.03E-01
EFHC2	0.01412337	2.03E-01
IQGAP1	0.01414169	-3.77E-01
UBN1	0.0141661	-2.31E-01
ADD3	0.01418115	-3.70E-01
IRS2	0.01419031	9.06E-01
SF3A2	0.01419986	5.31E-01
RNF32	0.01423392	2.15E-01
ZNF302	0.01428813	-2.61E-01
TAX1BP1	0.0143007	-3.23E-01
SYCP1	0.01433202	2.77E-01
MASP1	0.01433553	2.92E-01
HBBP1	0.0143374	3.04E-01
PDE4C	0.01436962	2.82E-01
NEMF	0.01438314	-3.27E-01
SUCLG1	0.01442038	-2.56E-01
PPP1R37	0.01443509	3.07E-01
GK2	0.01444055	2.87E-01
CUL4B	0.01444379	-2.75E-01
MRPS35	0.0144523	-3.23E-01
LOC145678	0.01446624	3.99E-01
FH	0.01447049	-3.12E-01
TECR	0.0144884	-4.72E-01
PDLIM5	0.01449051	-4.79E-01
SH3BGRL	0.01449997	-6.55E-01
INS-IGF2	0.01450785	3.73E-01
PLA2G4B	0.01451043	1.98E-01
PSMC6	0.01451904	-3.63E-01
SLCO1A2	0.01457235	2.27E-01
GLUL	0.01457244	-7.13E-01
WDR1	0.01460564	-5.99E-01
RQCD1	0.01461425	2.51E-01
MX2	0.0146169	3.74E-01
DHX32	0.01464692	3.07E-01
FCGR2C	0.01465745	2.65E-01
NA	0.01466805	2.62E-01
AIM2	0.01469513	3.31E-01
DDC	0.01469874	-4.18E-01
SETD1A	0.01470638	-4.35E-01
FKBP1A	0.01472359	4.27E-01
ACAN	0.01474665	2.95E-01
GOLM1	0.01474665	-2.95E-01
FKBP8	0.01477686	3.52E-01
SDF4	0.01478426	-2.28E-01
PDS5A	0.01480865	-3.25E-01
BICC1	0.01481102	3.45E-01
INSL4	0.01481382	2.77E-01
MUT	0.01482491	-4.44E-01
ADRA1A	0.01483466	1.93E-01
RELB	0.01485087	4.64E-01
EIF1AX	0.01485761	-4.37E-01
SRSF10	0.01487016	-3.24E-01
ABLIM1	0.01488143	-3.33E-01
TPP1	0.01489893	2.32E-01
NA	0.01495489	2.01E-01
CD46	0.01496934	-6.81E-01
GLO1	0.0150245	-4.06E-01
TBCE	0.0150792	-2.88E-01
SLC7A9	0.01508017	2.59E-01
RARB	0.01509129	2.76E-01
ZNF142	0.01509316	2.47E-01
IGK	0.01510277	-9.83E-01
TRIM14	0.0151101	4.13E-01
LOC101929550	0.01517578	2.79E-01
PSMA2	0.0151791	-4.31E-01
PLXNC1	0.01518139	2.45E-01
AP2B1	0.01518503	-5.26E-01
FADD	0.01519216	-3.65E-01
TNPO3	0.01522566	-3.13E-01
REN	0.01524486	2.73E-01
SERBP1	0.01526737	-4.05E-01
ACRV1	0.01527105	2.77E-01
FRMPD4	0.01527378	2.88E-01
KLHL11	0.01528173	3.21E-01
NMD3	0.0152821	-4.24E-01
KAT8	0.01528291	2.31E-01
SIGMAR1	0.01530345	-3.34E-01
REEP2	0.01530374	2.58E-01
PUM1	0.01531321	-2.91E-01
INHBB	0.01531353	2.57E-01
HRH3	0.01532805	2.51E-01
OR12D3	0.01534588	2.95E-01
TOB2	0.01541351	4.81E-01
CDKN1A	0.01541426	3.26E-01
IL15RA	0.0154418	5.27E-01
PTPN21	0.0154549	2.04E-01
NFIB	0.01550418	2.97E-01
XYLT2	0.01550993	-3.91E-01
ACSL6	0.01552417	2.64E-01
SCAMP4	0.01552757	6.79E-01
LYVE1	0.01553413	2.83E-01
CDC27	0.01554316	-2.89E-01
EIF3M	0.01556137	-4.83E-01
SSX2B	0.01557085	3.08E-01
SGSM3	0.01558269	-4.44E-01
FXR1	0.01558493	-4.51E-01
PRELP	0.01564352	2.93E-01
TBX19	0.01565756	3.14E-01
OPA1	0.01568155	-2.74E-01
NA	0.01570185	2.86E-01
NEK1	0.0157414	2.31E-01
RBM19	0.0157549	2.89E-01
PSMD5	0.01578017	2.03E-01
PRKCI	0.01578394	-4.36E-01
C12orf29	0.01583387	-2.93E-01
GFPT1	0.01583847	-5.37E-01
HAO1	0.01584043	3.16E-01
TPRKB	0.01587009	-3.43E-01
CYBB	0.01587064	2.43E-01
ACADL	0.01593853	2.91E-01
PMVK	0.01597891	-2.00E-01
CD226	0.01599238	2.67E-01
DLX6	0.0159961	2.75E-01
HEATR1	0.0159972	-3.29E-01
DIO2	0.0160137	2.73E-01
BMP1	0.01602509	2.19E-01
ARMCX2	0.01602701	1.94E-01
CGA	0.01603183	3.03E-01
CELF1	0.01603863	-3.55E-01
IQCK	0.01606107	2.52E-01
CD68	0.01610833	2.43E-01
SRPK1	0.01610851	-3.50E-01
IGHV4-31	0.01611941	-4.23E-01
SUB1	0.01612404	-4.65E-01
CNIH1	0.01614183	-3.13E-01
AAK1	0.01614923	4.67E-01
DHX9	0.0161691	-3.64E-01
NA	0.01618152	-4.65E-01
NBN	0.01622781	-2.09E-01
RFXANK	0.01622808	-4.11E-01
CXCL8	0.01624006	3.42E-01
NCKIPSD	0.01625279	2.82E-01
LANCL1	0.01625821	-3.88E-01
DUSP5	0.01625996	7.36E-01
ACRV1	0.01626469	2.23E-01
NUPL2	0.01626926	-1.78E-01
BUB3	0.01629141	-3.71E-01
MYO9B	0.01629864	2.66E-01
SLC44A4	0.01630089	-3.55E-01
PLXDC1	0.01630976	2.57E-01
NA	0.01630976	2.57E-01
MSX2	0.01634397	2.04E-01
NA	0.01636202	2.43E-01
NA	0.01637135	2.54E-01
COPA	0.01638089	-8.84E-01
CCNT1	0.01640405	2.63E-01
NELFE	0.01642068	-2.85E-01
HESX1	0.01643632	2.71E-01
ADARB2	0.01644398	2.04E-01
IL1RL2	0.01646984	-2.36E-01
NA	0.01647527	2.47E-01
LMO1	0.01647824	2.53E-01
PCIF1	0.01648188	1.87E-01
HNRNPL	0.01648384	3.08E-01
ERG	0.01650155	2.37E-01
PHTF1	0.01650849	2.72E-01
BPTF	0.01653196	2.46E-01
PILRA	0.01654312	2.33E-01
POSTN	0.01655199	1.02
NA	0.01656773	2.99E-01
WNT11	0.01660895	2.70E-01
OR1A1	0.01663012	3.13E-01
NA	0.01665011	2.64E-01
SSB	0.01672026	-3.32E-01
HTRA2	0.01673703	-3.05E-01
KIAA1467	0.01677079	2.66E-01
BRD8	0.01677537	-2.79E-01
NUS1	0.01677947	-3.41E-01
LGALS14	0.01678471	2.56E-01
SHANK2	0.01679128	2.58E-01
GLB1	0.01679165	-4.25E-01
MATN1	0.01682246	3.07E-01
GH2	0.01685289	2.33E-01
EGR2	0.01685444	2.58E-01
PLCB1	0.01686378	3.55E-01
