#Gene	P.Value	logFC
TRIM73	1.56E-16	-1.4647217
MED1	1.57E-16	-0.8000004
AK5	1.58E-16	3.7861239
EEF1G	1.59E-16	-0.7894038
PPP3CB	1.60E-16	1.9227801
STMN1	1.63E-16	1.2302538
LAPTM4A	1.64E-16	-0.7658367
FAM102B	1.66E-16	1.1253714
ATP6V1E1	1.72E-16	1.1818595
SYNCRIP	1.72E-16	-1.4647679
IL10RB	1.73E-16	-1.003683
OAT	1.74E-16	1.136838
NA	1.74E-16	1.8118361
SCAI	1.77E-16	1.6391906
RNF213	1.84E-16	-1.3358372
ZFAND6	1.86E-16	-1.7067372
RNF41	1.86E-16	1.5921006
PRDX4	1.90E-16	-1.5851967
NEDD1	1.93E-16	-1.3786825
DTYMK	1.95E-16	-1.2095687
ROGDI	1.96E-16	1.7377862
FCGBP	1.96E-16	-3.4225464
EEF1G	1.97E-16	-0.7941449
YWHAH	1.99E-16	1.6662324
RPL13	2.01E-16	-0.9945411
LRP5	2.03E-16	-1.2687299
PHF21A	2.03E-16	-0.6862271
TOLLIP	2.05E-16	1.4982056
RCN1	2.06E-16	-1.3263255
NA	2.08E-16	1.9469052
C6orf136	2.09E-16	1.1592301
ANTXR1	2.10E-16	-1.2922877
SLC8A1	2.13E-16	2.2676658
HM13	2.13E-16	-1.3577247
NISCH	2.15E-16	0.8821381
CAMK2B	2.20E-16	2.3730913
LOC283045	2.22E-16	0.9486892
PABPC1	2.24E-16	-0.9036501
TNPO1	2.26E-16	-1.2085967
NA	2.26E-16	-2.3064914
TRIM44	2.27E-16	0.9255467
MAGEE1	2.29E-16	2.3351393
LINC00957	2.29E-16	2.4939193
SNCA	2.32E-16	2.826605
MAP2K1	2.35E-16	1.3908439
CCDC50	2.36E-16	-0.9400807
PDE1A	2.39E-16	3.8065573
NA	2.43E-16	-1.4164368
TMEFF2	2.45E-16	2.1101957
SMC5	2.45E-16	-1.4964662
BTRC	2.46E-16	1.4147519
NEXN	2.48E-16	-2.0655037
MYO5A	2.51E-16	1.6823695
CELF2	2.54E-16	1.2193764
ACTL6B	2.64E-16	3.6288859
CRH	2.64E-16	2.0887171
CAMK1G	2.69E-16	3.8768165
NA	2.80E-16	2.6826149
FAM49A	2.81E-16	1.4704708
TSPYL4	2.82E-16	1.164427
NCDN	2.84E-16	2.1650947
TTC9B	2.85E-16	3.863203
FAM134A	2.86E-16	0.6311822
CCDC50	2.89E-16	-1.1005464
SP100	2.89E-16	-2.0633539
SCAMP1	2.90E-16	1.5005521
KLC1	2.91E-16	1.4782642
NBPF8	2.95E-16	-0.68469
STYK1	2.96E-16	1.8814729
PLEKHB2	3.00E-16	0.7914176
HPS5	3.03E-16	-1.0164713
EIF4E	3.05E-16	0.9104814
IPO9	3.06E-16	-1.6966986
SERBP1	3.07E-16	-1.2514293
XPR1	3.07E-16	-1.4776556
NA	3.08E-16	-1.4412645
PI4KA	3.12E-16	1.6465949
CYLD	3.17E-16	0.9734353
LOC100288911	3.17E-16	1.6936078
B3GNT1	3.18E-16	1.3807677
STK38	3.20E-16	-1.2352058
MAP1LC3A	3.23E-16	1.3071361
DDX24	3.26E-16	0.9251814
ARPP19	3.27E-16	1.2714582
CAMTA2	3.27E-16	1.2019861
TRIM5	3.27E-16	-1.5732203
ELAVL1	3.27E-16	1.3334014
DCLK1	3.30E-16	1.9375681
SLC6A17	3.32E-16	2.3414651
CDC42	3.33E-16	2.8103254
NA	3.35E-16	-1.3566027
CRTAP	3.36E-16	-0.9263523
BLCAP	3.37E-16	0.9173567
SH3GLB2	3.38E-16	1.1490317
KIF20A	3.39E-16	-3.8989865
CARD8	3.39E-16	-1.0386833
KIF3C	3.39E-16	1.7531855
TMEM246	3.46E-16	1.8940698
PRIM2	3.47E-16	-1.4612504
BRAF	3.47E-16	0.9489516
NBPF10	3.53E-16	-0.7052181
NRXN3	3.54E-16	2.5691251
CAD	3.55E-16	-0.8265746
CALM3	3.59E-16	1.5744843
AASS	3.60E-16	-1.245131
ZNF621	3.66E-16	-1.070977
MAPK7	3.66E-16	-2.081024
RAB11FIP4	3.66E-16	2.0181967
GCN1L1	3.68E-16	-0.6480282
NPTXR	3.68E-16	3.0526542
TP53INP1	3.71E-16	-1.4072451
IRX3	3.74E-16	-2.9979178
MEG3	3.75E-16	2.1356172
DAP	3.76E-16	-1.1945269
WNK2	3.77E-16	3.0210113
TUBA4A	3.85E-16	1.6726551
PREPL	3.92E-16	1.4874297
WWTR1	3.93E-16	-1.9193118
KRIT1	3.93E-16	-0.7472543
IRAK1	3.94E-16	-1.0874314
CDC23	3.96E-16	0.5546341
ARPC5L	4.05E-16	0.8577182
SHMT2	4.06E-16	-1.69837
TCF12	4.06E-16	-1.3255735
LIMD1	4.07E-16	-1.5293984
CD44	4.09E-16	-2.4823296
NA	4.09E-16	-0.9260021
AAED1	4.11E-16	-1.1985676
WSCD2	4.12E-16	2.7289113
NA	4.14E-16	1.3400159
NDUFB8	4.16E-16	0.983608
CKLF	4.16E-16	-1.2174334
LOC283045	4.18E-16	0.6910723
HERPUD2	4.18E-16	-0.9134484
PRKACB	4.23E-16	1.1803808
SYNE2	4.34E-16	-1.1514486
PDLIM5	4.35E-16	-1.6144363
MAP1LC3A	4.37E-16	1.4207473
DNAJC8	4.39E-16	0.8385738
DDX39A	4.45E-16	-1.3887367
MLEC	4.47E-16	-1.5136121
SDR16C5	4.52E-16	2.2309343
HMOX2	4.58E-16	0.7122193
DDR1	4.61E-16	-1.0343998
LPP	4.66E-16	-1.8696769
ATP6V1C1	4.68E-16	1.1655622
TMEM218	4.69E-16	-0.9820428
MPHOSPH8	4.71E-16	0.841521
PITPNM3	4.78E-16	2.3039766
CD44	4.85E-16	-2.299663
GNPTAB	4.86E-16	0.8328283
ECE2	4.86E-16	-2.0275273
NA	4.91E-16	-1.0953777
CMTM3	4.91E-16	-2.028058
SSR2	4.91E-16	-0.966979
MPPED1	4.98E-16	1.7926271
CDC42SE2	5.05E-16	0.8299996
NOTCH2NL	5.05E-16	-1.1975943
CNIH4	5.11E-16	-1.3892954
CHEK1	5.12E-16	-1.9788011
FEM1B	5.19E-16	0.7427527
GDA	5.27E-16	3.3756531
MICAL2	5.28E-16	2.0665177
LOC285147	5.33E-16	2.2569347
LIMA1	5.54E-16	-1.8529752
KIF4A	5.56E-16	-3.0680046
NBPF10	5.57E-16	-0.6953712
CBLB	5.60E-16	-1.1303436
TRUB1	5.64E-16	1.0957958
CD44	5.65E-16	-2.9748168
SAMD12	5.67E-16	2.5185532
RHOQ	5.70E-16	-0.9123208
NA	5.71E-16	2.5636957
KIAA1644	5.78E-16	2.3725967
MTMR9	5.90E-16	0.9437496
NA	5.97E-16	2.2174036
CAMSAP1	6.13E-16	1.0229589
NA	6.18E-16	0.9970425
INPP4A	6.20E-16	1.111437
RGPD6	6.24E-16	0.8986006
IKBKB	6.31E-16	-1.1958371
PCNA	6.38E-16	-1.3531355
PPM1A	6.49E-16	1.2835205
VPS8	6.54E-16	-1.554688
SCP2	6.60E-16	-0.8706416
TOMM70A	6.60E-16	0.611699
TCTN1	6.61E-16	-1.1885143
NSF	6.66E-16	1.8787467
VAPA	6.69E-16	1.625551
CLEC2L	6.72E-16	2.1253431
WLS	6.72E-16	-1.2523135
POLD1	6.73E-16	-1.2975791
SLK	6.73E-16	1.1207488
COX7B	6.74E-16	1.4557426
CENPK	6.74E-16	-2.8652601
PGGT1B	6.75E-16	-1.0517235
ZNF706	6.80E-16	1.1826339
IQGAP2	6.85E-16	-2.4184477
CYP4X1	6.86E-16	2.8649857
CASP2	6.86E-16	-1.1139701
PDLIM5	7.01E-16	-1.5597154
MAGI1	7.05E-16	1.408822
GUCY1B3	7.19E-16	1.9838211
RTN4RL2	7.24E-16	3.2031744
NA	7.26E-16	1.1140237
PABPC1L2B	7.30E-16	1.2871863
HTR2A	7.33E-16	2.3456412
DLGAP2	7.37E-16	2.6827115
PDPK1	7.40E-16	0.7235294
PGLS	7.43E-16	-1.0316117
DESI2	7.48E-16	-2.1545958
ARL1	7.49E-16	0.721534
PARP4	7.54E-16	-0.7806463
RAB3A	7.62E-16	2.7887937
CENPU	7.71E-16	-2.1999901
FECH	7.77E-16	0.7629881
NAGLU	7.79E-16	-0.9321938
FAM46A	7.80E-16	-2.7011016
RAB29	7.81E-16	-1.1231854
ZYG11B	7.97E-16	0.7316107
NA	7.98E-16	4.1601736
RNF220	8.01E-16	1.0231635
NAPB	8.01E-16	2.6991953
CD44	8.10E-16	-2.7455308
MPRIP	8.12E-16	0.7008663
DDX60L	8.14E-16	-1.754653
ZDHHC8	8.25E-16	2.0173243
CNIH4	8.30E-16	-1.1351915
ATP6V0C	8.32E-16	0.7749494
RAB15	8.40E-16	1.58019
HEATR2	8.51E-16	-1.6650122
UROS	8.57E-16	1.1284082
PI4KAP1	8.57E-16	1.3043661
DLG3	8.63E-16	1.2134448
RNPEP	8.67E-16	-0.7253653
AKAP11	8.71E-16	1.1092204
RIN3	8.71E-16	-1.3513349
SCAF11	8.78E-16	-1.3181111
COPS8	8.78E-16	1.072955
PGPEP1	8.83E-16	-1.5008954
LOC101928335	8.90E-16	1.2934353
NA	8.92E-16	2.422993
NA	8.93E-16	2.4424839
NA	9.08E-16	1.1508185
STOX2	9.10E-16	1.7613659
BBS7	9.11E-16	0.9665077
PKP4	9.27E-16	2.3239881
EXOC6	9.30E-16	1.2161366
STXBP5	9.31E-16	1.3995658
PRKCB	9.38E-16	2.4934298
PTPRR	9.47E-16	2.9002799
MAPKAPK2	9.61E-16	-1.2477971
KCNC4	9.66E-16	1.1616688
CDKN2D	9.78E-16	1.8917296
FAM60A	9.95E-16	-1.4349871
NA	9.97E-16	-1.1511268
DDR1	1.01E-15	-0.9125586
RRM2	1.01E-15	-2.3799588
PPFIA3	1.03E-15	1.1833098
RTN4R	1.03E-15	1.8909719
GRIN1	1.03E-15	3.3653428
SEH1L	1.03E-15	0.6874396
CCDC167	1.04E-15	-1.9314096
MDH1	1.04E-15	1.2099091
GPRASP1	1.06E-15	1.9300769
PRRC1	1.07E-15	-0.6038891
NEDD1	1.07E-15	-1.1527107
AK2	1.07E-15	-1.0336923
NA	1.08E-15	-0.8273706
MYCBP2	1.09E-15	1.3716659
TCP1	1.10E-15	0.9132421
NA	1.10E-15	-2.2889158
B2M	1.10E-15	-0.8567375
SH3BP5	1.10E-15	1.4031154
GALNTL5	1.12E-15	2.9330405
STOX2	1.12E-15	1.5182986
ULK2	1.12E-15	1.2681788
MAPRE1	1.13E-15	-0.8677343
RAVER1	1.13E-15	-0.8990377
HTR2C	1.15E-15	3.766587
STRN	1.16E-15	1.102347
SERINC3	1.16E-15	0.7870933
SSBP3	1.17E-15	1.5137277
LIMA1	1.17E-15	-1.3838717
HLA-A	1.18E-15	-1.3059043
PCBD2	1.18E-15	-0.9660558
ANK3	1.18E-15	2.4838504
MAN2B1	1.19E-15	-1.4138068
AGTPBP1	1.20E-15	1.3854324
MYRIP	1.20E-15	2.3368657
FKBP14	1.21E-15	-1.2571674
DDR1	1.22E-15	-1.1151903
CAMK2B	1.22E-15	2.6679692
HIST1H4J	1.26E-15	-2.8025639
RBM28	1.26E-15	-1.1820192
LIPA	1.30E-15	2.6581255
NA	1.31E-15	-2.4205668
LPCAT4	1.33E-15	2.0667872
NA	1.33E-15	2.5891427
RBM43	1.33E-15	-1.1147995
RPN2	1.34E-15	-1.1223003
G3BP2	1.35E-15	0.7808211
NA	1.37E-15	-1.0995703
MAPRE2	1.38E-15	1.7578217
NAA40	1.40E-15	-0.9397319
CHD5	1.41E-15	2.6640595
CACYBP	1.42E-15	0.7184257
KLHL42	1.43E-15	0.6467136
SH2D5	1.44E-15	1.758419
LRRC7	1.45E-15	3.2305522
NA	1.46E-15	-1.1704368
XRN2	1.46E-15	-1.0580641
NA	1.46E-15	-0.7010752
TLR2	1.46E-15	-1.9385383
TMEM155	1.47E-15	2.9413647
NEDD1	1.47E-15	-1.9102212
LSM11	1.47E-15	1.2752488
VAMP2	1.47E-15	1.4226566
SYP	1.48E-15	2.3861034
CLEC5A	1.52E-15	-2.7286576
BTN3A2	1.52E-15	-1.4499561
SLC35A4	1.52E-15	-0.6869687
DISP1	1.52E-15	-1.0649882
PRRG3	1.53E-15	2.0675534
C2orf69	1.56E-15	0.6139834
LRP10	1.57E-15	-1.0899064
SRFBP1	1.57E-15	-0.9278605
HPCA	1.58E-15	2.9886388
NCS1	1.60E-15	2.1765219
HLA-C	1.60E-15	-2.1579015
MPHOSPH8	1.62E-15	2.0497764
RAP1GAP2	1.62E-15	2.6979853
METTL2A	1.63E-15	-1.0674547
LOC645722	1.64E-15	-1.8786448
RAB3B	1.64E-15	2.2642982
CRISPLD1	1.66E-15	-2.140695
SEC14L5	1.68E-15	2.1885829
CSNK1A1	1.69E-15	-1.2126531
CD44	1.69E-15	-2.6334699
KIAA1549L	1.71E-15	2.029403
ENAH	1.71E-15	-1.2453451
NA	1.72E-15	-2.2738186
COL4A3BP	1.72E-15	0.6649931
RREB1	1.74E-15	-1.2332585
EXOC6B	1.75E-15	0.9065151
MPP7	1.75E-15	2.6305361
SLC4A1AP	1.76E-15	0.6348551
PRKD3	1.76E-15	-1.6114527
SMIM13	1.77E-15	1.0831156
GRM3	1.77E-15	3.4785959
SEC31B	1.77E-15	1.2606983
ECHS1	1.78E-15	0.6937988
BRWD1	1.79E-15	1.4560005
NA	1.79E-15	1.584585
ARPP21	1.80E-15	3.9948064
GNB5	1.82E-15	1.2021733
ATPIF1	1.83E-15	0.7830407
SAMHD1	1.83E-15	-1.2413876
DNAJB14	1.83E-15	0.8814269
ENTPD4	1.83E-15	0.9826463
RHEBL1	1.84E-15	2.186727
SNAI3-AS1	1.84E-15	2.2068381
PDE1A	1.85E-15	2.9147641
TTBK2	1.86E-15	1.1099896
TMEM33	1.88E-15	-0.954703
GNG3	1.88E-15	2.771565
DISP1	1.90E-15	-1.0570401
KLHL3	1.91E-15	1.7523424
RNF11	1.92E-15	0.7197123
LRP10	1.93E-15	-1.1416919
AJUBA	1.94E-15	-1.8130129
EEF1G	1.95E-15	-0.7520481
SERPINA3	1.95E-15	-2.9652133
ALKBH8	1.96E-15	-1.0306099
PPM1H	1.99E-15	2.2464664
C21orf62	2.00E-15	-3.4594863
CKMT1A	2.01E-15	2.8004057
PXDC1	2.02E-15	-1.3414517
RAB26	2.04E-15	1.3932835
VSIG4	2.05E-15	-2.0848515
TANK	2.07E-15	-0.6707665
DPH6	2.07E-15	-0.8946837
CLIP3	2.09E-15	1.2766822
SYNPO	2.13E-15	1.9169878
DDAH2	2.13E-15	-1.0104031
FBXW7	2.14E-15	1.6485295
POLR1E	2.15E-15	-0.8839233
ANO6	2.18E-15	-1.3523569
CMTM6	2.18E-15	-1.1167874
NMI	2.19E-15	-1.5159572
FAM204A	2.20E-15	0.8536957
CSRP2	2.21E-15	-2.3234105
DLGAP5	2.23E-15	-2.6795904
FGFR1OP2	2.27E-15	1.0548628
CSPG4	2.29E-15	-2.1765542
RPL13	2.29E-15	-0.9001714
LANCL1	2.29E-15	1.4324274
CCP110	2.32E-15	1.3518666
HAS2	2.33E-15	-2.5410496
ABCB7	2.34E-15	-0.9349846
SYNCRIP	2.39E-15	-1.2459907
TTK	2.42E-15	-2.3324718
RAP1GDS1	2.43E-15	0.8339759
NONO	2.43E-15	-1.1260515
BAZ1A	2.44E-15	-1.4612202
FBXO41	2.46E-15	1.5719755
ZFP36L2	2.49E-15	-1.4342942
MAP1LC3A	2.52E-15	1.3081647
SERP2	2.52E-15	1.3120102
FAM60A	2.53E-15	-1.8874454
ATP13A2	2.54E-15	0.9966188
TNPO1	2.54E-15	-1.1340787
TMEM133	2.57E-15	-1.3059869
NA	2.58E-15	-1.8096586
AAK1	2.60E-15	1.0768405
NA	2.60E-15	-1.6894896
MS4A6A	2.64E-15	-2.5233928
KIAA1045	2.64E-15	2.3435309
NA	2.64E-15	-1.0084411
UBE2B	2.65E-15	0.8286961
IL1RAPL1	2.65E-15	2.0515532
ARL6IP6	2.65E-15	-1.1755937
SPRYD3	2.66E-15	1.3636427
POLR1B	2.67E-15	-0.9091683
LTBP3	2.68E-15	-1.2799446
NAGPA	2.71E-15	1.1148517
CHST14	2.71E-15	-1.1305951
BSCL2	2.72E-15	1.7172763
ARHGEF7	2.73E-15	1.7780866
CYFIP2	2.76E-15	2.1123222
ADAMTS8	2.77E-15	2.6989242
HPCAL4	2.77E-15	3.3838885
VCAN	2.80E-15	-1.516747
SCAF11	2.81E-15	-0.7912457
CLDN10	2.83E-15	1.8195344
THRB	2.89E-15	1.9768677
RUNDC3B	2.89E-15	1.8964156
HEY1	2.90E-15	-1.6553502
PDE2A	2.91E-15	2.446264
OXR1	2.94E-15	1.2289078
KIAA0368	2.96E-15	1.3307388
TINCR	2.97E-15	1.2274165
TTLL7	2.98E-15	2.201124
CPNE6	3.02E-15	3.8364548
WWTR1	3.06E-15	-2.3642261
ANTXR2	3.08E-15	-1.7690034
ZNF107	3.09E-15	-1.1146421
CHIC1	3.09E-15	1.0583425
LOC100507397	3.10E-15	3.240228
KIF14	3.12E-15	-2.2890429
GABRA5	3.21E-15	4.4694086
SP110	3.21E-15	-1.2280004
TRIM37	3.21E-15	1.0037777
GNB4	3.26E-15	-2.1016058
DUSP8	3.28E-15	1.558468
GLS	3.29E-15	1.6189104
PDIA4	3.33E-15	-1.3589802
TTC9	3.34E-15	2.4948749
VIP	3.35E-15	3.0167912
PPP1R21	3.38E-15	0.7819413
SMC4	3.39E-15	-1.8646909
TBR1	3.41E-15	2.3934567
LDB3	3.42E-15	2.7269436
NA	3.45E-15	1.2970891
BRSK1	3.47E-15	1.8552576
FEZF2	3.47E-15	3.2709784
BRMS1	3.51E-15	-0.8913883
PTK2	3.53E-15	0.8977589
SYN2	3.56E-15	2.8842637
ZFP36L2	3.57E-15	-1.8486844
ATAD2B	3.60E-15	-1.1162366
ATP6V0E1	3.60E-15	-0.8456706
NA	3.64E-15	-1.2077731
SRPK2	3.64E-15	0.8022917
ITPKA	3.70E-15	3.247325
PLXNC1	3.72E-15	-1.4250181
SAMHD1	3.73E-15	-1.1920621
CYLD	3.74E-15	1.0222947
DDN	3.78E-15	4.5497927
PREPL	3.82E-15	1.3620665
GFAP	3.83E-15	-2.8255744
ANO3	3.84E-15	3.5077657
TROVE2	3.90E-15	-0.9435109
NA	3.92E-15	-0.8722746
NA	3.94E-15	-1.2226199
HDGFRP3	4.00E-15	0.9509487
RPL23	4.02E-15	-0.808706
LSM5	4.04E-15	-1.4399449
SCAF11	4.05E-15	-1.1431933
ASPM	4.05E-15	-3.294129
GAD2	4.06E-15	2.3418147
P4HB	4.09E-15	-1.1518671
BANF1	4.11E-15	-0.7107193
ARHGAP32	4.12E-15	1.4842477
GDAP1	4.15E-15	1.5245377
HS6ST3	4.18E-15	1.6006331
SLC26A4	4.19E-15	1.7161013
SNCA	4.21E-15	3.6361241
DTYMK	4.41E-15	-1.4390865
CEBPD	4.42E-15	-1.8921653
MAPK6	4.49E-15	0.7168224
HLA-A	4.56E-15	-1.1115484
TANC1	4.60E-15	-1.3019107
PYGL	4.63E-15	-1.710355
SMARCE1	4.66E-15	-1.1524886
ADCYAP1	4.72E-15	1.3369814
CALD1	4.75E-15	-1.8865342
MFSD6	4.76E-15	1.470835
NCOA3	4.77E-15	-1.199258
SIK3	4.79E-15	1.1521355
KIAA0368	4.85E-15	0.7703098
DTYMK	4.87E-15	-1.1192484
CAMKV	4.88E-15	2.0808125
PTBP1	4.91E-15	-1.5830109
EXOC8	4.93E-15	0.5859926
FAM217B	4.93E-15	1.0579363
RTN4RL1	4.98E-15	1.9888683
KIAA1644	5.00E-15	3.6924895
HABP4	5.02E-15	1.2804749
GRIPAP1	5.06E-15	0.750585
GNAS	5.08E-15	1.845473
MTMR6	5.11E-15	0.9260968
PAK3	5.17E-15	2.5951934
RIMS1	5.24E-15	2.3915243
HAS2	5.27E-15	-1.7622057
IKBKB	5.29E-15	-1.3166972
CYP26A1	5.33E-15	1.8105938
NA	5.35E-15	-1.3894973
GBP1	5.39E-15	-2.4280274
TGS1	5.45E-15	-1.0836796
SVIP	5.46E-15	2.3799299
DLG2	5.47E-15	3.2409689
NAV3	5.48E-15	2.0192184
RBFOX1	5.50E-15	2.9034987
PTK7	5.55E-15	-1.4831242
FAM131A	5.57E-15	1.2134087
PPP3R1	5.60E-15	1.2614131
ST8SIA3	5.67E-15	2.640992
NELL1	5.73E-15	3.3278398
ACSL4	5.73E-15	1.0995838
PAXBP1	5.77E-15	-1.2218822
GHITM	5.79E-15	0.9639216
PAK6	5.82E-15	2.2181053
NA	5.86E-15	-0.9013341
LOC283070	5.88E-15	1.7375991
GPR161	5.95E-15	-2.1084064
KIF5C	5.97E-15	1.757656
AKAP5	5.99E-15	2.8234456
CPXM1	6.02E-15	-3.4271136
PALM2	6.03E-15	2.2429873
ATRAID	6.03E-15	-0.977397
GFOD1	6.04E-15	1.4843018
MED1	6.06E-15	-2.5128658
TAGLN3	6.08E-15	2.3576601
NCAPG	6.10E-15	-1.6277785
NA	6.14E-15	1.1685386
NEDD4L	6.19E-15	1.6519623
TRIM14	6.27E-15	-1.6428534
BUB1	6.28E-15	-2.790399
UBE2W	6.29E-15	0.7329445
ARF3	6.31E-15	1.1404186
USP1	6.33E-15	-1.3723217
SSX2IP	6.35E-15	1.3437472
CHM	6.41E-15	0.7757466
NBPF10	6.41E-15	-0.6339304
ZNF540	6.43E-15	1.5987907
LDLRAD3	6.43E-15	-1.3744512
TRPS1	6.46E-15	-1.1201357
PCDHGA8	6.49E-15	-2.7259646
NA	6.50E-15	1.9424601
CRYM	6.55E-15	3.0719339
GNG5	6.60E-15	-1.035015
LARP7	6.62E-15	-0.5634787
GRIN3A	6.64E-15	2.2086519
MGAT3	6.71E-15	1.2225149
RAB6B	6.75E-15	1.5412132
KIAA1107	6.75E-15	2.9324456
SCOC	6.85E-15	0.9205537
SLC39A10	6.85E-15	1.2859925
SYNPR	6.92E-15	3.6474419
NA	6.95E-15	-2.5105864
LIMS1	7.04E-15	-1.4415095
MIR7-3HG	7.15E-15	2.7325089
TOM1L2	7.23E-15	0.8702646
ELAVL1	7.31E-15	-1.2545567
OIP5-AS1	7.35E-15	1.450598
MKLN1	7.35E-15	-1.028457
SCN2B	7.52E-15	2.332045
WSB2	7.54E-15	0.7102779
RPL12	7.64E-15	-1.0898186
NA	7.68E-15	-0.9546199
PCDHB9	7.68E-15	-1.7208605
KALRN	7.69E-15	2.5809703
CD276	7.74E-15	-1.3622191
CAMK2B	7.79E-15	2.4174874
CD58	7.93E-15	-1.4108854
CEP170B	8.00E-15	1.248056
TMEM106A	8.01E-15	-1.1160897
NA	8.13E-15	-0.8748422
ANKRD34A	8.16E-15	3.1649804
DUS3L	8.18E-15	-1.0211047
KIF1B	8.19E-15	-1.1072424
GRM7	8.21E-15	3.7181939
ATP6V0A2	8.25E-15	-0.8993454
NA	8.27E-15	-1.9388921
RBBP8	8.30E-15	-1.231641
ITGB3BP	8.33E-15	-0.9376379
NMB	8.36E-15	-2.2746581
FAM19A1	8.39E-15	3.9175551
CDK2AP1	8.41E-15	-0.7132359
STOX2	8.46E-15	1.3358673
GTDC1	8.46E-15	0.6651365
GAR1	8.46E-15	-0.6635726
GRM2	8.49E-15	1.9295379
CARD8	8.50E-15	-1.2395351
STAT3	8.65E-15	-1.2379233
CEP55	8.67E-15	-3.4421186
ATP6V1G2	8.75E-15	2.4187549
HLA-E	8.75E-15	-1.2039089
PDE1A	8.79E-15	2.7445126
NA	8.80E-15	1.2282401
CDH9	8.90E-15	2.2485032
RUFY3	8.92E-15	-1.2324744
PPP4C	8.93E-15	-1.9448033
CXCR4	8.94E-15	-1.560061
NA	8.94E-15	1.3878052
ASIC2	8.98E-15	2.8781261
TSPYL5	9.09E-15	1.9252342
GRIN1	9.10E-15	3.4326563
FLJ45482	9.16E-15	-1.3050306
NA	9.20E-15	1.3871391
CSRP2	9.22E-15	-2.0874724
MARVELD3	9.28E-15	-2.9232696
GPM6A	9.39E-15	1.6542124
SPPL2A	9.39E-15	-1.2620046
APAF1	9.42E-15	-0.8348892
MAPK10	9.42E-15	2.1098663
HELZ2	9.51E-15	-2.0745864
MAP4	9.51E-15	-0.698471
JAG2	9.59E-15	0.8776729
OCIAD1	9.59E-15	0.4867012
KIAA1107	9.62E-15	2.4334465
WLS	9.65E-15	-1.385635
PRKCB	9.65E-15	3.2615932
TSPYL1	9.71E-15	1.0667887
MICAL2	9.80E-15	2.429224
MS4A4A	9.81E-15	-2.5807453
DRAM1	9.86E-15	-1.2292326
NA	9.89E-15	1.2303404
MFSD4	1.00E-14	3.2957982
PIK3CB	1.00E-14	0.9630138
SBF1	1.00E-14	1.2311675
BAI2	1.00E-14	1.1838159
PET117	1.01E-14	0.6807121
DMXL2	1.02E-14	0.9665395
SLC25A23	1.02E-14	1.0174262
RPS27L	1.02E-14	-1.2411311
CNN3	1.02E-14	-1.4280195
SSRP1	1.03E-14	-0.9290746
RTN2	1.03E-14	1.4257579
LY86-AS1	1.05E-14	1.2651472
MS4A6A	1.06E-14	-2.6712255
NA	1.06E-14	-1.55665
NA	1.06E-14	2.3148604
FN1	1.07E-14	-2.2588812
ARF3	1.07E-14	0.8504555
PPP2R5E	1.08E-14	0.8669541
CNP	1.10E-14	1.7304686
11-Mar	1.10E-14	2.8476553
ROMO1	1.10E-14	-1.1177915
GLT1D1	1.10E-14	3.5245346
SLIT3	1.12E-14	1.1814362
MCM7	1.13E-14	-1.1172847
DMTN	1.13E-14	2.3136621
ERI1	1.14E-14	-1.2989374
6-Sep	1.14E-14	1.4786239
FAM199X	1.16E-14	-0.9072681
PPP1R13B	1.17E-14	0.9143194
RNF213	1.17E-14	-1.0118637
GNAQ	1.17E-14	0.9764648
TCEAL7	1.18E-14	1.3422941
C14orf2	1.19E-14	0.7562794
CDC42SE1	1.19E-14	-0.6045059
SOX9	1.20E-14	-1.7356111
CCDC18	1.21E-14	-1.3461604
DYNC1I1	1.23E-14	2.2991901
MALAT1	1.24E-14	-1.1468494
CCDC28A	1.24E-14	1.0227238
FAM13B	1.24E-14	0.695909
NKTR	1.25E-14	-2.5188615
C1orf56	1.25E-14	-0.8620789
PAFAH1B1	1.25E-14	0.8860343
PRKD3	1.25E-14	-2.1639158
HSPH1	1.26E-14	1.1094228
TMCO1	1.28E-14	-0.8093325
TAP1	1.28E-14	-1.3272628
EMP1	1.29E-14	-2.3842111
PDHX	1.29E-14	0.6408401
DCAF12	1.29E-14	-0.7967822
CXCL16	1.29E-14	-1.1649577
NA	1.29E-14	-0.898324
NWD2	1.29E-14	2.9461612
GART	1.31E-14	-1.5316389
IGFBP2	1.31E-14	-4.4364776
NA	1.31E-14	2.0556615
MAPK9	1.31E-14	0.9301109
PGP	1.32E-14	0.9320887
FNDC3B	1.32E-14	-2.1597232
KCNH3	1.33E-14	2.3444304
P4HB	1.34E-14	-1.4732266
GALNT10	1.35E-14	-1.4611856
ZNF480	1.35E-14	-0.9680984
DNAJC6	1.37E-14	2.3283977
SAPCD1	1.37E-14	-1.2804248
SRBD1	1.38E-14	-0.8481982
ARPC5L	1.39E-14	0.7200364
ATP6V1C1	1.40E-14	0.8839309
MCM5	1.40E-14	-2.0636401
SGOL2	1.41E-14	-1.5877493
CDCA2	1.41E-14	-2.8509646
IQSEC1	1.41E-14	1.2601211
REPS2	1.41E-14	2.7134127
LOC100506563	1.42E-14	1.938243
EEA1	1.43E-14	-1.7198478
MSI2	1.44E-14	-1.1870191
SHANK2	1.44E-14	2.163499
ABHD5	1.45E-14	-0.621209
CYFIP2	1.46E-14	1.819242
CMTM6	1.46E-14	-1.2467821
CDKL2	1.46E-14	2.7145674
