#Gene	P.Value	logFC
PKP2	3.28E-06	-1.1860088
CPPED1	3.29E-06	0.2254756
C16orf58	3.30E-06	0.2315423
LINC00662	3.30E-06	0.2242419
NA	3.32E-06	-0.3605942
TLX2	3.35E-06	0.2687543
KCNJ5	3.36E-06	0.2394179
NA	3.38E-06	0.2251877
RQCD1	3.41E-06	-0.4184357
SPCS2	3.41E-06	-0.3387195
NA	3.44E-06	-0.2497308
NA	3.45E-06	-0.2887373
GLS	3.45E-06	-0.3158055
NA	3.47E-06	0.2335567
RPS6	3.50E-06	-0.355155
NA	3.53E-06	0.2426526
LRRC2	3.55E-06	-0.3896994
PRKRA	3.58E-06	-0.2857336
MSRA	3.60E-06	-0.2593133
ZNF24	3.62E-06	-0.3506176
LMO7	3.62E-06	-0.570325
CETN1	3.63E-06	-0.4495355
AFF1	3.65E-06	0.2725046
PLCE1-AS2	3.65E-06	0.2200207
AMOTL2	3.66E-06	-0.5080046
NA	3.68E-06	0.2352938
TXNDC9	3.73E-06	-0.4034551
NA	3.77E-06	0.2152637
NA	3.78E-06	0.2768845
NTRK3	3.83E-06	0.2213317
FMR1	3.89E-06	-0.4102345
FAM198B	3.91E-06	-0.4410201
TTLL5	3.92E-06	0.2735689
DDX19A	3.94E-06	0.2054467
NA	3.96E-06	0.333843
FAM129C	3.97E-06	0.2634467
NPM1	3.98E-06	-0.69417
FMO5	4.04E-06	-0.2286213
SNX2	4.04E-06	-0.3413592
LMF1	4.11E-06	0.2187059
WNK3	4.12E-06	0.2272743
PAN2	4.12E-06	-0.3270885
CDKL3	4.15E-06	0.3267769
RNF13	4.16E-06	-0.3018328
KARS	4.19E-06	-0.4997599
LAMP2	4.20E-06	-0.3436303
GLRX3	4.21E-06	0.3395339
DCC	4.22E-06	0.2311459
RIMKLA	4.23E-06	0.2174842
FHOD3	4.26E-06	-1.2065165
TRIM62	4.32E-06	0.3807933
EEF2	4.33E-06	-0.3252969
CNTLN	4.34E-06	0.2092446
HIVEP3	4.35E-06	0.2768063
NAE1	4.36E-06	-0.3866991
NA	4.37E-06	0.2657213
TRAF3IP1	4.41E-06	-0.389732
NA	4.41E-06	-0.3955403
WDR93	4.41E-06	0.2279188
MAT2B	4.42E-06	-0.3346678
SLC25A5	4.42E-06	-0.5420058
ATP6V1B2	4.50E-06	-0.4495563
METAP2	4.53E-06	-0.3858773
SEMA4G	4.53E-06	0.2689303
LAMB1	4.54E-06	-0.3968153
SLC25A3	4.64E-06	-0.4792326
NA	4.68E-06	0.2688834
PCCB	4.71E-06	-0.3548247
NA	4.77E-06	-0.3148296
DCAF6	4.77E-06	-0.2453093
DSP	4.78E-06	-0.8303951
CXorf23	4.78E-06	0.2228549
NA	4.81E-06	-0.363083
CTDSPL	4.84E-06	-0.5051294
RNF167	4.86E-06	-0.3172913
NA	4.89E-06	0.2078267
PAFAH2	4.90E-06	-0.3489376
NA	4.93E-06	-0.3529799
NA	4.93E-06	0.2354159
TNPO1	4.93E-06	-0.3072153
BMS1	4.93E-06	-0.4324188
SETX	4.95E-06	-0.4981111
HSD52	4.98E-06	0.2670765
YPEL2	4.99E-06	-0.3606524
PGM2L1	4.99E-06	0.282617
CLDN23	5.03E-06	-0.2527201
KCNN2	5.04E-06	0.3019715
TMCO6	5.11E-06	0.28935
FGD5-AS1	5.12E-06	-0.4123899
ZC3H13	5.14E-06	-0.2921081
ZNF644	5.14E-06	-0.4203513
ERN2	5.17E-06	0.2075592
HVCN1	5.18E-06	-0.6449644
OTUD7A	5.20E-06	-0.2679759
VCP	5.21E-06	-0.481172
NUB1	5.21E-06	-0.325987
AMIGO1	5.23E-06	0.2586766
TMEM135	5.24E-06	-0.27548
SLC12A2	5.30E-06	0.2587523
DUSP28	5.31E-06	-0.3733881
ASPN	5.32E-06	-1.2502786
EXOC2	5.36E-06	0.2351389
RBM24	5.45E-06	-0.5319828
ZNF75A	5.46E-06	0.2425388
TMEM261	5.48E-06	0.2064508
NA	5.58E-06	0.246171
NA	5.59E-06	0.279877
NA	5.61E-06	0.2132413
SLC12A7	5.63E-06	-0.5858621
RELL1	5.70E-06	-0.503763
NA	5.73E-06	0.2495174
RNF11	5.75E-06	-0.2891345
SYNE1	5.76E-06	0.2743405
PJA2	5.80E-06	-0.4218252
HSPA1L	5.80E-06	-0.9528051
YWHAH	5.80E-06	0.2240733
NA	5.80E-06	-0.3999085
ZFYVE21	5.80E-06	-0.3694068
REEP1	5.81E-06	-0.321903
COPG1	5.82E-06	0.2734933
BBS9	5.82E-06	-0.3818562
UBA3	5.83E-06	-0.301467
ADORA2A-AS1	5.85E-06	0.212344
ATXN10	5.85E-06	-0.4836078
FECH	5.86E-06	-0.2723234
IGBP1	5.94E-06	-0.4402705
NA	5.94E-06	0.2385568
SLC25A11	5.97E-06	-0.4238007
RGS6	6.04E-06	0.3389961
VAMP3	6.06E-06	-0.4841494
IARS2	6.10E-06	-0.2968684
RNF34	6.11E-06	-0.3714702
NA	6.19E-06	-0.3105654
USP49	6.19E-06	-0.2185611
FAM110B	6.31E-06	-0.2783303
ATP11B	6.32E-06	-0.3055364
NA	6.33E-06	0.1904679
RRAGA	6.39E-06	-0.2894043
NHLH2	6.40E-06	-0.3409974
AP3D1	6.42E-06	-0.3159697
RRM2B	6.43E-06	-0.4087592
AR	6.47E-06	-0.3720711
GBAS	6.48E-06	0.2252256
CANT1	6.50E-06	-0.2924668
NA	6.60E-06	0.1787065
SNRNP27	6.65E-06	-0.2832451
NA	6.66E-06	-0.3520537
PACSIN2	6.74E-06	-0.3266646
EIF2B1	6.75E-06	-0.4116242
C14orf37	6.77E-06	0.26225
NA	6.78E-06	0.2355618
NA	6.81E-06	-0.4620095
HCRTR1	6.84E-06	-0.3397325
NA	6.84E-06	0.2716321
SEC62	6.84E-06	-0.2709289
NA	6.89E-06	-0.4563641
ANKRD46	6.89E-06	-0.4390328
PAFAH1B2	6.90E-06	-0.4726399
AGK	7.00E-06	-0.4722213
TPD52	7.00E-06	0.3003192
EIF3F	7.00E-06	-0.3093545
TTC32	7.11E-06	0.2029535
ERICH5	7.12E-06	-0.2551821
MTHFSD	7.19E-06	-0.2366127
NA	7.20E-06	0.2623892
MED21	7.23E-06	0.2307354
NA	7.27E-06	0.2717727
TMEM263	7.29E-06	-0.439833
NA	7.30E-06	0.2294408
ANKZF1	7.41E-06	-0.3497649
SH3GL2	7.43E-06	-0.2565541
NA	7.46E-06	0.2694306
MEF2D	7.47E-06	0.2806504
DOCK11	7.50E-06	-0.253279
MDH1	7.53E-06	-0.549686
NA	7.55E-06	0.4814555
TLK2	7.65E-06	0.2553526
ASZ1	7.74E-06	-0.3582788
NA	7.77E-06	0.2410679
LRTM1	7.83E-06	0.2100893
NA	7.83E-06	0.3033326
TNFRSF10B	7.85E-06	-0.4016837
KIAA0232	7.87E-06	-0.2375404
SMARCA2	7.88E-06	-0.5312191
PSMA5	7.91E-06	0.2809039
GPATCH2L	7.94E-06	0.2505086
NA	7.94E-06	0.2628327
PTCHD1-AS	7.98E-06	0.2164497
FMNL2	8.00E-06	0.2416632
HAT1	8.01E-06	-0.4661348
NPAS2	8.01E-06	0.2378156
NA	8.03E-06	0.2211008
NA	8.04E-06	-0.3151465
NA	8.05E-06	-0.3218047
FAM13A	8.05E-06	-0.2867828
RIN2	8.07E-06	-0.3003147
NRF1	8.15E-06	-0.3141255
XPO4	8.22E-06	0.2122068
CFLAR	8.29E-06	0.2410425
CXCL1	8.30E-06	0.3225963
AKR1B10	8.31E-06	-0.3158684
GPR12	8.38E-06	0.1992774
RYR1	8.39E-06	0.2116002
DHX38	8.40E-06	-0.353179
UGGT2	8.41E-06	0.2175548
MEF2A	8.44E-06	-0.3110495
DUSP5P1	8.46E-06	0.4537585
MAST1	8.47E-06	-0.2908269
ELP2	8.51E-06	-0.3120802
FAM188A	8.55E-06	-0.3094063
C1orf189	8.55E-06	0.1853864
FETUB	8.57E-06	0.2503198
NA	8.58E-06	0.2673545
NA	8.59E-06	-0.3431612
CST7	8.65E-06	-0.2207881
WBP4	8.66E-06	-0.3407242
NA	8.70E-06	0.2398486
UPK3A	8.73E-06	0.2594425
MAMDC2	8.77E-06	-0.3040643
PFKFB1	8.80E-06	0.2768712
CNIH1	8.81E-06	-0.3039727
CREB1	8.87E-06	0.2302235
NA	8.90E-06	0.2086231
PRC1	8.90E-06	-0.4201347
NCAPG	8.93E-06	-0.2446068
LOC100506274	8.95E-06	0.2370791
RTCA	9.02E-06	-0.3008862
CNKSR2	9.03E-06	0.2367616
RASGEF1B	9.07E-06	-0.2168766
NA	9.13E-06	0.3925664
NA	9.13E-06	0.2014871
CACNA1B	9.29E-06	-0.3841281
EIF2B3	9.29E-06	-0.3730066
SYN3	9.35E-06	0.1825145
PTPLAD2	9.40E-06	0.2245632
ISOC1	9.41E-06	-0.2935975
PEX14	9.41E-06	0.2570778
NA	9.52E-06	0.1842439
AIG1	9.59E-06	-0.4076684
PCDHB2	9.61E-06	-0.2808329
APP	9.62E-06	-0.4435195
LINC01109	9.63E-06	0.206628
ZMIZ1	9.69E-06	-0.3977824
CUTA	9.73E-06	-0.4164032
SLC8A1	9.74E-06	-1.0538004
KALRN	9.76E-06	-0.3212611
ARCN1	9.79E-06	-0.467548
GPRASP2	9.80E-06	-0.405414
SLC30A1	9.82E-06	-0.3600005
ALKBH3-AS1	9.83E-06	0.2310431
WIPF1	9.88E-06	-0.3093321
FAM129A	9.89E-06	-0.5991754
IFITM1	9.90E-06	0.5864084
NA	9.91E-06	-0.34836
SLC25A25	9.94E-06	0.1600451
NA	9.94E-06	-0.2393334
UGP2	9.97E-06	-0.338338
HNRNPD	9.99E-06	-0.2665127
NA	1.02E-05	-0.4780445
STK33	1.02E-05	0.2039205
SIAH1	1.02E-05	0.1985559
STS	1.02E-05	0.3323938
MYH10	1.02E-05	-0.3831142
HMGB4	1.02E-05	0.2540872
KIAA1191	1.03E-05	0.189818
TERF1	1.03E-05	-0.1889619
LDOC1L	1.03E-05	-0.2060861
LRFN3	1.04E-05	0.274761
TMCO3	1.04E-05	-0.245215
NA	1.04E-05	0.331571
ETFB	1.04E-05	-0.4955997
PCDHB6	1.05E-05	0.2646457
NA	1.06E-05	-0.4327599
ZEB1	1.06E-05	0.2627951
PIK3R1	1.06E-05	-0.4513642
DENND4C	1.06E-05	-0.2794182
ACER3	1.06E-05	-0.4231835
NA	1.07E-05	0.1927243
PCGF2	1.07E-05	0.3299542
CRKL	1.07E-05	-0.3725634
NA	1.07E-05	0.2119817
GHRL	1.07E-05	0.1813184
ZNF561	1.08E-05	-0.3977501
MTIF2	1.08E-05	-0.2956372
FBLL1	1.09E-05	0.2842425
FBXO25	1.09E-05	0.3678766
ECH1	1.09E-05	-0.4462921
REP15	1.09E-05	0.2660964
NA	1.10E-05	0.1806268
CCNDBP1	1.10E-05	-0.3415555
KRT13	1.10E-05	0.2456839
DNAJC27	1.11E-05	0.1883582
PKI55	1.11E-05	0.3154544
PDE5A	1.11E-05	-0.4067089
SRSF10	1.11E-05	-0.3313201
NA	1.11E-05	-0.2928033
NA	1.12E-05	0.2376203
LY86	1.12E-05	0.2098811
RAB9A	1.12E-05	0.4863735
SALL3	1.12E-05	-0.2121969
C5orf42	1.12E-05	0.2672103
DNAJC1	1.12E-05	-0.3794542
NA	1.12E-05	0.1832916
VAPB	1.12E-05	-0.3512788
GPR137B	1.13E-05	-0.2060028
MCM3AP-AS1	1.13E-05	0.2081265
FASTKD1	1.13E-05	-0.2657205
NA	1.13E-05	-0.3009188
NA	1.13E-05	-0.3643195
TAOK1	1.13E-05	-0.256696
BNIP3	1.14E-05	-0.5442092
NA	1.14E-05	-0.3482543
MFSD8	1.14E-05	0.3939143
LRRK2	1.16E-05	0.3550577
NA	1.16E-05	0.1685387
EIF4B	1.16E-05	-0.3606632
BICD2	1.17E-05	-0.3454071
IGSF22	1.17E-05	0.2004017
NA	1.18E-05	-0.2129121
NA	1.18E-05	0.2141209
HECTD1	1.18E-05	0.2125138
TMEM69	1.18E-05	-0.2874864
PTGFRN	1.19E-05	-0.3066506
TFIP11	1.19E-05	-0.3442588
MALAT1	1.20E-05	0.4296959
SRCAP	1.20E-05	0.2681972
MKL2	1.21E-05	-0.2529201
SLC41A2	1.22E-05	0.1990104
VPS41	1.24E-05	0.2357534
NA	1.25E-05	-0.2891888
NCDN	1.25E-05	0.1687837
NA	1.25E-05	-1.197589
VPS26A	1.25E-05	-0.3450158
ZNF605	1.26E-05	-0.2892733
PSMD10	1.26E-05	-0.4369701
ARMCX2	1.26E-05	-0.3507089
MOB3C	1.26E-05	-0.359372
LONRF2	1.27E-05	0.555798
PCGF3	1.27E-05	-0.2955258
MORF4L2	1.27E-05	-0.3017758
NA	1.27E-05	0.1853291
ZNF334	1.27E-05	0.198982
FAM136A	1.28E-05	-0.4298283
ZNF711	1.28E-05	0.278295
PTPRJ	1.29E-05	-0.2542865
SHMT2	1.29E-05	-0.3243807
JKAMP	1.30E-05	-0.3044914
NA	1.30E-05	0.2706131
NA	1.30E-05	0.2157889
G3BP2	1.30E-05	-0.2467112
CYSLTR1	1.31E-05	0.2749754
FBXO11	1.31E-05	-0.2911477
NA	1.31E-05	0.2402987
NA	1.32E-05	0.1909175
ZCCHC7	1.32E-05	0.1806423
NAP1L1	1.32E-05	-0.38459
TMEM88	1.32E-05	-0.2997295
MDN1	1.32E-05	-0.4258358
GABARAPL1	1.33E-05	-0.5382105
MAST4	1.34E-05	-0.2116434
VDAC2	1.35E-05	-0.3631247
NA	1.35E-05	0.277102
VTA1	1.35E-05	-0.4376314
GBA	1.35E-05	0.2560445
GSPT1	1.37E-05	-0.3629734
LEMD3	1.37E-05	-0.4612589
HMGCR	1.38E-05	0.2724178
ECM2	1.38E-05	-0.3200998
DLGAP3	1.39E-05	0.2274816
NA	1.39E-05	0.2475405
XRN1	1.40E-05	-0.2368071
NA	1.40E-05	0.2044147
HAGLR	1.41E-05	0.2381748
ANKMY1	1.41E-05	-0.4080791
PGBD1	1.41E-05	0.2892709
GADD45A	1.41E-05	-0.4251648
ACTR2	1.41E-05	-0.4167214
LAMA1	1.43E-05	0.3151559
SDHC	1.44E-05	-0.3591374
PNPO	1.45E-05	-0.238924
ARFIP1	1.45E-05	0.6245424
JAG1	1.45E-05	0.1976735
NA	1.45E-05	-0.3122056
KCNIP4	1.47E-05	-0.4229443
SMDT1	1.47E-05	-0.313722
C5orf15	1.47E-05	-0.3516071
NR1I2	1.48E-05	0.2576639
NDUFA8	1.48E-05	-0.3436498
PAG1	1.48E-05	-0.3889929
SERPINB11	1.49E-05	0.2585045
PTPRN	1.49E-05	-0.3066274
SHB	1.49E-05	-0.3115766
NUDT21	1.49E-05	0.2988925
TMEM63B	1.49E-05	-0.4548177
WWC1	1.49E-05	-0.2545803
NA	1.50E-05	0.2804141
CLDN10	1.50E-05	0.2932476
NA	1.50E-05	0.2275576
KCNMB1	1.50E-05	0.1704488
NA	1.51E-05	0.2488591
ATL2	1.51E-05	-0.4141181
M6PR	1.52E-05	-0.4288002
ATP11B	1.53E-05	-0.2583363
COG1	1.55E-05	-0.2016589
CDPF1	1.55E-05	-0.2829209
NA	1.55E-05	0.2250931
NA	1.55E-05	0.3582168
NA	1.56E-05	-0.2374563
KLK2	1.56E-05	-0.2515321
EIF2AK4	1.56E-05	-0.3361486
FAM53C	1.57E-05	-0.3121754
RNF114	1.57E-05	-0.4270645
KIF6	1.57E-05	0.2293307
RAB5A	1.58E-05	-0.2894337
NA	1.59E-05	0.2413132
UBE4B	1.59E-05	-0.4378851
LOC101928696	1.59E-05	0.2166474
SBNO1	1.60E-05	-0.3373281
ZMYND8	1.60E-05	0.227175
MSRB3	1.61E-05	0.2262837
NA	1.61E-05	0.2341616
MRPS23	1.61E-05	-0.2983281
PPP2R5C	1.61E-05	0.209637
NA	1.61E-05	-0.3127608
NA	1.62E-05	0.1963957
NA	1.63E-05	-0.2731061
SPTBN1	1.63E-05	0.2207252
KIAA0196	1.63E-05	-0.3469399
MLLT11	1.65E-05	-1.1240236
TPD52L3	1.67E-05	0.2820065
ARL8B	1.69E-05	-0.3212265
HOMER3	1.69E-05	-0.3298378
ACOT13	1.69E-05	0.229272
TWF2	1.71E-05	-0.3068891
MFGE8	1.71E-05	-0.2826284
CD36	1.72E-05	-0.9143942
NA	1.72E-05	0.2098485
NA	1.72E-05	-0.2508344
MLLT3	1.73E-05	-0.1909211
TAS2R14	1.73E-05	0.1838927
ARHGAP4	1.74E-05	0.2782801
SF3B6	1.74E-05	-0.4016724
SMARCA5	1.74E-05	-0.2857429
GLB1L	1.75E-05	0.2266668
TOLLIP	1.76E-05	-0.3309973
NUDT16	1.76E-05	-0.298546
MTFR1L	1.77E-05	-0.4434034
NA	1.77E-05	0.2122868
PCDHB15	1.77E-05	-0.3427064
ATP5G3	1.78E-05	-0.280051
NA	1.79E-05	0.1823681
ZFAND6	1.80E-05	-0.2515214
GRAMD1C	1.82E-05	0.2151244
FAM122A	1.82E-05	-0.4243961
NA	1.82E-05	-0.274997
HNF4A	1.83E-05	0.2276058
NFIB	1.83E-05	-0.4598569
MON2	1.83E-05	0.1954682
NA	1.83E-05	-0.2695574
CIITA	1.84E-05	-0.2944697
BLNK	1.85E-05	0.2404641
PTPN14	1.86E-05	-0.4271224
KLF12	1.86E-05	-0.3655931
ASH2L	1.86E-05	-0.2742069
CALM2	1.86E-05	0.2691166
EIF3L	1.87E-05	-0.4971219
IGK	1.87E-05	-0.2966512
ZDHHC14	1.87E-05	-0.2320442
NA	1.88E-05	0.2238874
KATNA1	1.88E-05	-0.3728309
OPALIN	1.89E-05	0.3126215
ZNF787	1.89E-05	0.2702212
MBNL1	1.90E-05	-0.5489521
DHRSX	1.90E-05	-0.2998761
ITPRIPL2	1.91E-05	-0.2345677
SUCLG2	1.92E-05	0.2112849
CNTRL	1.92E-05	0.3313756
TRIB3	1.92E-05	0.1819467
NA	1.93E-05	-0.3924622
GCLC	1.93E-05	-0.2782233
CDKAL1	1.94E-05	0.1865409
KRTCAP3	1.95E-05	-0.2594707
C21orf91-OT1	1.95E-05	0.2141703
SLAIN2	1.97E-05	-0.281278
HTN1	1.97E-05	0.2769577
ERLEC1	1.97E-05	-0.3753064
NA	1.97E-05	-0.2361842
CERK	1.98E-05	-0.4690723
NA	1.98E-05	0.1933809
PDLIM7	1.99E-05	-0.3445893
HOOK3	1.99E-05	-0.2492561
NA	1.99E-05	0.2389669
IVNS1ABP	1.99E-05	-0.3346954
LOC100131510	2.00E-05	0.2507226
RFC3	2.01E-05	0.2703728
NA	2.01E-05	0.2126888
NME1	2.02E-05	-0.3664393
NT5C3A	2.02E-05	-0.4836445
PORCN	2.03E-05	-0.3092441
WDR47	2.03E-05	-0.4055963
NA	2.04E-05	0.213901
NA	2.05E-05	-0.4864597
METTL14	2.05E-05	-0.2719525
NA	2.06E-05	0.1824471
SLC3A1	2.08E-05	-0.3234979
NA	2.09E-05	0.3861882
FRY	2.09E-05	-0.4703273
LOC100506282	2.09E-05	0.2028236
GON4L	2.09E-05	-0.3247018
CENPU	2.10E-05	0.223531
CAPRIN2	2.10E-05	-0.2957931
THRB	2.11E-05	-0.2827234
MAGI2-AS2	2.12E-05	0.2591614
LMOD2	2.12E-05	-0.460558
LOC285835	2.13E-05	0.168118
SORT1	2.13E-05	0.2595289
ZNF682	2.13E-05	0.2628002
BNIP2	2.13E-05	-0.5300116
LINC01207	2.14E-05	0.2785546
FBXO3	2.15E-05	-0.3402419
NA	2.16E-05	0.2530573
TNNI3K	2.17E-05	-0.5457453
NA	2.17E-05	0.228361
NA	2.17E-05	0.2758336
FYCO1	2.18E-05	-0.6888761
ALG10	2.18E-05	0.1995956
ZSCAN21	2.19E-05	-0.3086151
CEP85L	2.20E-05	0.1860573
RASA2	2.20E-05	0.2125701
EXOC4	2.21E-05	0.3178953
NA	2.23E-05	0.2038937
TCTN3	2.23E-05	0.1969897
CEP68	2.23E-05	-0.3565069
GPR143	2.24E-05	-0.2800521
RGS16	2.24E-05	0.2450387
CCDC67	2.25E-05	0.3616841
FAM3C	2.25E-05	-0.4876401
RBP2	2.26E-05	0.2141931
DCTN2	2.26E-05	0.2501971
KALRN	2.26E-05	0.1976059
INSR	2.26E-05	-0.3342265
RHBDL3	2.27E-05	-0.2372386
NA	2.27E-05	0.1983532
HSPA8	2.27E-05	-0.8866148
NA	2.28E-05	0.2352046
HACE1	2.28E-05	-0.3951753
IDH3B	2.29E-05	-0.398083
PCNT	2.30E-05	-0.4121233
RNF146	2.31E-05	-0.3620692
NA	2.33E-05	0.2919936
C10orf113	2.34E-05	-0.2127517
RB1CC1	2.34E-05	-0.2851446
NA	2.35E-05	-0.3921164
ISPD-AS1	2.36E-05	0.2240006
TRNT1	2.37E-05	-0.2718408
NA	2.37E-05	0.1952879
NA	2.37E-05	0.2421506
SRGAP3	2.38E-05	0.1897068
EPDR1	2.38E-05	-0.5830408
EXT1	2.40E-05	0.3411096
SATL1	2.40E-05	-0.2208558
NA	2.40E-05	-0.3930621
SNURF	2.42E-05	-0.496468
OPN5	2.42E-05	0.2557925
ARHGEF26-AS1	2.43E-05	0.2387779
NA	2.43E-05	0.1763295
ABAT	2.43E-05	-0.5555992
MDGA1	2.45E-05	0.2547992
TREML2	2.46E-05	0.1676728
BCL2L13	2.47E-05	-0.3648845
NPM1	2.47E-05	-0.5658477
PDXDC1	2.47E-05	-0.4360928
SNAP47	2.47E-05	-0.2979863
SEC22C	2.48E-05	0.3811327
NXPH3	2.48E-05	0.2868818
TAP2	2.50E-05	0.2204433
LINC01314	2.51E-05	0.309911
OLA1	2.51E-05	-0.4098618
TBCA	2.52E-05	-0.4681731
NA	2.53E-05	-0.363744
ZNF449	2.56E-05	0.221019
CCNB1	2.56E-05	0.2313871
CASC4	2.57E-05	-0.4309019
HABP4	2.57E-05	-0.2832298
TBCK	2.58E-05	-0.2945323
NA	2.59E-05	0.2135114
CHSY3	2.60E-05	0.2751816
NA	2.60E-05	0.2433989
MKLN1	2.60E-05	-0.2917559
TBL1X	2.60E-05	-0.4318764
NA	2.61E-05	0.1719857
TM9SF2	2.61E-05	-0.3535722
NA	2.62E-05	0.222689
COL4A3BP	2.63E-05	-0.3096723
DIAPH1	2.65E-05	-0.263419
GEMIN8	2.65E-05	-0.2362836
NA	2.66E-05	0.2017022
RFC1	2.68E-05	-0.2699786
LINC01355	2.69E-05	-0.3275546
PARP4	2.70E-05	-0.2414031
NA	2.71E-05	0.1801313
FXR2	2.71E-05	-0.2945342
SUOX	2.72E-05	-0.2508552
NA	2.73E-05	0.2097048
NECAP1	2.74E-05	-0.4745086
NA	2.76E-05	0.2562253
NA	2.76E-05	0.2545104
DSC2	2.76E-05	-0.4109208
NA	2.77E-05	-0.3761044
KIF9	2.77E-05	0.2364259
NA	2.78E-05	0.2232889
NA	2.78E-05	0.2250432
ACMSD	2.79E-05	0.1892475
NA	2.81E-05	0.1928967
LEO1	2.81E-05	0.2293828
CRNDE	2.82E-05	-0.4367675
RFXAP	2.82E-05	0.2117213
SPTLC1	2.84E-05	-0.2664304
VCP	2.85E-05	0.1924283
NA	2.87E-05	-0.6223642
RBMS3	2.87E-05	-0.2344338
NA	2.88E-05	0.1888104
ZBTB10	2.88E-05	-0.3039609
AAMDC	2.88E-05	0.3495951
UBXN11	2.88E-05	-0.4533797
DNAJA2	2.89E-05	-0.2490224
NA	2.89E-05	-0.3667238
NA	2.90E-05	0.169432
TP53I11	2.90E-05	0.1873656
ARL11	2.90E-05	0.261306
BROX	2.94E-05	-0.4891044
NBAS	2.94E-05	-0.2815071
NA	2.95E-05	0.2207087
ANKRD6	2.96E-05	0.2463032
BIRC6	2.97E-05	-0.3200936
PAX8	2.97E-05	0.1880058
ITGB1BP1	3.00E-05	-0.346349
CHST5	3.01E-05	-0.4908051
CHD2	3.01E-05	0.2273851
BRE	3.01E-05	-0.2223342
NA	3.01E-05	-0.2895001
KDM1A	3.03E-05	-0.3736451
TRAK2	3.03E-05	-0.2718231
EPO	3.04E-05	0.2279576
GAB2	3.05E-05	0.2021921
PROK2	3.05E-05	0.1685775
TBC1D7	3.05E-05	-0.4298935
BIRC7	3.06E-05	0.297418
CAPS2	3.07E-05	-0.2403047
CNIH4	3.08E-05	0.1846713
REEP1	3.09E-05	0.2059281
ST3GAL1	3.10E-05	-0.2433417
LINC01246	3.10E-05	0.2139024
PHF20L1	3.11E-05	-0.5190898
SPINK6	3.12E-05	-0.4577419
NA	3.15E-05	0.2116803
TBRG1	3.17E-05	0.1653616
LOC728730	3.18E-05	0.2085899
DNM1L	3.18E-05	-0.3422271
CTNNBL1	3.18E-05	-0.5027664
DCLRE1C	3.18E-05	0.2645684
MTR	3.18E-05	0.3189175
DYNLL1-AS1	3.19E-05	0.1989294
NA	3.19E-05	-0.3496826
TBC1D15	3.19E-05	-0.2272155
NAPEPLD	3.19E-05	0.2131654
NA	3.20E-05	-0.2569012
CCDC148	3.20E-05	-0.3386606
NA	3.22E-05	0.1955709
NA	3.24E-05	0.2071081
TMEM237	3.25E-05	-0.2900539
CDA	3.26E-05	0.2513384
BCAP29	3.27E-05	-0.3812782
NA	3.28E-05	0.2693963
BOC	3.31E-05	-0.2536516
NA	3.31E-05	0.2741009
NA	3.34E-05	0.223718
NA	3.35E-05	0.1720122
RSPH3	3.35E-05	0.2626267
NA	3.37E-05	0.1691732
ZC3H18	3.38E-05	0.2993457
NA	3.38E-05	0.2109982
NA	3.39E-05	0.2225515
NA	3.41E-05	0.2381864
NA	3.43E-05	-0.2596245
NA	3.45E-05	0.2208532
NA	3.45E-05	0.2227817
NA	3.46E-05	0.1830122
NDRG4	3.47E-05	-0.6659868
AHI1	3.48E-05	0.2597102
KCNE1	3.49E-05	-0.3307152
POLD2	3.49E-05	-0.2406635
DYNC1H1	3.50E-05	0.3128455
KIZ	3.50E-05	-0.2659521
SLC25A4	3.52E-05	-0.5106711
LOC101929753	3.52E-05	0.252579
DXO	3.53E-05	0.1951327
KLHL24	3.53E-05	-0.6850741
CUX2	3.54E-05	0.2987107
CCPG1	3.58E-05	-0.2410072
NA	3.59E-05	0.3988312
KDM6A	3.60E-05	-0.3027801
EFNA5	3.61E-05	0.262714
OR7D4	3.63E-05	-0.2958652
MAGEA8-AS1	3.64E-05	0.1631479
GFM1	3.66E-05	-0.3857592
HERC2	3.68E-05	0.3087481
NA	3.68E-05	0.1556808
SDHA	3.69E-05	-0.5542374
NA	3.70E-05	0.1830444
MMRN2	3.70E-05	0.1527717
GBP2	3.71E-05	-0.3113583
TCEAL4	3.71E-05	-0.3112805
NUTM2A-AS1	3.73E-05	0.2086487
OSBPL5	3.73E-05	0.1861235
RPL34	3.74E-05	-0.2680007
RBM26	3.74E-05	-0.5265974
SLC41A1	3.75E-05	-0.2355423
ADAM23	3.77E-05	-0.3958239
EMC2	3.77E-05	-0.4109438
NA	3.77E-05	0.2308195
CRBN	3.78E-05	0.2627244
ENPP3	3.78E-05	0.3069392
USP31	3.81E-05	0.3654876
RBAK	3.82E-05	-0.2706328
ADARB2	3.83E-05	0.2279072
IPO8	3.83E-05	-0.3741941
NA	3.83E-05	0.2616191
GCC2	3.84E-05	0.2494174
NA	3.85E-05	0.2068125
ERC1	3.86E-05	0.2092942
PHF20L1	3.89E-05	-0.2961388
NA	3.90E-05	0.2833527
NA	3.91E-05	0.2309251
C1orf43	3.92E-05	-0.3259063
NA	3.93E-05	0.2064609
RGL1	3.96E-05	-0.2015819
ECHS1	3.96E-05	-0.5107135
SPRED2	3.97E-05	-0.4095943
FGF1	3.98E-05	-0.6509733
NA	3.99E-05	0.1947519
NA	3.99E-05	0.2903203
CA10	4.00E-05	-0.3484859
TRAK2	4.02E-05	-0.3252842
